Image,Question,Answer,Predict,EM,Precision,Recall,F1
34403e80d88d12c,What type of food is the sauce on,pasta,pasta,1.0,1.0,1.0,1.0
34403e80d88d12c,What cuisine does the pasta belong to,Italian,Italian,1.0,1.0,1.0,1.0
34403e80d88d12c,What is the sauce doing on the sides of the pasta,dripping,coated in the sauce,0.0,0.0,0.0,0.0
34403e80d88d12c,What is garnished on top of the sauce,herbs,herbs,1.0,1.0,1.0,1.0
84db1a26c1782bd,What color is the chile barbeque sauce,reddish-brown,deep red color,0.0,0.0,0.0,0.0
84db1a26c1782bd,What is being coated by the chile barbeque sauce,food,meat,0.0,0.0,0.0,0.0
84db1a26c1782bd,Where does the chile barbeque sauce trickle,down the sides,down the sides,1.0,1.0,1.0,1.0
ca23b48dd5e6428,What color is the sugar sauce,brown,brown,1.0,1.0,1.0,1.0
ca23b48dd5e6428,What is the main ingredient in the sauce,sugar,main ingredient,0.0,0.0,0.0,0.0
ca23b48dd5e6428,What color is the sauce described as,amber,golden brown color,0.0,0.0,0.0,0.0
ca23b48dd5e6428,What type of glass is the dessert served in,in a clear glass,in a glass,0.0,1.0,0.75,0.8571428571428571
ca23b48dd5e6428,Where is some of the sauce located in the dish,bottom,top,0.0,0.0,0.0,0.0
55181dc0db808c2,What color is the pasta,yellow,white,0.0,0.0,0.0,0.0
55181dc0db808c2,What type of food is the main dish,pasta,pasta,1.0,1.0,1.0,1.0
55181dc0db808c2,What color is the Nonna's Sweet Pasta Sauce,red,red,1.0,1.0,1.0,1.0
55181dc0db808c2,Where is the meatball placed,on top of,on top of,1.0,1.0,1.0,1.0
55181dc0db808c2,What color are the small specks on top of the sauce and meatball,white,white,1.0,1.0,1.0,1.0
9ca38ea82e94789,What color is the vodka sauce,orange-red,orange or pinkish,0.0,0.0,0.0,0.0
9ca38ea82e94789,What type of noodles are in the dish,spaghetti,spaghetti,1.0,1.0,1.0,1.0
9ca38ea82e94789,What color is the plate,white,white,1.0,1.0,1.0,1.0
9ca38ea82e94789,Where is the sauce distributed on the plate,from center to edges,distributed on the plate,0.0,0.0,0.0,0.0
bd7bd756ee18ffb,What color is the bowl in the image,reddish-brown,pink,0.0,0.0,0.0,0.0
bd7bd756ee18ffb,What is the No Cook BBQ Sauce contained in,bowl,bowl,1.0,1.0,1.0,1.0
bd7bd756ee18ffb,What color is the bowl that holds the No Cook BBQ Sauce,pink,pink,1.0,1.0,1.0,1.0
bd7bd756ee18ffb,Where is the bowl located in the image,in the center,in the,0.0,1.0,0.6666666666666666,0.8
fd8d018e2c7cb26,What color is the tomato sauce in the bowl,reddish-orange,red,0.0,0.0,0.0,0.0
fd8d018e2c7cb26,What is the main component of the dish in the bowl,sauce,sauce,1.0,1.0,1.0,1.0
fd8d018e2c7cb26,What does the tomato sauce do to most of the bowl,fills,dominant component of the,0.0,0.0,0.0,0.0
fd8d018e2c7cb26,What color is the piece positioned slightly to the left of the center,green,green,1.0,1.0,1.0,1.0
fd8d018e2c7cb26,Where is the green piece positioned in the bowl,to the left,to the left,1.0,1.0,1.0,1.0
ddb3d77b8ca050e,What color is the pizza sauce,red,red,1.0,1.0,1.0,1.0
ddb3d77b8ca050e,What type of surface is the bowl placed on,wooden surface,wooden surface,1.0,1.0,1.0,1.0
ddb3d77b8ca050e,What color are most of the strands of shredded cheese,white,white,1.0,1.0,1.0,1.0
ddb3d77b8ca050e,Where are some strands of shredded cheese located,next to,to the left,0.0,0.3333333333333333,0.5,0.4
cb07a393ddb422a,What does the BBQ sauce do in the bowl,fills,add flavor to the,0.0,0.0,0.0,0.0
cb07a393ddb422a,What color is the BBQ sauce,brown,brown,1.0,1.0,1.0,1.0
cb07a393ddb422a,What is the BBQ sauce contained in,bowl,dark-colored,0.0,0.0,0.0,0.0
cb07a393ddb422a,Where is the paintbrush resting,on the rim,black pot,0.0,0.0,0.0,0.0
320f477ddba74f5,What color is the sauce on the wings,orange,orange,1.0,1.0,1.0,1.0
320f477ddba74f5,How are the wings prepared,coated,sweet and spicy,0.0,0.0,0.0,0.0
320f477ddba74f5,What vegetable is orange and arranged around the wings,carrots,orange,0.0,0.0,0.0,0.0
320f477ddba74f5,What color are the celery sticks,green,green,1.0,1.0,1.0,1.0
320f477ddba74f5,Where are the food items placed,on a plate,on a plate,1.0,1.0,1.0,1.0
641c68e581d733f,What color is the Homestead Barbecue Sauce,reddish-brown,red,0.0,0.0,0.0,0.0
69aee1d3ba018ff,What color are the tangerine segments,orange,orange,1.0,1.0,1.0,1.0
69aee1d3ba018ff,What is the container used to hold the cranberry sauce and tangerine segments,bowl,bowl,1.0,1.0,1.0,1.0
69aee1d3ba018ff,What color is the cranberry sauce,red,red,1.0,1.0,1.0,1.0
69aee1d3ba018ff,Where are the whole cranberries placed,on top,in the middle,0.0,0.0,0.0,0.0
1c00b85749755c0,What color is the beef in the image,brownish-red,brown,0.0,0.0,0.0,0.0
1c00b85749755c0,What type of meat is featured in the dish,beef,beef,1.0,1.0,1.0,1.0
1c00b85749755c0,How is the beef prepared in the image,cooked,cooked,1.0,1.0,1.0,1.0
1c00b85749755c0,What color are the carrots in the image,orange,orange,1.0,1.0,1.0,1.0
1c00b85749755c0,Where is the cabbage located on the plate,in the top center,on the plate,0.0,0.3333333333333333,0.25,0.28571428571428575
bd9bb1c1a13d688,What color is the stew-like liquid,dark brown,brown,0.0,1.0,0.5,0.6666666666666666
bd9bb1c1a13d688,What type of dish is the dark brown liquid,stew,stew,1.0,1.0,1.0,1.0
bd9bb1c1a13d688,What color is the cooking pan,light brown,copper,0.0,0.0,0.0,0.0
bd9bb1c1a13d688,What color are the tiny pieces scattered throughout the liquid,golden,brownish color,0.0,0.0,0.0,0.0
bd9bb1c1a13d688,Where are the bubbles and steam rising from,from the surface,from the surface,1.0,1.0,1.0,1.0
9ab4e1e0b9e3538,What color is the sauerkraut in the bowl,yellowish-white,yellowish,0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,What is the sauerkraut doing in the bowl,forming,"tangy, slightly sour flavor",0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,What is the sauerkraut placed in,bowl,bowl,1.0,1.0,1.0,1.0
9ab4e1e0b9e3538,What color are the smokies,brownish-red,reddish-brown color,0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,Where is the smokie located in the bowl,in the bottom-left,in the bowl,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
f4c5c78433d6d23,What color is the wrapper of the sausage flowers,golden-brown,light brown color,0.0,0.0,0.0,0.0
f4c5c78433d6d23,What are the edible items shaped like flowers in the image,sausage flowers,flowers,0.0,1.0,0.5,0.6666666666666666
f4c5c78433d6d23,What color is the sausage mixture inside the flowers,brownish-orange,reddish-brown color,0.0,0.0,0.0,0.0
f4c5c78433d6d23,Where are the green scallions placed,sprinkled over,green,0.0,0.0,0.0,0.0
f4c5c78433d6d23,What is the color of the tray holding the sausage flowers,silver tray,silver,0.0,1.0,0.5,0.6666666666666666
0f4169610c6b102,What type of meat is used in the dish,sausage,sausage,1.0,1.0,1.0,1.0
0f4169610c6b102,What color is the sausage,reddish-brown,red,0.0,0.0,0.0,0.0
0f4169610c6b102,What shape is the bowl,in a leaf-shaped bowl,leaf-shaped,0.0,1.0,0.25,0.4
0f4169610c6b102,How was the sausage cooked,grilled,grilled,1.0,1.0,1.0,1.0
0f4169610c6b102,What fruit is mixed with the sausage,pineapple,pineapple,1.0,1.0,1.0,1.0
b03fd7734dcd1f9,What is the color of the scallops,creamy,white,0.0,0.0,0.0,0.0
b03fd7734dcd1f9,What type of dish is served alongside the scallops,pasta,pasta,1.0,1.0,1.0,1.0
b03fd7734dcd1f9,What color is the pasta,white,light yellow,0.0,0.0,0.0,0.0
b03fd7734dcd1f9,Where is the toast located in the image,on the side,on the side,1.0,1.0,1.0,1.0
0165a5347fc3006,What shape is the scone,triangular,triangle,0.0,0.0,0.0,0.0
0165a5347fc3006,What type of food is shown in the image,scone,scone,1.0,1.0,1.0,1.0
0165a5347fc3006,What color is the lemon wedge,yellow,yellow,1.0,1.0,1.0,1.0
0165a5347fc3006,Where is the scone placed,on a plate,on a plate,1.0,1.0,1.0,1.0
0165a5347fc3006,What color is the plate,white,white,1.0,1.0,1.0,1.0
06b69ab2d9fd200,What color is the plate the scones are on,white,white,1.0,1.0,1.0,1.0
06b69ab2d9fd200,What type of baked goods are shown in the image,scones,baked goods,0.0,0.0,0.0,0.0
06b69ab2d9fd200,What color is the scone in the foreground,golden brown,beige,0.0,0.0,0.0,0.0
06b69ab2d9fd200,Where is the golden brown scone located,in the foreground,in the front,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
76051d98525aa3b,What color are the scrambled eggs,yellow,yellow,1.0,1.0,1.0,1.0
76051d98525aa3b,What fruit is interspersed throughout the eggs,tomato,tomato,1.0,1.0,1.0,1.0
76051d98525aa3b,What color is the basil leaf,green,green,1.0,1.0,1.0,1.0
76051d98525aa3b,Where is the basil leaf positioned,towards the center,the top,0.0,0.5,0.3333333333333333,0.4
5befd704424b15d,What is the primary color of the seasoning,reddish-brown,red,0.0,0.0,0.0,0.0
ea86b8337adee6c,What color are the pumpkin seeds,brown,brown,1.0,1.0,1.0,1.0
ea86b8337adee6c,What type of seeds are shown in the image,pumpkin seeds,no seeds,0.0,0.5,0.5,0.5
ea86b8337adee6c,What is the white coating on the pumpkin seeds,sugar,sugar,1.0,1.0,1.0,1.0
9bdab5eeae956d5,What color is the semifreddo,orange,orange,1.0,1.0,1.0,1.0
9bdab5eeae956d5,What type of dessert is shown,semifreddo,dessert,0.0,0.0,0.0,0.0
9bdab5eeae956d5,What color is the tray,silver,silver,1.0,1.0,1.0,1.0
9bdab5eeae956d5,What color is the base of the semifreddo,off-white,white,0.0,0.0,0.0,0.0
9bdab5eeae956d5,Where is the semifreddo placed,on a tray,on a tray,1.0,1.0,1.0,1.0
6976d7e77ced1df,What color is the bowl,white,white,1.0,1.0,1.0,1.0
6976d7e77ced1df,What color are the shrimp,pinkish-orange,orange-pink color,0.0,0.0,0.0,0.0
6976d7e77ced1df,Where are the shrimp arranged,in the center,in a bowl,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
6976d7e77ced1df,What color are the vegetables in the sauce,green,green,1.0,1.0,1.0,1.0
8e0a5a668884897,What color is the plate,white,white,1.0,1.0,1.0,1.0
8e0a5a668884897,What type of seafood is shown,shrimp,shrimp,1.0,1.0,1.0,1.0
8e0a5a668884897,What color are the spots on the shrimp,reddish-orange,red-orange,0.0,0.0,0.0,0.0
8e0a5a668884897,Where are the shrimp located on the plate,in the center,in the center,1.0,1.0,1.0,1.0
b37293b876e011e,What color is the plate,blue,blue,1.0,1.0,1.0,1.0
b37293b876e011e,What type of seafood is shown,shrimp,shrimp,1.0,1.0,1.0,1.0
b37293b876e011e,What ingredient is visible on the shrimp,garlic,herb commonly used,0.0,0.0,0.0,0.0
b37293b876e011e,What color are the shrimp,pink-orange,orange,0.0,0.0,0.0,0.0
b37293b876e011e,Where is the garlic shrimp placed,on a blue plate,blue,0.0,1.0,0.25,0.4
5bb240fd272bf4e,What is the base of the dish made of,hash brown,base of the dish,0.0,0.0,0.0,0.0
5bb240fd272bf4e,What color are the bacon pieces,red,reddish-brown color,0.0,0.0,0.0,0.0
5bb240fd272bf4e,What garnish is sprinkled atop the dish,scallions,green,0.0,0.0,0.0,0.0
acd98ebf33a8275,What color is the plate,white,white,1.0,1.0,1.0,1.0
acd98ebf33a8275,What fruit is on top of the slaw,pineapple,pineapple,1.0,1.0,1.0,1.0
acd98ebf33a8275,What color are the pineapple chunks,yellow,yellow,1.0,1.0,1.0,1.0
acd98ebf33a8275,What color are the celery slices,green,green,1.0,1.0,1.0,1.0
acd98ebf33a8275,Where is the slaw placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
abe4eca7b50eea2,What is the main ingredient in the slaw,corn,corn,1.0,1.0,1.0,1.0
abe4eca7b50eea2,What color are the corn kernels,yellow,yellow,1.0,1.0,1.0,1.0
abe4eca7b50eea2,How are the corn kernels distributed in the slaw,scattered,scattered,1.0,1.0,1.0,1.0
abe4eca7b50eea2,What color are the small cubes of bell pepper,red,red,1.0,1.0,1.0,1.0
abe4eca7b50eea2,Where is the slaw located on the plate,on the left side,on the left side,1.0,1.0,1.0,1.0
67cc22c854d166a,What color is the cabbage in the image,green,green,1.0,1.0,1.0,1.0
67cc22c854d166a,What is the main vegetable in the dish,cabbage,cabbage,1.0,1.0,1.0,1.0
67cc22c854d166a,How are the ingredients arranged in the image,mixed,scattered manner,0.0,0.0,0.0,0.0
67cc22c854d166a,What color are the carrots in the image,orange,orange,1.0,1.0,1.0,1.0
a8534ffc026fa1a,How are the ingredients arranged in the bowl,scattered,"layered, bottom, top",0.0,0.0,0.0,0.0
a8534ffc026fa1a,What type of salad is shown in the image,coleslaw,coleslaw,1.0,1.0,1.0,1.0
a8534ffc026fa1a,What color are the shreds of carrot in the coleslaw,orange,orange,1.0,1.0,1.0,1.0
a8534ffc026fa1a,Where is the coleslaw located in the image,in the bowl,in the bowl,1.0,1.0,1.0,1.0
ce59e2b561648cc,What color is the orange slice,orange,orange,1.0,1.0,1.0,1.0
ce59e2b561648cc,What is the orange slush served in,glass,glass,1.0,1.0,1.0,1.0
ce59e2b561648cc,How would you describe the color of the orange slice,bright,vibrant,0.0,0.0,0.0,0.0
ce59e2b561648cc,Where is the orange slice placed,on the rim,on the rim,1.0,1.0,1.0,1.0
8e0e736b1ed4313,What material is the tray made of,metal,metal,1.0,1.0,1.0,1.0
8e0e736b1ed4313,What type of drink is shown in the image,slushies,slushies,1.0,1.0,1.0,1.0
8e0e736b1ed4313,What color is the slushie at the top of the image,red,red,1.0,1.0,1.0,1.0
8e0e736b1ed4313,Where are the slushies placed,in a metal tray,in a metal tray,1.0,1.0,1.0,1.0
fdc7674729342a7,What flavor is the smoothie,chocolate,chocolate,1.0,1.0,1.0,1.0
fdc7674729342a7,What is the smoothie served in,cup,cup,1.0,1.0,1.0,1.0
fdc7674729342a7,What color is the smoothie,brown,brown,1.0,1.0,1.0,1.0
1d68b70e9d2f4a0,What color are the specks in the smoothie,pink,red,0.0,0.0,0.0,0.0
1d68b70e9d2f4a0,What type of drink is in the glass,smoothie,smoothie,1.0,1.0,1.0,1.0
1d68b70e9d2f4a0,What color are the mint leaves,green,green,1.0,1.0,1.0,1.0
1d68b70e9d2f4a0,Where is the sprig of mint leaves positioned,on top of,on top of,1.0,1.0,1.0,1.0
150e8e2edb2a656,What is the main flavor of the smoothie,chocolate,chocolate,1.0,1.0,1.0,1.0
150e8e2edb2a656,What type of drink is shown in the image,smoothie,smoothie,1.0,1.0,1.0,1.0
150e8e2edb2a656,What color is the smoothie,brown,brown,1.0,1.0,1.0,1.0
150e8e2edb2a656,What color are the swirling patterns on the plate,green,dark,0.0,0.0,0.0,0.0
a462ea5e69d2845,What fruit is used to make the smoothie,pineapple,pineapple,1.0,1.0,1.0,1.0
a462ea5e69d2845,What is the color of the glass mug,clear,clear,1.0,1.0,1.0,1.0
a462ea5e69d2845,What type of drink is in the glass,smoothie,smoothie,1.0,1.0,1.0,1.0
a462ea5e69d2845,Where is the whole pineapple located,to the right,to the right,1.0,1.0,1.0,1.0
be72e9b3eb9427e,What color are the mint specks in the smoothie,green,green,1.0,1.0,1.0,1.0
be72e9b3eb9427e,What type of drink is in the glass,smoothie,smoothie,1.0,1.0,1.0,1.0
be72e9b3eb9427e,What fruit is on top of the smoothie,strawberry,strawberry,1.0,1.0,1.0,1.0
be72e9b3eb9427e,Where is the strawberry placed,on top of,on top of,1.0,1.0,1.0,1.0
5abab4fc0138458,What is the consistency of the Pina Colada Sorbet,solid,icy or grainy,0.0,0.0,0.0,0.0
5abab4fc0138458,What type of dessert is shown in the image,sorbet,dessert,0.0,0.0,0.0,0.0
5abab4fc0138458,What is the color of the Pina Colada Sorbet,pale,white,0.0,0.0,0.0,0.0
5abab4fc0138458,What shade of white is the Pina Colada Sorbet,off-white,creamy white color,0.0,0.0,0.0,0.0
dc3896d8b1db274,What color is the blueberry sorbet described as,rich,deep purple color,0.0,0.0,0.0,0.0
dc3896d8b1db274,What type of dessert is the purple food,sorbet,sorbet,1.0,1.0,1.0,1.0
dc3896d8b1db274,What color is the sorbet,purple,purple,1.0,1.0,1.0,1.0
dc3896d8b1db274,Where is most of the sorbet contained,in the bowl,in the bowl,1.0,1.0,1.0,1.0
dc3896d8b1db274,What fruit is the sorbet made from,blueberry,blueberries,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What is the bowl doing on the plate,resting,hold the food,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What color is the bowl and plate,pale green,light blue-green,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What color is the souffle,golden-brown,golden brown,0.0,0.0,0.0,0.0
3caf51c2d92cd50,What texture does the top of the souffle have,crispy,crispy,1.0,1.0,1.0,1.0
3caf51c2d92cd50,Where is the banana prop located in the image,in the upper-left corner,in the upper left corner,0.0,0.6,0.75,0.6666666666666665
61fc5053796ebfe,What color is the bowl containing the soup,blue,blue,1.0,1.0,1.0,1.0
61fc5053796ebfe,What type of vegetable is scattered on the surface of the soup,mushrooms,mushrooms,1.0,1.0,1.0,1.0
61fc5053796ebfe,Where are the mushrooms located in the soup,scattered on the surface,on the surface,0.0,1.0,0.75,0.8571428571428571
61fc5053796ebfe,What type of green leaves are visible in the soup,spinach,spinach,1.0,1.0,1.0,1.0
330898f48df1db1,What color is the bowl containing the soup,white,white,1.0,1.0,1.0,1.0
330898f48df1db1,What type of food is in the white bowl,soup,soup,1.0,1.0,1.0,1.0
330898f48df1db1,What color is the broth of the soup,brown,brown,1.0,1.0,1.0,1.0
330898f48df1db1,What color are the cilantro leaves on the soup,green,green,1.0,1.0,1.0,1.0
18f853cc27fadce,What color is the bowl that holds the soup,white,white,1.0,1.0,1.0,1.0
18f853cc27fadce,What color is the broth of the soup,reddish-brown,reddish-brown,1.0,1.0,1.0,1.0
18f853cc27fadce,Where is the bowl of soup situated in the image,in the right half,right side,0.0,0.5,0.25,0.3333333333333333
18f853cc27fadce,What are the visible chunks in the broth,vegetables,vegetables,1.0,1.0,1.0,1.0
74a9a3f58309faa,What color is the soup,orange,"yellow, beige color",0.0,0.0,0.0,0.0
74a9a3f58309faa,What type of dish is shown in the image,soup,soup,1.0,1.0,1.0,1.0
74a9a3f58309faa,What is placed to the left of the soup bowl,bread,bread,1.0,1.0,1.0,1.0
74a9a3f58309faa,Where is the soup bowl placed,on top of,on top of,1.0,1.0,1.0,1.0
c5462855d00750c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0,1.0,1.0,1.0
c5462855d00750c,What color is the tomato sauce,red,red,1.0,1.0,1.0,1.0
c5462855d00750c,What type of dairy product is scattered on top,cheese,cheese,1.0,1.0,1.0,1.0
c5462855d00750c,Where is the spaghetti arranged in the dish,around the perimeter,around the,0.0,1.0,0.6666666666666666,0.8
5eac54e4802fefe,What color is the spaghetti sauce,reddish-brown,red,0.0,0.0,0.0,0.0
5eac54e4802fefe,What is the sauce on top of,spaghetti,spaghetti,1.0,1.0,1.0,1.0
5eac54e4802fefe,What is the texture of the sauce,chunky,chunky,1.0,1.0,1.0,1.0
d3e4bdd012fe051,What color is the spaghetti,light,yellow,0.0,0.0,0.0,0.0
d3e4bdd012fe051,What is the white topping on the spaghetti,cheese,cheese,1.0,1.0,1.0,1.0
d3e4bdd012fe051,What color are the pepper pieces in the spaghetti,red,red,1.0,1.0,1.0,1.0
d3e4bdd012fe051,Where is the spaghetti located,in a casserole dish,in the center,0.0,0.3333333333333333,0.25,0.28571428571428575
f9048429e64a34c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0,1.0,1.0,1.0
f9048429e64a34c,How are the white shreds distributed over the dish,scattered,scattered,1.0,1.0,1.0,1.0
f9048429e64a34c,What are the deep red items on top of the spaghetti,meatballs,meatballs,1.0,1.0,1.0,1.0
f9048429e64a34c,Where are the meatballs placed,placed on top,placed on top,1.0,1.0,1.0,1.0
6f68655695a3194,What color is the plate,blue,blue,1.0,1.0,1.0,1.0
6f68655695a3194,What is the name of the dish,musubi,musubi,1.0,1.0,1.0,1.0
6f68655695a3194,What color is the Spam,orange-red,reddish-pink color,0.0,0.0,0.0,0.0
6f68655695a3194,Where is the nori wrapped,around,around,1.0,1.0,1.0,1.0
6f68655695a3194,What color is the rice,white rice,white,0.0,1.0,0.5,0.6666666666666666
7477038f95780fb,What color is the barbecue sauce on the sandwich,reddish-brown,dark red,0.0,0.0,0.0,0.0
7477038f95780fb,What is the main item in the image,sandwich,sandwich,1.0,1.0,1.0,1.0
7477038f95780fb,How does the barbecue sauce on the spam appear,glazed,dark brown,0.0,0.0,0.0,0.0
7477038f95780fb,What color is the bowl in the image,blue,blue,1.0,1.0,1.0,1.0
2f21b09945b7362,What is the color of the bacon strips,light-brown,Red,0.0,0.0,0.0,0.0
2f21b09945b7362,What type of food is the main item in the image,burger,burger,1.0,1.0,1.0,1.0
2f21b09945b7362,What is the color of the bacon strips,reddish-brown,red,0.0,0.0,0.0,0.0
2f21b09945b7362,Where is the bun located,on top,on top,1.0,1.0,1.0,1.0
2f21b09945b7362,What is the main ingredient of the patty,spam,orange color,0.0,0.0,0.0,0.0
3939b19ee46c259,What color is the spinach,green,green,1.0,1.0,1.0,1.0
3939b19ee46c259,What is the main ingredient in the dish,spinach,spinach,1.0,1.0,1.0,1.0
3939b19ee46c259,What color is the plate,white,white,1.0,1.0,1.0,1.0
3939b19ee46c259,What does the plate have around its edge,with a patterned rim,patterned rim,0.0,1.0,0.5,0.6666666666666666
3939b19ee46c259,What is scattered throughout the spinach,onions,"salty, nutty",0.0,0.0,0.0,0.0
a07f90b218b678c,What is the condition of the spinach leaves,fresh,fresh,1.0,1.0,1.0,1.0
a07f90b218b678c,What type of dish is shown in the image,salad,dish,0.0,0.0,0.0,0.0
a07f90b218b678c,What is the primary color of the spinach leaves,green,green,1.0,1.0,1.0,1.0
a07f90b218b678c,What color are the onion slices scattered in the salad,white,white,1.0,1.0,1.0,1.0
a07f90b218b678c,Where is the spinach salad placed,in a bowl,in a bowl,1.0,1.0,1.0,1.0
0aa19bafe23c2b6,What color are the spinach leaves,green,green,1.0,1.0,1.0,1.0
0aa19bafe23c2b6,What type of vegetable is shown in the image,spinach,vegetable,0.0,0.0,0.0,0.0
0aa19bafe23c2b6,How is the spinach arranged in the image,haphazard,loose,0.0,0.0,0.0,0.0
0aa19bafe23c2b6,What texture is suggested by the glossy sheen on the spinach leaves,oily texture,texture,0.0,1.0,0.5,0.6666666666666666
3ac1c74df484d2b,What type of leaves are in the bowl,spinach,spinach leaves,0.0,0.5,1.0,0.6666666666666666
3ac1c74df484d2b,What color are the spinach leaves,green,green,1.0,1.0,1.0,1.0
3ac1c74df484d2b,What is the spinach served in,bowl,bowl,1.0,1.0,1.0,1.0
3ac1c74df484d2b,What is mixed with the spinach in the bowl,with shallots,with,0.0,1.0,0.5,0.6666666666666666
900103ca5bb4951,What color are the Brussels sprouts,green,green,1.0,1.0,1.0,1.0
900103ca5bb4951,What type of vegetable is shown in the image,sprouts,sprouts,1.0,1.0,1.0,1.0
900103ca5bb4951,What color is the baking dish,blue,blue,1.0,1.0,1.0,1.0
900103ca5bb4951,What meat is scattered among the sprouts,bacon,bacon,1.0,1.0,1.0,1.0
900103ca5bb4951,Where is the baking dish placed,on a white surface,on a white,0.0,1.0,0.75,0.8571428571428571
9bdba56968b4d9b,What color are the Brussels sprouts,green,green,1.0,1.0,1.0,1.0
9bdba56968b4d9b,What type of vegetable is shown in the image,sprouts,sprouts,1.0,1.0,1.0,1.0
9bdba56968b4d9b,What type of sauce coats the sprouts,creamy,creamy,1.0,1.0,1.0,1.0
9bdba56968b4d9b,How are the sprouts arranged in the image,overlapping,creamy,0.0,0.0,0.0,0.0
e2f1b28722a3845,What color are most of the brussels sprouts,green,green,1.0,1.0,1.0,1.0
e2f1b28722a3845,What type of vegetable is primarily on the plate,sprouts,sprouts,1.0,1.0,1.0,1.0
e2f1b28722a3845,What color are the roasted tips or edges of some sprouts,brown,brown,1.0,1.0,1.0,1.0
e2f1b28722a3845,How are the brussels sprouts arranged on the plate,scattered across,scattered across,1.0,1.0,1.0,1.0
e2f1b28722a3845,What color are the lemon wedges,yellow,yellow,1.0,1.0,1.0,1.0
cd4727b9541285f,What color are the brussels sprouts,green,green,1.0,1.0,1.0,1.0
cd4727b9541285f,What type of vegetable is shown in the image,sprouts,sprouts,1.0,1.0,1.0,1.0
cd4727b9541285f,What color is the breading on the brussels sprouts,brown,white,0.0,0.0,0.0,0.0
cd4727b9541285f,Where are the darker brown crumbs located,around the sprouts,darker brown,0.0,0.0,0.0,0.0
ad4a650ab046c06,What color are the brussels sprouts,green,greenish-yellow,0.0,0.0,0.0,0.0
ad4a650ab046c06,What type of vegetable is shown in the image,brussels sprouts,brussels sprouts,1.0,1.0,1.0,1.0
ad4a650ab046c06,What color is the bowl,white,multicolored,0.0,0.0,0.0,0.0
ad4a650ab046c06,What color are the charred spots on the brussels sprouts,brownish,brown,0.0,0.0,0.0,0.0
ad4a650ab046c06,Where are the brussels sprouts located,in a bowl,in the bowl,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
585df28df4130ee,How is the butternut squash distributed in the dish,dispersed,mixed throughout the dish,0.0,0.0,0.0,0.0
585df28df4130ee,What color is the kale,green,green,1.0,1.0,1.0,1.0
585df28df4130ee,Where are all the ingredients contained,bowl,bowl,1.0,1.0,1.0,1.0
67b896c431bcb75,What color is the spaghetti squash in the dish,yellowish-white,"cheesy, black",0.0,0.0,0.0,0.0
67b896c431bcb75,What is the cheese doing to the beans and onions,covering,creamy,0.0,0.0,0.0,0.0
67b896c431bcb75,Where is the melted cheese located in the dish,on top,on top,1.0,1.0,1.0,1.0
67b896c431bcb75,What color are the beans in the dish,black,black,1.0,1.0,1.0,1.0
aa98211e256f592,What color are the squash skins,green,green,1.0,1.0,1.0,1.0
aa98211e256f592,What type of vegetable is used in this dish,squash,vegetable,0.0,0.0,0.0,0.0
aa98211e256f592,What color is the filling inside the squash,orange,"red, green",0.0,0.0,0.0,0.0
aa98211e256f592,Where are the stuffed squash halves placed,on a white plate,on a white plate,1.0,1.0,1.0,1.0
4343704aac2ef25,What color is the spaghetti squash,yellow,yellow,1.0,1.0,1.0,1.0
4343704aac2ef25,What type of vegetable is being described,squash,squash,1.0,1.0,1.0,1.0
4343704aac2ef25,Where is the spaghetti squash mounded,on the concave part,on a spoon,0.0,0.3333333333333333,0.25,0.28571428571428575
4343704aac2ef25,What color is the parsley behind the spoon,green,green,1.0,1.0,1.0,1.0
63a0d4e6b2fcc53,What color is the rind of the acorn squash,green,green,1.0,1.0,1.0,1.0
63a0d4e6b2fcc53,What color is the flesh of the squash,yellow,yellow,1.0,1.0,1.0,1.0
63a0d4e6b2fcc53,How are the squash halves positioned on the plate,overlapping,visually appealing,0.0,0.0,0.0,0.0
63a0d4e6b2fcc53,Where are the squash halves placed,on the plate,on the plate,1.0,1.0,1.0,1.0
a0db3aca84f3043,What color is the flesh of the squash,orange-yellow,yellow,0.0,0.0,0.0,0.0
a0db3aca84f3043,What type of vegetable is shown in the image,squash,squash,1.0,1.0,1.0,1.0
a0db3aca84f3043,What color is the skin of the squash,green,green,1.0,1.0,1.0,1.0
a0db3aca84f3043,How do the tips of the squash appear,charred,charred,1.0,1.0,1.0,1.0
a0db3aca84f3043,Where are the squash slices mainly clustered,in the center,mainly clustered,0.0,0.0,0.0,0.0
a4539523aa36409,What color are the diced cubes of squash,orange,orange,1.0,1.0,1.0,1.0
a4539523aa36409,What type of vegetable is shown in the image,squash,vegetable,0.0,0.0,0.0,0.0
