answer,predicted_answer,bleu_score
white,white,1.0
black,black,1.0
salad,a corn salad,0.07249749990681824
white,white with a pink and blue ring around the rim,0.023457495174891017
yellow,yellow,1.0
white,white,1.0
rice,rice,1.0
green,dark green,0.06754436142034707
with,white rice,0.0
orange,orange,1.0
salsa,guacamole,0.0
white,blue and white with a geometric pattern,0.03235934848975789
tomatoes,tomatoes,1.0
in a bowl,in the center of the plate,0.03759340464156993
colorful,"red, yellow, green, white",0.0
bowl,a bowl,0.06754436142034707
apricot,peppers,0.0
green,green,1.0
within the mixture,on top of the dish,0.0456496931223525
murky,brown,0.0
white,white,1.0
atop,on top of a plate,0.0
yellow,orange,0.0
distributed,randomly,0.0
green,green,1.0
white,white,1.0
on top of,on the lime,0.07249749990681824
black,black,1.0
bowl,on the plate,0.0
reddish-orange,red,0.0
herbs,parsley,0.0
in the center,center of the image,0.07258113984652705
black,black,1.0
salsa,It is likely a Mexican dish called Cowboy Caviar.,0.0
yellow,yellow,1.0
green,green,1.0
red,red,1.0
salsa,"mocha coffee, taco, and a bowl of salsa.",0.0
spoon,spoon,1.0
white,white,1.0
in the lower left,left side,0.02484818193359921
reddish-orange,red and orange,0.0
cup,tomato-based,0.0
fills,it is the dipping sauce for the chips,0.0
on the right,in the background,0.07249749990681824
brownish-red,brown,0.0
red,red,1.0
salsa,tomato salsa,0.06754436142034707
fills,it is on top of it,0.0
clear,a jar,0.0
homemade,coarse salt,0.0
salt,coconut,0.0
red,red,1.0
scattered,not mentioned,0.0
on the upper left,there is no jar of salt in the image.,0.02573285025273419
reddish-brown,light brown,0.0
salt,salt,1.0
fills,"it's on the measuring spoon, so it is being used to measure the seasoning",0.0
light,light brown,0.06754436142034707
above a white bowl,above the dish,0.05194672862155564
brown,brown,1.0
sandwiches,A sandwich with mocha coffee and brussels sprouts,0.0
white,white,1.0
green,green,1.0
on a white surface,on a plate,0.15174681566793558
blue,blue,1.0
brown,beige,0.0
scattered,scattered throughout the dish,0.061033220311973134
in the top left corner,on a plate,0.0
blue,blue,1.0
scattered,scattered,1.0
peanut butter,cheese,0.0
golden-brown,white,0.0
on a blue plate,on a blue plate,1.0
pasta,pasta,1.0
Italian,Italian,1.0
dripping,"It's not clear what the sauce is doing on the sides of the pasta, as the image only shows the pasta with the sauce on top.",0.0
herbs,parmesan cheese,0.0
reddish-brown,red,0.0
food,the pork,0.0
down the sides,down the sides of the meat,0.23376641384792204
brown,golden brown,0.06754436142034707
sugar,caramel,0.0
amber,caramel,0.0
in a clear glass,a sundae glass,0.06177541927786947
bottom,on the bottom of the dish,0.03759340464156993
yellow,white,0.0
pasta,pasta,1.0
red,red,1.0
on top of,on top of the pasta,0.29950981436291046
white,white,1.0
orange-red,orange-red,1.0
spaghetti,spaghetti,1.0
white,white,1.0
from center to edges,the entire plate,0.0
reddish-brown,pink,0.0
bowl,a bowl,0.06754436142034707
pink,pink,1.0
in the center,on the counter,0.07249749990681824
reddish-orange,red,0.0
sauce,chili,0.0
fills,It covers most of the bowl.,0.0
green,dark green,0.06754436142034707
to the left,The green piece is positioned in the center of the bowl.,0.021598265052211615
red,red,1.0
wooden surface,wood,0.0
white,white,1.0
next to,scattered around the plate,0.0
fills,It is not in the bowl. There is no BBQ sauce in the bowl.,0.0
brown,red,0.0
bowl,none,0.0
on the rim,on the brussels sprouts,0.16821895003341453
orange,orange,1.0
coated,fried,0.0
carrots,carrots,1.0
green,green,1.0
on a plate,on a plate,0.5757197301274735
reddish-brown,red,0.0
orange,orange,1.0
bowl,a glass bowl,0.07249749990681824
red,red,1.0
on top,on top of the sauce,0.12121093525642128
brownish-red,brown,0.0
beef,beef,1.0
cooked,sliced,0.0
orange,orange,1.0
in the top center,in the background,0.15174681566793558
dark brown,brown,0.36787944117144233
stew,coffee,0.0
light brown,copper,0.0
golden,small yellow pieces,0.0
from the surface,from the mocha coffee,0.16821895003341453
yellowish-white,white,0.0
forming,It is on top of the dish,0.0
bowl,on top of the sausage,0.0
brownish-red,red,0.0
in the bottom-left,in the middle,0.21177974141341938
golden-brown,golden brown,0.0
sausage flowers,the wontons,0.0
brownish-orange,orange,0.0
sprinkled over,on top of the food,0.0
silver tray,silver,0.36787944117144233
sausage,sausage,1.0
reddish-brown,red,0.0
in a leaf-shaped bowl,leaf-shaped,0.049787068367863944
grilled,fried,0.0
pineapple,pineapple,1.0
creamy,white,0.0
pasta,pasta,1.0
white,yellow,0.0
on the side,to the right of the bowl of pasta,0.028599617161713803
triangular,triangle,0.0
scone,"Lemon-glazed scone, tea, and lemon tea",0.0
yellow,yellow,1.0
on a plate,on a plate,0.5757197301274735
white,white with black and gold accents,0.03759340464156993
white,white,1.0
scones,biscuits,0.0
golden brown,light brown,0.06754436142034707
in the foreground,on a plate,0.0
yellow,yellow,1.0
tomato,tomato,1.0
green,green,1.0
towards the center,on top of the dish,0.0456496931223525
reddish-brown,red,0.0
brown,brown,1.0
pumpkin seeds,There are no seeds in the image.,0.03235934848975789
sugar,sugar,1.0
orange,white,0.0
semifreddo,cake,0.0
silver,silver,1.0
off-white,white,0.0
on a tray,on a tray,0.5757197301274735
white,white,1.0
pinkish-orange,pinkish orange,0.0
in the center,in the center of the plate,0.23376641384792204
green,red,0.0
white,white,1.0
shrimp,shrimp,1.0
reddish-orange,red,0.0
in the center,in the middle,0.21177974141341938
blue,blue,1.0
shrimp,shrimp,1.0
garlic,garlic,1.0
pink-orange,pinkish orange,0.0
on a blue plate,on the plate,0.06177541927786947
hash brown,eggs,0.0
red,"crispy, cooked bacon pieces are red and pink.",0.028599617161713803
scallions,green onions,0.0
white,white,1.0
pineapple,pineapple,1.0
yellow,yellow,1.0
green,green,1.0
on a white plate,on top of the pasta,0.0456496931223525
corn,cabbage,0.0
yellow,yellow,1.0
scattered,scattered,1.0
red,red,1.0
on the left side,on the left,0.41252121275142684
green,white,0.0
cabbage,cabbage,1.0
mixed,mixed together,0.06754436142034707
orange,orange,1.0
scattered,randomly,0.0
coleslaw,coleslaw,1.0
orange,orange,1.0
in the bowl,on a plate,0.0
orange,orange,1.0
glass,a glass,0.06754436142034707
bright,orange,0.0
on the rim,on the rim of the glass,0.23376641384792204
metal,metal,1.0
slushies,mocha coffee,0.0
red,dark purple,0.0
in a metal tray,on a tray,0.06177541927786947
chocolate,chocolate,1.0
cup,a glass,0.0
brown,brown,1.0
pink,red,0.0
smoothie,mocha,0.0
green,green,1.0
on top of,on top of the mocha coffee,0.23376641384792204
chocolate,chocolate,1.0
smoothie,mocha,0.0
brown,brown,1.0
green,green and white,0.07249749990681824
pineapple,pineapple,1.0
clear,clear,1.0
smoothie,mocha coffee,0.0
to the right,behind the glass,0.07249749990681824
green,green,1.0
smoothie,mocha,0.0
strawberry,strawberries,0.0
on top of,on top of the mocha coffee,0.23376641384792204
solid,soft,0.0
sorbet,There is no dessert shown in the image.,0.0
pale,pale yellow,0.06754436142034707
off-white,ivory,0.0
rich,blue,0.0
sorbet,there is no dessert,0.0
purple,dark purple,0.06754436142034707
in the bowl,in a bowl,0.08621454270909737
blueberry,there is no sorbet in the image,0.0
resting,serving the food,0.0
pale green,blue and white,0.0
golden-brown,brown,0.0
crispy,crispy,1.0
in the upper-left corner,behind the bowl,0.05194672862155564
blue,teal,0.0
mushrooms,spinach,0.0
scattered on the surface,top,0.0
spinach,spinach,1.0
white,white,1.0
soup,chili,0.0
brown,brown,1.0
green,green,1.0
white,white,1.0
reddish-brown,red,0.0
in the right half,on a table,0.0
vegetables,"peas, tomatoes, potatoes, and onions.",0.0
orange,light brown,0.0
soup,A bowl of soup and a plate of food.,0.02573285025273419
bread,bread,1.0
on top of,on a plate,0.07249749990681824
spaghetti,spaghetti,1.0
red,red,1.0
cheese,cheese,1.0
around the perimeter,on the edge of the plate,0.03759340464156993
reddish-brown,red,0.0
spaghetti,tomato sauce,0.0
chunky,thick,0.0
light,yellow,0.0
cheese,cheese,1.0
red,red,1.0
in a casserole dish,under the cheese,0.0
spaghetti,spaghetti,1.0
scattered,randomly,0.0
meatballs,tomato sauce,0.0
placed on top,on the spaghetti,0.07249749990681824
blue,blue,1.0
musubi,spam musubi,0.06754436142034707
orange-red,red,0.0
around,around the spam,0.07249749990681824
white rice,white,0.36787944117144233
reddish-brown,red,0.0
sandwich,A plate of food,0.0
glazed,thick and red,0.0
blue,blue,1.0
light-brown,red,0.0
burger,a burger,0.06754436142034707
reddish-brown,pinkish-red,0.0
on top,on top of the meat,0.12121093525642128
spam,cheese,0.0
green,dark green,0.06754436142034707
spinach,spinach,1.0
white,white,1.0
with a patterned rim,leaf designs,0.0
onions,red pepper flakes,0.0
fresh,fresh,1.0
salad,salad,1.0
green,green,1.0
white,purple,0.0
in a bowl,on a plate,0.07249749990681824
green,green,1.0
spinach,Brussels sprouts,0.0
haphazard,crumbled,0.0
oily texture,crispy,0.0
spinach,spinach,1.0
green,dark green,0.06754436142034707
bowl,a bowl,0.06754436142034707
with shallots,garlic,0.0
green,green,1.0
sprouts,Brussels sprouts,0.06754436142034707
blue,blue,1.0
bacon,bacon,1.0
on a white surface,on a marble countertop,0.16821895003341453
green,green,1.0
sprouts,Brussels sprouts,0.06754436142034707
creamy,a dressing,0.0
overlapping,cut into small pieces,0.0
green,green,1.0
sprouts,Brussel sprouts,0.06754436142034707
brown,brown,1.0
scattered across,scattered,0.36787944117144233
yellow,yellow,1.0
green,green,1.0
sprouts,Brussels sprouts,0.06754436142034707
brown,white,0.0
around the sprouts,on the bottom of the tin,0.03759340464156993
green,green with burnt tips,0.061033220311973134
brussels sprouts,Brussels sprouts,0.06754436142034707
white,multi-colored,0.0
brownish,"burnt, blackened, and green",0.0
in a bowl,on a plate,0.07249749990681824
dispersed,"not distributed, not included in the dish",0.0
green,dark green,0.06754436142034707
bowl,in a bowl,0.07249749990681824
yellowish-white,yellow,0.0
covering,melting,0.0
on top,on top,0.2213885886251307
black,black,1.0
green,green,1.0
squash,zucchini,0.0
orange,red and white,0.0
on a white plate,on a plate,0.16793545727180179
yellow,yellow,1.0
squash,Brussels sprouts,0.0
on the concave part,on a spoon,0.05194672862155564
green,green,1.0
green,yellow,0.0
yellow,yellow,1.0
overlapping,side by side,0.0
on the plate,on a plate,0.08621454270909737
orange-yellow,orange,0.0
squash,brussels sprouts,0.0
green,green and orange,0.07249749990681824
charred,charring,0.0
in the center,in the background,0.21177974141341938
orange,orange,1.0
squash,brussels sprouts,0.0
blue,blue,1.0
in the center-left,the bowl is in the center of the image,0.06321087140417253
surrounding,"it's not a soup, it's a gravy",0.0
steak,shrimp,0.0
tan,light brown,0.0
brown,There are no steaks in this image.,0.0
golden-brown,golden brown,0.0
crispy,crispy,1.0
arranged,around the bowl of white sauce,0.0
bowl,in a bowl,0.07249749990681824
white,white,1.0
golden-brown,golden brown,0.0
fish,food,0.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
blue,blue,1.0
golden-brown,there are no mushrooms in the image,0.0
green,green,1.0
beneath the steaks,under the pork slices,0.061033220311973134
reddish-brown,red,0.0
hamburger,ground beef,0.0
potatoes,peas,0.0
throughout the stew,in the sauce,0.07249749990681824
red,red and white,0.07249749990681824
stew,a bowl of salad,0.0
ham,ham,1.0
green,green,1.0
on the left,on top of the salad,0.05428693985879238
brown,brown,1.0
scattered,scattered,1.0
orange,orange,1.0
white,white,1.0
brown,pink,0.0
chicken,chicken,1.0
orange,orange,1.0
on the left side,above the pink onion,0.061033220311973134
brown,brown,1.0
tomatoes,tomato,0.0
meat,ground beef,0.0
on top,on top of the food,0.12121093525642128
yellow,yellow,1.0
yellow,yellow,1.0
atop the center,in the middle of the dish,0.03759340464156993
orange-brown,orange,0.0
white,white,1.0
on the surface,under the shredded cabbage,0.061033220311973134
translucent,sliced,0.0
savory,savory,1.0
vegetables,"pasta, vegetables, and seafood",0.0
green,green,1.0
around the top,top right of the image,0.05428693985879238
yellow,"red, yellow, and orange",0.0
pink,white,0.0
strawberries,strawberries,1.0
displaying,randomly,0.0
red,red,1.0
on top,on top,0.2213885886251307
red,red,1.0
strawberries,"There is no fruit in the image, however, the dish is a strawberry-themed food, and there is a mint leaf.",0.0
bright,red,0.0
on a white paper liner,on the plate,0.03722145753922423
red,red,1.0
strawberries,strawberries,1.0
brown,dark brown,0.06754436142034707
on the bottom,on the bottom,0.5757197301274735
red,red,1.0
strawberries,strawberries,1.0
sliced,sliced,1.0
on the upper side,on the plate,0.15174681566793558
white,white,1.0
red,red,1.0
strawberries,"none, there is no fruit in the image",0.0
clustered,scattered,0.0
juicy,glossy,0.0
red,red,1.0
strawberry,strawberries,0.0
glass,a margarita glass,0.07249749990681824
bright,red,0.0
on the plate,on a plate,0.08621454270909737
chestnut,walnuts,0.0
brown,golden brown,0.06754436142034707
toasted,toasted,1.0
yellow,white,0.0
brown,burnt,0.0
scattered,randomly,0.0
dish,a dish,0.06754436142034707
white,white,1.0
throughout the dish,in the middle of the dish,0.09717716588732002
brown,brown,1.0
herbs,sage,0.0
baking,Thanksgiving,0.0
white,white,1.0
scattered,scattered,1.0
brown,golden brown,0.06754436142034707
in the center,in a baking dish,0.061033220311973134
powdered,powdery,0.0
glass,glass,1.0
vegetarian,"no, the dish contains shrimp",0.0
sushi,Sushi,0.0
black,black,1.0
on the plate,on a plate,0.08621454270909737
green,green,1.0
swordfish,chicken,0.0
atop,on top of the chicken,0.0
red,red,1.0
pitcher,a jar,0.0
on a tablecloth,on the saucer,0.07249749990681824
orange,orange,1.0
cabbage,shredded cabbage,0.06754436142034707
green,green,1.0
carrot,carrots,0.0
on top,on the salad,0.07249749990681824
red,red,1.0
tacos,tacos,1.0
golden-brown,yellow,0.0
spilling,they are spilling out,0.061033220311973134
on a red plate,on a red plate,1.0
brown,black and white,0.0
plate,a bed of sauce,0.0
on top,on top of the meat,0.12121093525642128
topping,"mango, avocado, and cilantro salad",0.0
tacos,tacos,1.0
red,red,1.0
on plate,on a plate,0.08621454270909737
green,green,1.0
tacos,a taco salad and a taco sandwich,0.0
golden-brown,golden brown,0.0
red,red,1.0
behind,"Out of focus, but in the background",0.0
brown,orange and brown.,0.0
taffy,caramel,0.0
white,white,1.0
orange,light orange,0.06754436142034707
across a white surface,on a plate,0.05194672862155564
tamale,A pork tamale,0.07249749990681824
yellow,yellow,1.0
on a white plate,on a plate,0.16793545727180179
golden-brown,golden brown,0.0
taquitos,mocha coffee and a side of coleslaw,0.0
brown,The taquitos have a golden-brown coloration with a light brown coloration on the top left corner.,0.01571523700545522
tan,golden brown,0.0
taquitos,"The food in the image is likely a type of Italian cuisine, specifically a dish called ""Carbonara"".",0.0
orange,orange,1.0
scattered over,on top of the food,0.0
wooden,wood,0.0
yellow,golden brown,0.0
plate,not pictured,0.0
white,white,1.0
toasted,crunchy,0.0
on a plate,on the plate,0.08621454270909737
golden brown,not visible,0.0
tater tots,potatoes,0.0
white,white,1.0
over the tater tots,over the food,0.15174681566793558
orange,white,0.0
glass,a glass,0.06754436142034707
scattered,in a circle,0.0
brown,brown,1.0
on top,in the drink,0.0
amber,golden-brown,0.0
tea,coffee or tea,0.07249749990681824
lemon,a lemon slice,0.07249749990681824
green,green,1.0
on the surface,on top of the coffee,0.05428693985879238
mug,a mug,0.06754436142034707
beige,The tea is not visible in this image.,0.0
on a white tiled surface,on a tile countertop,0.13100905001347277
tea,mocha coffee,0.0
glass,a glass,0.06754436142034707
tan,black,0.0
in the center,there is no tea in the image,0.081939171811711
Hot,hot,0.0
Tea,coffee,0.0
Amber,dark brown,0.0
Resting on a saucer,on a saucer,0.41252121275142684
Ginger,black tea,0.0
clear,clear,1.0
green,green,1.0
reddish-pink,red,0.0
to the left,on the left side of the plate,0.081939171811711
brown,golden brown,0.06754436142034707
chicken,chicken,1.0
white,white,1.0
white,white,1.0
tenderloins,pork,0.0
reddish-brown,red,0.0
drizzled,drizzled,1.0
on top,in the center of the dish,0.0
pink,pink,1.0
pork,pork,1.0
dark brown,crispy and golden brown,0.061033220311973134
seared,grilled,0.0
from the bottom left,in the front,0.05194672862155564
golden,golden-brown,0.0
chicken,pork,0.0
brown,brown and white,0.07249749990681824
piled on top,on top of the dish,0.12121093525642128
green,green,1.0
white,white,1.0
tilapia,There is no fish in this image.,0.0
golden-brown,golden-brown,1.0
to the left,in the upper-left corner,0.061033220311973134
textured,crumbly,0.0
white,white,1.0
red,red,1.0
on top,on the pizza,0.07249749990681824
ice cream,There does not appear to be any dessert in the image.,0.0
located inside,There is no green tea ice cream in the image,0.0
tofu,avocado,0.0
creamy,"It does not appear to be tofu ice cream, but rather it appears to be a creamy, pale green sauce.",0.0
scooped,in a jar,0.0
tofu,shrimp,0.0
red,red,1.0
golden-brown,orange,0.0
eggplant,zucchini,0.0
Agedashi,It is not possible to determine the name of the Japanese dish based on the image.,0.0
brown,brown,1.0
scattered,in a pile,0.0
tan,off-white,0.0
shifted to the left,mixed throughout the dish,0.061033220311973134
green,green,1.0
scattered,scattered,1.0
orange,golden-brown,0.0
tofu,fish,0.0
resting between,on top of the rice,0.0
rice,rice,1.0
scattered,they are arranged in a circle,0.0
brown,brown,1.0
scattered,scattered,1.0
broccoli,broccoli,1.0
green,green,1.0
tofu,mashed potatoes,0.0
blue,blue,1.0
on the left side,on the left side,1.0
golden-brown,golden-brown,1.0
decorative,a ceramic bowl,0.0
tofu,pasta,0.0
blue,white with a blue pattern,0.0456496931223525
on the upper left,in the upper-left corner,0.061033220311973134
mushrooms,green onions,0.0
red,red,1.0
tomatoes,tomatoes,1.0
white,white,1.0
closer to,The front tomato is positioned in the lower-left corner of the image.,0.0
green,green,1.0
red,red,1.0
tomatoes,tomatoes,1.0
yellow,blackened,0.0
tomato,rice,0.0
transparent,glass baking dish,0.0
orange,orange,1.0
gluten-free,"Yes, the onion topping appears to be gluten-free.",0.0
yellow,golden brown,0.0
on the plate,on top of the dish,0.05428693985879238
brown,charred,0.0
white,white,1.0
meringue,whipped cream,0.0
browned,speckled,0.0
amber-colored,orange,0.0
on a dark surface,on a plate,0.15174681566793558
white,white,1.0
tortes,there are no pastries shown in the image,0.0
copper-colored,brown,0.0
on a plate,on a plate,0.5757197301274735
green,white,0.0
mousse,whipped cream,0.0
white,white,1.0
brown,brown,1.0
on top of,on top of the mocha coffee,0.23376641384792204
plum,there are no fruits in this image.,0.0
round,round,1.0
yellow,unanswerable,0.0
white,white,1.0
over the surface,on the top of the cake,0.03759340464156993
yellow,cream colored,0.0
tortellini,egg noodles,0.0
orange,orange,1.0
tortellini,tortellini,1.0
yellow,yellow,1.0
red,red,1.0
on an orange plate,on a plate,0.06177541927786947
blue,white,0.0
tortellini,tortellini,1.0
green,light green,0.06754436142034707
powdered,the surface of some tortellini appears to be soft,0.0
yellow,orange,0.0
brown,brown,1.0
in the center,on a plate,0.0
yellow-tan,yellow,0.0
tortillas,food,0.0
stacked,in a stack,0.0
round,round,1.0
tan,light brown,0.0
tortillas,pizza,0.0
blue,"blue, green, yellow, and red.",0.0
on top of,on top of the brussels sprouts,0.23376641384792204
tortilla,a tortilla,0.06754436142034707
brown,brown,1.0
green,green,1.0
on top,on top of the dish,0.12121093525642128
white,white,1.0
golden-brown,golden brown,0.0
meat,tater tots,0.0
on top of,on top of the tater tots,0.23376641384792204
scattered,in a flower shape,0.0
marshmallows,"pepper flakes, marshmallows, and caramel corn",0.0
congealed,crunchy,0.0
on wrinkled sheet,on a piece of parchment paper,0.03759340464156993
creamy,creamy,1.0
trifle,banana pudding,0.0
yellow,yellow,1.0
on top,on the edge,0.07249749990681824
brown,golden brown,0.06754436142034707
golden-brown,light yellow,0.0
cake,cubes of bread,0.0
red,red,1.0
with whipped topping,whipped cream,0.04096772609215166
dessert,dessert,1.0
reddish-brown,brown,0.0
Tri-Tip,pork,0.0
white,white,1.0
on a plate,not visible,0.0
yellow-brown,white,0.0
large,large,1.0
fish,fish,1.0
orange,pink,0.0
on the right,on the right side,0.43146827293898643
fish,fish,1.0
yellow,yellow,1.0
on the platter,on a plate,0.07249749990681824
fillets,"shrimp, lemon slices, and herbs",0.0
dark,dark brown,0.06754436142034707
brown,brown,1.0
in a box,on a plate,0.07249749990681824
white,white,1.0
white,white,1.0
chocolate,chocolate,1.0
brown,brown,1.0
on a plate,on a plate,0.5757197301274735
truffles,chocolate chip cookie dough balls,0.0
brown,beige,0.0
studded,chocolate,0.0
at the top,on top,0.04096772609215166
strawberry-filled,"there is no chocolate truffles, however, the dish does contain chocolate",0.0
truffles,chocolate,0.0
brown,dark brown,0.06754436142034707
with a darker brown,dark brown,0.02484818193359921
circular,round,0.0
yellow,egg noodles,0.0
tuna,there is no fish in this dish.,0.0
creamy,cheesy,0.0
on the top of casserole,in the casserole,0.044264022136417135
white,white,1.0
white,white with blue trim,0.061033220311973134
green,light green,0.06754436142034707
melted,melted and browned,0.07249749990681824
in a white baking dish,on a table,0.03722145753922423
creamy,creamy,1.0
Turkey,pork,0.0
yellow,cream-colored,0.0
mushrooms,mushrooms,1.0
in a dish,not shown,0.0
brownish-orange,brown,0.0
turkey,pork,0.0
scattered,it is sprinkled,0.0
green,brown,0.0
on the surface,on the turkey,0.21177974141341938
white,white,1.0
blueberry,blueberries,0.0
golden-brown,golden-brown,1.0
scattered,scattered,1.0
red,red and black,0.07249749990681824
square,square,1.0
carrots,carrots,1.0
on top,on top of the dish,0.12121093525642128
golden-brown,golden-brown,1.0
veal,none,0.0
white,white,1.0
on the plate,on a plate,0.08621454270909737
drizzled,it is drizzled over the dish,0.03759340464156993
white,white,1.0
vegetables,"eggplant, red bell pepper, and parsley salad with mocha coffee",0.0
red,red,1.0
on a plate,on top of the dish,0.0456496931223525
brown,golden-brown,0.0
Wellington,"A plate of food with what appears to be golden-brown bread or pastry, with a few pieces of meat on top, served with a side of caramel sauce and a small bowl of what appears to be black pepper.",0.0
dark blue,black,0.0
green,green,1.0
vegetables,grilled vegetables,0.06754436142034707
scattered,scattered,1.0
on a black grill pan,on a grill,0.12033101329077273
glazed,red,0.0
reddish-brown,red,0.0
around the base,around,0.1353352832366127
blackberries,blackberries,1.0
brown,brown,1.0
venison,shredded pork,0.0
gravy,gravy,1.0
green,green,1.0
on the plate,on a green plate,0.07258113984652705
golden-brown,golden brown,0.0
venison,chicken,0.0
on a plate,on a plate,0.5757197301274735
overlapping,scattered,0.0
salad,salad,1.0
green,green,1.0
in the salad,on the salad,0.21177974141341938
blueberries,blueberries,1.0
brown,dark brown,0.06754436142034707
reflecting,dressing the salad,0.0
pitcher,a glass pitcher,0.07249749990681824
vinaigrette,soy sauce,0.0
in the foreground,to the right of the plate,0.03759340464156993
vinaigrette,a creamy vinaigrette,0.07249749990681824
wooden,wood,0.0
yellow-brown,yellow,0.0
jar,a jar,0.06754436142034707
wooden,wood,0.0
on a wooden surface,in front of the plate,0.0
green,green,1.0
scattered,scattered,1.0
red,red,1.0
tomato,onion,0.0
above the middle,on top of the salad,0.0456496931223525
golden-brown,golden brown,0.0
waffles,waffles,1.0
white,white,1.0
darker,golden-brown and light brown,0.0
on a white plate,on a plate,0.16793545727180179
golden,golden brown,0.06754436142034707
brown,brown,1.0
on the left,on the left side,0.43146827293898643
red,red,1.0
waffle,waffle,1.0
red,red,1.0
on the waffle,on the pizza,0.21177974141341938
green,green,1.0
Awesome,thin,0.0
Walleye,"None, the image shows two cooked, seasoned fish fillets, not a whole fish",0.0
tan,white,0.0
red,red,1.0
watermelon,watermelon,1.0
white,white,1.0
on top,on top of the dish,0.12121093525642128
green,green,1.0
pink,pink,1.0
watermelon,watermelon,1.0
red,red,1.0
clear,pink,0.0
orange,orange,1.0
wedges,wedges,1.0
golden-brown,golden-brown,1.0
on plate,on a plate,0.08621454270909737
herbs,herbs,1.0
brown,red,0.0
white,white,1.0
fries,fries,1.0
orange,lemon,0.0
glasses,mochas,0.0
amber,golden-yellow,0.0
on the tray,on a tray,0.08621454270909737
metallic,aluminum,0.0
wings,wings,1.0
orange,orange,1.0
in the center,in the center of the plate,0.23376641384792204
saucy,crunchy,0.0
cauliflower,cauliflower,1.0
golden brown,golden brown,0.2213885886251307
scattered across,scattered,0.36787944117144233
plate,a plate,0.06754436142034707
golden-brown,golden brown,0.0
wontons,wontons,1.0
crispy,fried,0.0
bowl,air fryer,0.0
in the bowl,on the plate,0.07249749990681824
green,light green,0.06754436142034707
brownish,brown,0.0
on the lower right,right of the cabbage wraps,0.05428693985879238
cilantro,cilantro,1.0
tan,tan,1.0
wraps,slices,0.0
corn,corn,1.0
pink,pinkish-red,0.0
on the plate,on the plate,0.5757197301274735
spinach,spinach,1.0
yellow,yellow,1.0
orange,orange,1.0
yams,carrots,0.0
glistening,glazed,0.0
on top of,on top of the dish,0.29950981436291046
green,green,1.0
orange,orange,1.0
yams,sweet potato,0.0
scattered,they are arranged in rows,0.0
white,white,1.0
on a white surface,in the background,0.0
white,white,1.0
brown,golden brown,0.06754436142034707
blueberries,blueberries,1.0
creamy,smooth,0.0
yogurt,yogurt,1.0
red,red,1.0
on top,on top of the white sauce,0.09717716588732002
blue,blue,1.0
raspberries,raspberries,1.0
blue,blue,1.0
ziti,ziti,1.0
reddish-orange,red,0.0
reddish-brown,not visible,0.0
spaghetti,spaghetti,1.0
throughout the entire pan,in a pan,0.05194672862155564
yellow,green and yellow.,0.0
zucchini,zucchini,1.0
black,black,1.0
in the center,center,0.1353352832366127
