Image,Question,Answer,Predicted_Answer,EM,Precision,Recall,F1
ae14c37e1da12cc,What type of meat is the outermost layer of the roll-up,salami,ham,0.0,0.0,0.0,0.0
ae14c37e1da12cc,What color is the cream cheese in the roll-up,white,white,1.0,1.0,1.0,1.0
ae14c37e1da12cc,What color is the pepperoncini in the roll-up,yellow-orange,red,0.0,0.0,0.0,0.0
ae14c37e1da12cc,Where is the pepperoncini located in the roll-up,in the center,in the middle,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
b04183d45e40ff2,What type of seasoning is in the jar,BBQ,paprika,0.0,0.0,0.0,0.0
b04183d45e40ff2,What is the BBQ Spice Rub contained in,jar,a jar,0.0,0.5,1.0,0.6666666666666666
b04183d45e40ff2,Where is the spoon in relation to the BBQ Spice Rub,submerged,the spoon is inside the jar of BBQ Spice Rub,0.0,0.0,0.0,0.0
b04183d45e40ff2,What color is the spoon,silver,silver,1.0,1.0,1.0,1.0
b04183d45e40ff2,Where is the jar positioned in the image,in the center,on the right side of the image,0.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
ef26b197bbe2006,What color is the dry rub on the fish,brownish,brown,0.0,0.0,0.0,0.0
ef26b197bbe2006,What type of protein is being cooked in the image,fish,shrimp,0.0,0.0,0.0,0.0
ef26b197bbe2006,What color is the lettuce in the salad,green,green,1.0,1.0,1.0,1.0
ef26b197bbe2006,Where are the fish pieces placed in the image,on top of,on top of the salad,0.0,0.6,1.0,0.7499999999999999
ef26b197bbe2006,What is the base of the dish in the image,salad,lettuce,0.0,0.0,0.0,0.0
583b571a74b7ca3,What type of container is used for the rib rub,jar,a mason jar,0.0,0.3333333333333333,1.0,0.5
583b571a74b7ca3,What color is the bottom layer of the rib rub,brown,tan,0.0,0.0,0.0,0.0
583b571a74b7ca3,Where is the jar placed,on the wooden surface,on a table,0.0,0.3333333333333333,0.25,0.28571428571428575
583b571a74b7ca3,What has happened to some of the reddish-brown seasoning,spilled,some of the seasoning has fallen onto the surface of the wooden table.,0.0,0.0,0.0,0.0
22c208ba7aeaf55,How does the dry rub appear on the bottom-right of the frame,scattered,it appears to be scattered,0.0,0.2,1.0,0.33333333333333337
22c208ba7aeaf55,What is the primary color of the dry rub,reddish-brown,brown,0.0,0.0,0.0,0.0
22c208ba7aeaf55,What utensil is used to hold a smaller portion of the dry rub,spoon,spoon,1.0,1.0,1.0,1.0
22c208ba7aeaf55,What color is the spoon that holds the dry rub,silver,silver,1.0,1.0,1.0,1.0
22c208ba7aeaf55,Where is the silver spoon positioned in relation to the larger pile of dry rub,on top of,on top,0.0,1.0,0.6666666666666666,0.8
3fc53a69cff0092,What type of food is featured in the image,bread,pizza,0.0,0.0,0.0,0.0
3fc53a69cff0092,How is the large loaf presented in the image,halved,cut into two slices,0.0,0.0,0.0,0.0
3fc53a69cff0092,Where does the larger loaf sit,sits on,on top of the smaller loaf,0.0,0.16666666666666666,0.5,0.25
3fc53a69cff0092,What color is the interior crumb of the bread,yellow,light tan,0.0,0.0,0.0,0.0
3fc53a69cff0092,What is the shape of the bread featured in the image,loaf,oval,0.0,0.0,0.0,0.0
91d1723a6aedd7b,What is the main dish in the image,chicken salad,a bowl of chicken salad with crackers,0.0,0.2857142857142857,1.0,0.4444444444444445
91d1723a6aedd7b,What color is the bowl containing the chicken salad,green,green,1.0,1.0,1.0,1.0
91d1723a6aedd7b,Where is the bowl placed in the image,in the center,on a wooden cutting board,0.0,0.0,0.0,0.0
91d1723a6aedd7b,What is stuck into the chicken salad near the upper-right edge of the bowl,cracker,a cracker,0.0,0.5,1.0,0.6666666666666666
0e22cce15b99b8b,What color is the spinach in the salad,dark green,green,0.0,1.0,0.5,0.6666666666666666
0e22cce15b99b8b,What type of dish is shown in the image,salad,salad,1.0,1.0,1.0,1.0
0e22cce15b99b8b,Where is the spinach located in the salad,located throughout,underneath the other ingredients,0.0,0.0,0.0,0.0
0e22cce15b99b8b,What color is the nectarine in the salad,peach,orange,0.0,0.0,0.0,0.0
0e22cce15b99b8b,What type of cheese is in the salad,halloumi,Mozzarella,0.0,0.0,0.0,0.0
d5596c269b73398,What is the texture of the base of the salad,creamy,creamy,1.0,1.0,1.0,1.0
d5596c269b73398,What is the salad served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
d5596c269b73398,What color are the cherries on the salad,red,red,1.0,1.0,1.0,1.0
d5596c269b73398,What is being done to the salad with the cherries,adding,topped,0.0,0.0,0.0,0.0
d5596c269b73398,Where are the cherries placed on the salad,on top,on top,1.0,1.0,1.0,1.0
3ff47bf6d70aa77,What color is the bowl,white,white,1.0,1.0,1.0,1.0
3ff47bf6d70aa77,What color are the bok choy leaves,green,green,1.0,1.0,1.0,1.0
3ff47bf6d70aa77,What is the salad served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
3ff47bf6d70aa77,Where are the bok choy leaves distributed,throughout,scattered throughout the dish,0.0,0.25,1.0,0.4
324a37ae3e79125,What color is the salad,green,green,1.0,1.0,1.0,1.0
324a37ae3e79125,What type of dish is described,salad,carbonara,0.0,0.0,0.0,0.0
324a37ae3e79125,How would you describe the size of the salad,large,large,1.0,1.0,1.0,1.0
324a37ae3e79125,How are the white and beige solids arranged in the salad,interspersed,in a round shape,0.0,0.0,0.0,0.0
324a37ae3e79125,Where are the grapes placed in relation to the salad,against the base,on the outside,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
3baad2f96caa8f2,What color is the plate,white,white,1.0,1.0,1.0,1.0
3baad2f96caa8f2,How are the poppy seeds distributed in the salad,scattered,scattered,1.0,1.0,1.0,1.0
3baad2f96caa8f2,What type of onions are in the salad,green onions,green onions,1.0,1.0,1.0,1.0
3baad2f96caa8f2,What color are the almond slivers,brown,beige,0.0,0.0,0.0,0.0
3baad2f96caa8f2,Where is the salad placed,on a white plate,on a plate,0.0,1.0,0.75,0.8571428571428571
272dbc456d817f5,What color are the tomato halves in the salad,red,red,1.0,1.0,1.0,1.0
272dbc456d817f5,What is the base of the salad made of,salad,lettuce,0.0,0.0,0.0,0.0
272dbc456d817f5,How are the green leaves arranged in the salad,spread,in a pile,0.0,0.0,0.0,0.0
272dbc456d817f5,What color are the onion slices in the salad,purple,white,0.0,0.0,0.0,0.0
272dbc456d817f5,Where are the tomato halves placed in the salad,among the leaves,on top of the greens,0.0,0.2,0.3333333333333333,0.25
b9b52c83506dad8,What color are the tomatoes in the salad,red,red,1.0,1.0,1.0,1.0
b9b52c83506dad8,How are the tomatoes prepared in the salad,halved,halved,1.0,1.0,1.0,1.0
b9b52c83506dad8,What vegetable is cubed and distributed evenly in the salad,cucumbers,cucumber,0.0,0.0,0.0,0.0
b9b52c83506dad8,What herb is placed on top of the salad,dill,dill,1.0,1.0,1.0,1.0
b9b52c83506dad8,Where is the dill placed on the salad,on top,on top,1.0,1.0,1.0,1.0
1f2f9689135b1a9,What color are the watermelon chunks,red,red,1.0,1.0,1.0,1.0
1f2f9689135b1a9,What is the salad served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
1f2f9689135b1a9,What material is the bowl made of,silver,stainless steel,0.0,0.0,0.0,0.0
1f2f9689135b1a9,What color are the cucumber chunks,green,greenish-yellow,0.0,0.0,0.0,0.0
1f2f9689135b1a9,Where is the Cucumber-Watermelon Salad located,inside a silver bowl,there is no cucumber watermelon salad on the plate,0.0,0.0,0.0,0.0
c7fddc777f16260,What color are the cucumber slices,light,green,0.0,0.0,0.0,0.0
c7fddc777f16260,What vegetable is light green with darker green skins,cucumbers,cucumber,0.0,0.0,0.0,0.0
c7fddc777f16260,What color are the tomato wedges,red,red,1.0,1.0,1.0,1.0
c7fddc777f16260,Where are the cucumber slices and tomato wedges placed,throughout the blue bowl,on top of the salad,0.0,0.2,0.25,0.22222222222222224
925730a6770069d,What color are the spinach leaves in the salad,green,green,1.0,1.0,1.0,1.0
925730a6770069d,What type of dish is being described,salad,salad,1.0,1.0,1.0,1.0
925730a6770069d,What color are the mango cubes in the salad,yellow,yellow,1.0,1.0,1.0,1.0
925730a6770069d,Where are the red onion slices placed in the salad,across the top,on top,0.0,0.5,0.3333333333333333,0.4
925730a6770069d,What color is the dish containing the salad,white,white,1.0,1.0,1.0,1.0
4372fe51102230d,What color are the black beans in the salad,black,black,1.0,1.0,1.0,1.0
4372fe51102230d,What type of salad is shown in the image,salad,a corn salad,0.0,0.3333333333333333,1.0,0.5
4372fe51102230d,What color is the bowl containing the salad,white,white with a pink and blue ring around the rim,0.0,0.1,1.0,0.18181818181818182
4372fe51102230d,What color are the corn kernels in the salad,yellow,yellow,1.0,1.0,1.0,1.0
7b0210017aec1a1,What color is the rice,white,white,1.0,1.0,1.0,1.0
7b0210017aec1a1,What is the main grain in the dish,rice,rice,1.0,1.0,1.0,1.0
7b0210017aec1a1,What color are the collard greens,green,dark green,0.0,0.5,1.0,0.6666666666666666
7b0210017aec1a1,What is the salmon served with,with,white rice,0.0,0.0,0.0,0.0
7b0210017aec1a1,What color is the glaze on the salmon,orange,orange,1.0,1.0,1.0,1.0
f9daae725d65b39,What is the name of the dish in the bowl,salsa,guacamole,0.0,0.0,0.0,0.0
f9daae725d65b39,What color is the bowl,white,blue and white with a geometric pattern,0.0,0.14285714285714285,1.0,0.25
f9daae725d65b39,What are the primary red ingredients in the salsa,tomatoes,tomatoes,1.0,1.0,1.0,1.0
f9daae725d65b39,Where is the salsa placed in relation to the chips,in a bowl,in the center of the plate,0.0,0.2,0.3333333333333333,0.25
8cfaa3facf82d38,What colors are present in the bowl,colorful,"red, yellow, green, white",0.0,0.0,0.0,0.0
8cfaa3facf82d38,What is the apricot salsa served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
8cfaa3facf82d38,What fruit is diced and mixed throughout the salsa,apricot,peppers,0.0,0.0,0.0,0.0
8cfaa3facf82d38,What color are the diced green bell peppers,green,green,1.0,1.0,1.0,1.0
8cfaa3facf82d38,Where are the bright red halved cherry tomatoes scattered,within the mixture,on top of the dish,0.0,0.2,0.3333333333333333,0.25
3da567ab3ca2f6e,What is the color of the salsa described as,murky,brown,0.0,0.0,0.0,0.0
3da567ab3ca2f6e,What color is the bowl,white,white,1.0,1.0,1.0,1.0
3da567ab3ca2f6e,Where is the bowl located,atop,on top of a plate,0.0,0.0,0.0,0.0
17d95c9ed8191a1,What color are the mango pieces,yellow,orange,0.0,0.0,0.0,0.0
17d95c9ed8191a1,How are the mango pieces arranged in the bowl,distributed,randomly,0.0,0.0,0.0,0.0
17d95c9ed8191a1,What color are the cucumber pieces,green,green,1.0,1.0,1.0,1.0
17d95c9ed8191a1,What color are the pieces of onion,white,white,1.0,1.0,1.0,1.0
17d95c9ed8191a1,Where is the jalapeno slice placed,on top of,on the lime,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
ddbfac8734f1e43,What color is the bowl containing the salsa,black,black,1.0,1.0,1.0,1.0
ddbfac8734f1e43,Where is the salsa located,bowl,on the plate,0.0,0.0,0.0,0.0
ddbfac8734f1e43,What is the predominant color of the salsa,reddish-orange,red,0.0,0.0,0.0,0.0
ddbfac8734f1e43,What are the green flecks in the salsa,herbs,parsley,0.0,0.0,0.0,0.0
ddbfac8734f1e43,Where is the bowl positioned in the image,in the center,center of the image,0.0,0.5,0.6666666666666666,0.5714285714285715
75de0d790f2d1f1,What color are the black beans,black,black,1.0,1.0,1.0,1.0
75de0d790f2d1f1,What is the name of the dish in the image,salsa,It is likely a Mexican dish called Cowboy Caviar.,0.0,0.0,0.0,0.0
75de0d790f2d1f1,What color are the corn kernels in the salsa,yellow,yellow,1.0,1.0,1.0,1.0
75de0d790f2d1f1,What color are the scallions in the salsa,green,green,1.0,1.0,1.0,1.0
e6791edfa8447f6,What color is the salsa,red,red,1.0,1.0,1.0,1.0
e6791edfa8447f6,What is the name of the dish,salsa,"mocha coffee, taco, and a bowl of salsa.",0.0,0.1,1.0,0.18181818181818182
e6791edfa8447f6,What utensil is inside the salsa bowl,spoon,spoon,1.0,1.0,1.0,1.0
e6791edfa8447f6,What color is the bowl,white,white,1.0,1.0,1.0,1.0
e6791edfa8447f6,Where is the bowl located in the image,in the lower left,left side,0.0,0.5,0.25,0.3333333333333333
71b2ca0ab4b6918,What color is the salsa in the white cup,reddish-orange,red and orange,0.0,0.0,0.0,0.0
71b2ca0ab4b6918,What is the salsa served in at the top center,cup,tomato-based,0.0,0.0,0.0,0.0
71b2ca0ab4b6918,What does the salsa do in the white cup,fills,it is the dipping sauce for the chips,0.0,0.0,0.0,0.0
71b2ca0ab4b6918,Where is the glass jar located,on the right,in the background,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
71b2ca0ab4b6918,What color is the salsa in the glass jar,brownish-red,brown,0.0,0.0,0.0,0.0
7a66a68a347449c,What color is the poblano salsa primarily,red,red,1.0,1.0,1.0,1.0
7a66a68a347449c,What type of salsa is shown in the image,salsa,tomato salsa,0.0,0.5,1.0,0.6666666666666666
7a66a68a347449c,What does the salsa do to the clear glass jar,fills,it is on top of it,0.0,0.0,0.0,0.0
7a66a68a347449c,What is the glass jar described as,clear,a jar,0.0,0.0,0.0,0.0
42c33972e71f72b,What type of salt is shown in the image,homemade,coarse salt,0.0,0.0,0.0,0.0
42c33972e71f72b,What is the main ingredient in the jar,salt,coconut,0.0,0.0,0.0,0.0
42c33972e71f72b,What color are some of the specks in the salt,red,red,1.0,1.0,1.0,1.0
42c33972e71f72b,How is the salt near the wooden spoon described,scattered,not mentioned,0.0,0.0,0.0,0.0
42c33972e71f72b,Where is the jar of salt located in the image,on the upper left,there is no jar of salt in the image.,0.0,0.1,0.25,0.14285714285714288
6b40081e4f024d6,What color is the seasoned salt described as,reddish-brown,light brown,0.0,0.0,0.0,0.0
6b40081e4f024d6,What ingredient is the Copycat Lawry's Seasoned Salt primarily made of,salt,salt,1.0,1.0,1.0,1.0
6b40081e4f024d6,What does the seasoned salt do to the measuring spoon,fills,"it's on the measuring spoon, so it is being used to measure the seasoning",0.0,0.0,0.0,0.0
6b40081e4f024d6,What is the overall appearance of the seasoned salt in terms of color intensity,light,light brown,0.0,0.5,1.0,0.6666666666666666
6b40081e4f024d6,Where is the measuring spoon positioned,above a white bowl,above the dish,0.0,0.3333333333333333,0.25,0.28571428571428575
45174eed362036b,What color is the bread of the sandwiches,brown,brown,1.0,1.0,1.0,1.0
45174eed362036b,What type of food is shown in the image,sandwiches,A sandwich with mocha coffee and brussels sprouts,0.0,0.0,0.0,0.0
45174eed362036b,What color is the white filling in the sandwiches,white,white,1.0,1.0,1.0,1.0
45174eed362036b,What color are the pickle slices in the sandwiches,green,green,1.0,1.0,1.0,1.0
45174eed362036b,Where are the sandwiches placed,on a white surface,on a plate,0.0,0.6666666666666666,0.5,0.5714285714285715
3d98df155636be2,What color is the plate,blue,blue,1.0,1.0,1.0,1.0
3d98df155636be2,What color are the slices of steak,brown,beige,0.0,0.0,0.0,0.0
3d98df155636be2,How are the green bell peppers and onions distributed,scattered,scattered throughout the dish,0.0,0.25,1.0,0.4
3d98df155636be2,Where is the top Philly Cheesesteak Sandwich located,in the top left corner,on a plate,0.0,0.0,0.0,0.0
1c0ce6903ed0925,What color is the plate,blue,blue,1.0,1.0,1.0,1.0
1c0ce6903ed0925,How are the marshmallows arranged around the sandwich,scattered,scattered,1.0,1.0,1.0,1.0
1c0ce6903ed0925,What is the orange-brown layer in the sandwich,peanut butter,cheese,0.0,0.0,0.0,0.0
1c0ce6903ed0925,What color are the bread slices,golden-brown,white,0.0,0.0,0.0,0.0
1c0ce6903ed0925,Where is the sandwich placed,on a blue plate,on a blue plate,1.0,1.0,1.0,1.0
34403e80d88d12c,What type of food is the sauce on,pasta,pasta,1.0,1.0,1.0,1.0
34403e80d88d12c,What cuisine does the pasta belong to,Italian,Italian,1.0,1.0,1.0,1.0
34403e80d88d12c,What is the sauce doing on the sides of the pasta,dripping,"It's not clear what the sauce is doing on the sides of the pasta, as the image only shows the pasta with the sauce on top.",0.0,0.0,0.0,0.0
34403e80d88d12c,What is garnished on top of the sauce,herbs,parmesan cheese,0.0,0.0,0.0,0.0
84db1a26c1782bd,What color is the chile barbeque sauce,reddish-brown,red,0.0,0.0,0.0,0.0
84db1a26c1782bd,What is being coated by the chile barbeque sauce,food,the pork,0.0,0.0,0.0,0.0
84db1a26c1782bd,Where does the chile barbeque sauce trickle,down the sides,down the sides of the meat,0.0,0.6,1.0,0.7499999999999999
ca23b48dd5e6428,What color is the sugar sauce,brown,golden brown,0.0,0.5,1.0,0.6666666666666666
ca23b48dd5e6428,What is the main ingredient in the sauce,sugar,caramel,0.0,0.0,0.0,0.0
ca23b48dd5e6428,What color is the sauce described as,amber,caramel,0.0,0.0,0.0,0.0
ca23b48dd5e6428,What type of glass is the dessert served in,in a clear glass,a sundae glass,0.0,0.6666666666666666,0.5,0.5714285714285715
ca23b48dd5e6428,Where is some of the sauce located in the dish,bottom,on the bottom of the dish,0.0,0.2,1.0,0.33333333333333337
55181dc0db808c2,What color is the pasta,yellow,white,0.0,0.0,0.0,0.0
55181dc0db808c2,What type of food is the main dish,pasta,pasta,1.0,1.0,1.0,1.0
55181dc0db808c2,What color is the Nonna's Sweet Pasta Sauce,red,red,1.0,1.0,1.0,1.0
55181dc0db808c2,Where is the meatball placed,on top of,on top of the pasta,0.0,0.6,1.0,0.7499999999999999
55181dc0db808c2,What color are the small specks on top of the sauce and meatball,white,white,1.0,1.0,1.0,1.0
9ca38ea82e94789,What color is the vodka sauce,orange-red,orange-red,1.0,1.0,1.0,1.0
9ca38ea82e94789,What type of noodles are in the dish,spaghetti,spaghetti,1.0,1.0,1.0,1.0
9ca38ea82e94789,What color is the plate,white,white,1.0,1.0,1.0,1.0
9ca38ea82e94789,Where is the sauce distributed on the plate,from center to edges,the entire plate,0.0,0.0,0.0,0.0
bd7bd756ee18ffb,What color is the bowl in the image,reddish-brown,pink,0.0,0.0,0.0,0.0
bd7bd756ee18ffb,What is the No Cook BBQ Sauce contained in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
bd7bd756ee18ffb,What color is the bowl that holds the No Cook BBQ Sauce,pink,pink,1.0,1.0,1.0,1.0
bd7bd756ee18ffb,Where is the bowl located in the image,in the center,on the counter,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
fd8d018e2c7cb26,What color is the tomato sauce in the bowl,reddish-orange,red,0.0,0.0,0.0,0.0
fd8d018e2c7cb26,What is the main component of the dish in the bowl,sauce,chili,0.0,0.0,0.0,0.0
fd8d018e2c7cb26,What does the tomato sauce do to most of the bowl,fills,It covers most of the bowl.,0.0,0.0,0.0,0.0
fd8d018e2c7cb26,What color is the piece positioned slightly to the left of the center,green,dark green,0.0,0.5,1.0,0.6666666666666666
fd8d018e2c7cb26,Where is the green piece positioned in the bowl,to the left,The green piece is positioned in the center of the bowl.,0.0,0.1,0.3333333333333333,0.15384615384615383
ddb3d77b8ca050e,What color is the pizza sauce,red,red,1.0,1.0,1.0,1.0
ddb3d77b8ca050e,What type of surface is the bowl placed on,wooden surface,wood,0.0,0.0,0.0,0.0
ddb3d77b8ca050e,What color are most of the strands of shredded cheese,white,white,1.0,1.0,1.0,1.0
ddb3d77b8ca050e,Where are some strands of shredded cheese located,next to,scattered around the plate,0.0,0.0,0.0,0.0
cb07a393ddb422a,What does the BBQ sauce do in the bowl,fills,It is not in the bowl. There is no BBQ sauce in the bowl.,0.0,0.0,0.0,0.0
cb07a393ddb422a,What color is the BBQ sauce,brown,red,0.0,0.0,0.0,0.0
cb07a393ddb422a,What is the BBQ sauce contained in,bowl,none,0.0,0.0,0.0,0.0
cb07a393ddb422a,Where is the paintbrush resting,on the rim,on the brussels sprouts,0.0,0.5,0.6666666666666666,0.5714285714285715
320f477ddba74f5,What color is the sauce on the wings,orange,orange,1.0,1.0,1.0,1.0
320f477ddba74f5,How are the wings prepared,coated,fried,0.0,0.0,0.0,0.0
320f477ddba74f5,What vegetable is orange and arranged around the wings,carrots,carrots,1.0,1.0,1.0,1.0
320f477ddba74f5,What color are the celery sticks,green,green,1.0,1.0,1.0,1.0
320f477ddba74f5,Where are the food items placed,on a plate,on a plate,1.0,1.0,1.0,1.0
641c68e581d733f,What color is the Homestead Barbecue Sauce,reddish-brown,red,0.0,0.0,0.0,0.0
69aee1d3ba018ff,What color are the tangerine segments,orange,orange,1.0,1.0,1.0,1.0
69aee1d3ba018ff,What is the container used to hold the cranberry sauce and tangerine segments,bowl,a glass bowl,0.0,0.3333333333333333,1.0,0.5
69aee1d3ba018ff,What color is the cranberry sauce,red,red,1.0,1.0,1.0,1.0
69aee1d3ba018ff,Where are the whole cranberries placed,on top,on top of the sauce,0.0,0.4,1.0,0.5714285714285715
1c00b85749755c0,What color is the beef in the image,brownish-red,brown,0.0,0.0,0.0,0.0
1c00b85749755c0,What type of meat is featured in the dish,beef,beef,1.0,1.0,1.0,1.0
1c00b85749755c0,How is the beef prepared in the image,cooked,sliced,0.0,0.0,0.0,0.0
1c00b85749755c0,What color are the carrots in the image,orange,orange,1.0,1.0,1.0,1.0
1c00b85749755c0,Where is the cabbage located on the plate,in the top center,in the background,0.0,0.6666666666666666,0.5,0.5714285714285715
bd9bb1c1a13d688,What color is the stew-like liquid,dark brown,brown,0.0,1.0,0.5,0.6666666666666666
bd9bb1c1a13d688,What type of dish is the dark brown liquid,stew,coffee,0.0,0.0,0.0,0.0
bd9bb1c1a13d688,What color is the cooking pan,light brown,copper,0.0,0.0,0.0,0.0
bd9bb1c1a13d688,What color are the tiny pieces scattered throughout the liquid,golden,small yellow pieces,0.0,0.0,0.0,0.0
bd9bb1c1a13d688,Where are the bubbles and steam rising from,from the surface,from the mocha coffee,0.0,0.5,0.6666666666666666,0.5714285714285715
9ab4e1e0b9e3538,What color is the sauerkraut in the bowl,yellowish-white,white,0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,What is the sauerkraut doing in the bowl,forming,It is on top of the dish,0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,What is the sauerkraut placed in,bowl,on top of the sausage,0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,What color are the smokies,brownish-red,red,0.0,0.0,0.0,0.0
9ab4e1e0b9e3538,Where is the smokie located in the bowl,in the bottom-left,in the middle,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
f4c5c78433d6d23,What color is the wrapper of the sausage flowers,golden-brown,golden brown,0.0,0.0,0.0,0.0
f4c5c78433d6d23,What are the edible items shaped like flowers in the image,sausage flowers,the wontons,0.0,0.0,0.0,0.0
f4c5c78433d6d23,What color is the sausage mixture inside the flowers,brownish-orange,orange,0.0,0.0,0.0,0.0
f4c5c78433d6d23,Where are the green scallions placed,sprinkled over,on top of the food,0.0,0.0,0.0,0.0
f4c5c78433d6d23,What is the color of the tray holding the sausage flowers,silver tray,silver,0.0,1.0,0.5,0.6666666666666666
0f4169610c6b102,What type of meat is used in the dish,sausage,sausage,1.0,1.0,1.0,1.0
0f4169610c6b102,What color is the sausage,reddish-brown,red,0.0,0.0,0.0,0.0
0f4169610c6b102,What shape is the bowl,in a leaf-shaped bowl,leaf-shaped,0.0,1.0,0.25,0.4
0f4169610c6b102,How was the sausage cooked,grilled,fried,0.0,0.0,0.0,0.0
0f4169610c6b102,What fruit is mixed with the sausage,pineapple,pineapple,1.0,1.0,1.0,1.0
b03fd7734dcd1f9,What is the color of the scallops,creamy,white,0.0,0.0,0.0,0.0
b03fd7734dcd1f9,What type of dish is served alongside the scallops,pasta,pasta,1.0,1.0,1.0,1.0
b03fd7734dcd1f9,What color is the pasta,white,yellow,0.0,0.0,0.0,0.0
b03fd7734dcd1f9,Where is the toast located in the image,on the side,to the right of the bowl of pasta,0.0,0.16666666666666666,0.3333333333333333,0.2222222222222222
0165a5347fc3006,What shape is the scone,triangular,triangle,0.0,0.0,0.0,0.0
0165a5347fc3006,What type of food is shown in the image,scone,"Lemon-glazed scone, tea, and lemon tea",0.0,0.16666666666666666,1.0,0.2857142857142857
0165a5347fc3006,What color is the lemon wedge,yellow,yellow,1.0,1.0,1.0,1.0
0165a5347fc3006,Where is the scone placed,on a plate,on a plate,1.0,1.0,1.0,1.0
0165a5347fc3006,What color is the plate,white,white with black and gold accents,0.0,0.16666666666666666,1.0,0.2857142857142857
06b69ab2d9fd200,What color is the plate the scones are on,white,white,1.0,1.0,1.0,1.0
06b69ab2d9fd200,What type of baked goods are shown in the image,scones,biscuits,0.0,0.0,0.0,0.0
06b69ab2d9fd200,What color is the scone in the foreground,golden brown,light brown,0.0,0.5,0.5,0.5
06b69ab2d9fd200,Where is the golden brown scone located,in the foreground,on a plate,0.0,0.0,0.0,0.0
76051d98525aa3b,What color are the scrambled eggs,yellow,yellow,1.0,1.0,1.0,1.0
76051d98525aa3b,What fruit is interspersed throughout the eggs,tomato,tomato,1.0,1.0,1.0,1.0
76051d98525aa3b,What color is the basil leaf,green,green,1.0,1.0,1.0,1.0
76051d98525aa3b,Where is the basil leaf positioned,towards the center,on top of the dish,0.0,0.2,0.3333333333333333,0.25
5befd704424b15d,What is the primary color of the seasoning,reddish-brown,red,0.0,0.0,0.0,0.0
ea86b8337adee6c,What color are the pumpkin seeds,brown,brown,1.0,1.0,1.0,1.0
ea86b8337adee6c,What type of seeds are shown in the image,pumpkin seeds,There are no seeds in the image.,0.0,0.125,0.5,0.2
ea86b8337adee6c,What is the white coating on the pumpkin seeds,sugar,sugar,1.0,1.0,1.0,1.0
9bdab5eeae956d5,What color is the semifreddo,orange,white,0.0,0.0,0.0,0.0
9bdab5eeae956d5,What type of dessert is shown,semifreddo,cake,0.0,0.0,0.0,0.0
9bdab5eeae956d5,What color is the tray,silver,silver,1.0,1.0,1.0,1.0
9bdab5eeae956d5,What color is the base of the semifreddo,off-white,white,0.0,0.0,0.0,0.0
9bdab5eeae956d5,Where is the semifreddo placed,on a tray,on a tray,1.0,1.0,1.0,1.0
6976d7e77ced1df,What color is the bowl,white,white,1.0,1.0,1.0,1.0
6976d7e77ced1df,What color are the shrimp,pinkish-orange,pinkish orange,0.0,0.0,0.0,0.0
6976d7e77ced1df,Where are the shrimp arranged,in the center,in the center of the plate,0.0,0.6,1.0,0.7499999999999999
6976d7e77ced1df,What color are the vegetables in the sauce,green,red,0.0,0.0,0.0,0.0
8e0a5a668884897,What color is the plate,white,white,1.0,1.0,1.0,1.0
8e0a5a668884897,What type of seafood is shown,shrimp,shrimp,1.0,1.0,1.0,1.0
8e0a5a668884897,What color are the spots on the shrimp,reddish-orange,red,0.0,0.0,0.0,0.0
8e0a5a668884897,Where are the shrimp located on the plate,in the center,in the middle,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
b37293b876e011e,What color is the plate,blue,blue,1.0,1.0,1.0,1.0
b37293b876e011e,What type of seafood is shown,shrimp,shrimp,1.0,1.0,1.0,1.0
b37293b876e011e,What ingredient is visible on the shrimp,garlic,garlic,1.0,1.0,1.0,1.0
b37293b876e011e,What color are the shrimp,pink-orange,pinkish orange,0.0,0.0,0.0,0.0
b37293b876e011e,Where is the garlic shrimp placed,on a blue plate,on the plate,0.0,0.6666666666666666,0.5,0.5714285714285715
5bb240fd272bf4e,What is the base of the dish made of,hash brown,eggs,0.0,0.0,0.0,0.0
5bb240fd272bf4e,What color are the bacon pieces,red,"crispy, cooked bacon pieces are red and pink.",0.0,0.1,1.0,0.18181818181818182
5bb240fd272bf4e,What garnish is sprinkled atop the dish,scallions,green onions,0.0,0.0,0.0,0.0
acd98ebf33a8275,What color is the plate,white,white,1.0,1.0,1.0,1.0
acd98ebf33a8275,What fruit is on top of the slaw,pineapple,pineapple,1.0,1.0,1.0,1.0
acd98ebf33a8275,What color are the pineapple chunks,yellow,yellow,1.0,1.0,1.0,1.0
acd98ebf33a8275,What color are the celery slices,green,green,1.0,1.0,1.0,1.0
