answer,predicted_answer,bleu_score
glass,glass,1.0
scattered,float,0.0
brown,cinnamon,0.0
on top,in the wine,0.0
amber,amber,1.0
tea,tonic,0.0
lemon,cranberry,0.0
green,white,0.0
on the surface,at the top,0.07249749990681824
mug,spiced,0.0
beige,amber,0.0
on a white tiled surface,on top of,0.03722145753922423
tea,tan,0.0
glass,glass,1.0
tan,amber,0.0
in the center,in the center,0.5757197301274735
Hot,hot,0.0
Tea,tea,0.0
Amber,amber,0.0
Resting on a saucer,floral,0.0
Ginger,peach,0.0
clear,clear,1.0
green,green,1.0
reddish-pink,tea,0.0
to the left,to the left,0.5757197301274735
brown,golden-brown,0.0
chicken,chicken,1.0
white,green,0.0
white,green,0.0
tenderloins,chicken,0.0
reddish-brown,on the top,0.0
drizzled,drizzled,1.0
on top,in the lower left,0.0
pink,pink,1.0
pork,chicken,0.0
dark brown,golden-brown,0.0
seared,baking,0.0
from the bottom left,in the front,0.05194672862155564
golden,brown,0.0
chicken,chicken,1.0
brown,dark,0.0
piled on top,container,0.0
green,green,1.0
white,tan,0.0
tilapia,Flounder,0.0
golden-brown,tan,0.0
to the left,on the left,0.21177974141341938
textured,textured,1.0
white,white,1.0
red,red,1.0
on top,between the tomato,0.0
ice cream,filled,0.0
located inside,on top of,0.0
tofu,ice,0.0
creamy,white,0.0
scooped,bowl,0.0
tofu,chicken,0.0
red,red,1.0
golden-brown,light brown,0.0
eggplant,skewers,0.0
Agedashi,hummus,0.0
brown,with a green rim,0.0
scattered,arranged,0.0
tan,tan,1.0
shifted to the left,in the,0.02484818193359921
green,green,1.0
scattered,yellow,0.0
orange,tan,0.0
tofu,meat,0.0
resting between,green,0.0
rice,bowl,0.0
scattered,stacked on,0.0
brown,brown,1.0
scattered,scattered,1.0
broccoli,carrots,0.0
green,green,1.0
tofu,falafel,0.0
blue,green,0.0
on the left side,in the,0.02484818193359921
golden-brown,golden-brown,1.0
decorative,salad,0.0
tofu,fries,0.0
blue,gold,0.0
on the upper left,in the jam,0.05194672862155564
mushrooms,ginger,0.0
red,red,1.0
tomatoes,garlic,0.0
white,green,0.0
closer to,over the salad,0.0
green,green,1.0
red,red,1.0
tomatoes,garlic,0.0
yellow,darker,0.0
tomato,noodles,0.0
transparent,casserole,0.0
orange,yellow,0.0
gluten-free,gluten-free,1.0
yellow,brown,0.0
on the plate,on top,0.04096772609215166
brown,browned,0.0
white,reddish-pink,0.0
meringue,reddish-pink,0.0
browned,caramelized,0.0
amber-colored,translucent,0.0
on a dark surface,on a wooden surface,0.18616487055295167
white,brown,0.0
tortes,Pan Dulces,0.0
copper-colored,grey,0.0
on a plate,on the left side,0.061033220311973134
green,on top of this,0.0
mousse,on a pale green plate,0.0
white,green,0.0
brown,reddish-brown,0.0
on top of,at the top,0.07249749990681824
plum,peach,0.0
round,reddish-brown,0.0
yellow,red,0.0
white,white,1.0
over the surface,on top,0.0
yellow,yellow,1.0
tortellini,fettuccine,0.0
orange,green,0.0
tortellini,fettuccine,0.0
yellow,red,0.0
red,red,1.0
on an orange plate,bowl,0.0
blue,in the bowl,0.0
tortellini,fettuccine,0.0
green,yellow,0.0
powdered,textured,0.0
yellow,yellow,1.0
brown,brown,1.0
in the center,inside the bowl,0.07249749990681824
yellow-tan,white,0.0
tortillas,biscuits,0.0
stacked,white,0.0
round,white,0.0
tan,white,0.0
tortillas,fajitas,0.0
blue,green,0.0
on top of,with,0.0
tortilla,golden-yellow,0.0
brown,at the opening,0.0
green,green,1.0
on top,on top of,0.21177974141341938
white,green,0.0
golden-brown,golden-brown,1.0
meat,fries,0.0
on top of,on a plate,0.07249749990681824
scattered,arranged,0.0
marshmallows,pickles,0.0
congealed,on a silver surface,0.0
on wrinkled sheet,on a terracotta plate,0.061033220311973134
creamy,clear,0.0
trifle,enchiladas,0.0
yellow,yellow,1.0
on top,on a black wire,0.061033220311973134
brown,red,0.0
golden-brown,dark brown,0.0
cake,rice,0.0
red,clear,0.0
with whipped topping,topped with,0.04096772609215166
dessert,clear,0.0
reddish-brown,brown,0.0
Tri-Tip,chicken,0.0
white,plate,0.0
on a plate,on the left side,0.061033220311973134
yellow-brown,brown,0.0
large,small,0.0
fish,fish,1.0
orange,pinkish-orange,0.0
on the right,located,0.0
fish,mushroom,0.0
yellow,on top of,0.0
on the platter,tan,0.0
fillets,rollups,0.0
dark,brown,0.0
brown,brown,1.0
in a box,on the,0.0
white,on the top,0.0
white,green,0.0
chocolate,chocolate,1.0
brown,brown,1.0
on a plate,in a container,0.07249749990681824
truffles,enchiladas,0.0
brown,tan,0.0
studded,white,0.0
at the top,in a container,0.0
strawberry-filled,brown,0.0
truffles,enchiladas,0.0
brown,white,0.0
with a darker brown,on top,0.0
circular,spherical,0.0
yellow,yellow,1.0
tuna,cod,0.0
creamy,creamy,1.0
on the top of casserole,to the left,0.03722145753922423
white,yellow,0.0
white,white,1.0
green,green,1.0
melted,melted,1.0
in a white baking dish,in a rectangular dish,0.14498534696702547
creamy,creamy,1.0
Turkey,venison,0.0
yellow,yellow,1.0
mushrooms,reddish-brown,0.0
in a dish,in the image,0.07249749990681824
brownish-orange,red,0.0
turkey,chicken,0.0
scattered,red,0.0
green,brown,0.0
on the surface,red,0.0
white,green,0.0
blueberry,grapes,0.0
golden-brown,rich,0.0
scattered,clustered,0.0
red,dark brown,0.0
square,bowl,0.0
carrots,cabbage,0.0
on top,on top of,0.21177974141341938
golden-brown,light brown,0.0
veal,venison,0.0
white,white,1.0
on the plate,light brown,0.0
drizzled,drizzled,1.0
white,green,0.0
vegetables,enchiladas,0.0
red,green,0.0
on a plate,in the dish,0.0
brown,gold,0.0
Wellington,enchiladas,0.0
dark blue,white,0.0
green,yellow,0.0
vegetables,poppers,0.0
scattered,yellow,0.0
on a black grill pan,on the,0.015071184180845467
glazed,translucent,0.0
reddish-brown,dark,0.0
around the base,on top of,0.0
blackberries,blueberries,0.0
brown,dark,0.0
venison,chicken,0.0
gravy,dark,0.0
green,green,1.0
on the plate,on a white plate,0.07258113984652705
golden-brown,dark,0.0
venison,chicken,0.0
on a plate,of the plate,0.07249749990681824
overlapping,piled,0.0
salad,salad,1.0
green,green,1.0
in the salad,on top of,0.0
blueberries,cherries,0.0
brown,yellowish-green,0.0
reflecting,is,0.0
pitcher,jar,0.0
vinaigrette,vinaigrette,1.0
in the foreground,in the center,0.21177974141341938
vinaigrette,vinaigrette,1.0
wooden,wooden,1.0
yellow-brown,reddish-pink,0.0
jar,dark,0.0
wooden,wooden,1.0
on a wooden surface,on a wooden surface,1.0
green,green,1.0
scattered,scattered throughout,0.06754436142034707
red,red,1.0
tomato,tomato,1.0
above the middle,on the right,0.07249749990681824
golden-brown,brown,0.0
waffles,hash browns,0.0
white,green,0.0
darker,brown,0.0
on a white plate,on a plate,0.16793545727180179
golden,golden-brown,0.0
brown,red,0.0
on the left,golden-brown,0.0
red,red,1.0
waffle,bread,0.0
red,brown,0.0
on the waffle,on each piece,0.07249749990681824
green,on top,0.0
Awesome,vibrant,0.0
Walleye,Flounder,0.0
tan,golden-brown,0.0
red,on the rim,0.0
watermelon,watermelon,1.0
white,green,0.0
on top,on top,0.2213885886251307
green,green,1.0
pink,tan,0.0
watermelon,lemon,0.0
red,red,1.0
clear,tan,0.0
orange,green,0.0
wedges,wedges,1.0
golden-brown,brown,0.0
on plate,on the plate,0.08621454270909737
herbs,seasoned,0.0
brown,reddish-brown,0.0
white,reddish-brown,0.0
fries,reddish-brown,0.0
orange,watermelon,0.0
glasses,glasses,1.0
amber,amber,1.0
on the tray,on a white tray,0.07258113984652705
metallic,wooden,0.0
wings,above the omelet,0.0
orange,above the omelet,0.0
in the center,in the bowl,0.21177974141341938
saucy,glossy,0.0
cauliflower,eggplant,0.0
golden brown,orange-red,0.0
scattered across,piled,0.0
plate,bowl,0.0
golden-brown,golden-brown,1.0
wontons,soup,0.0
crispy,golden-brown,0.0
bowl,golden-brown,0.0
in the bowl,in the broth,0.21177974141341938
green,light green,0.06754436142034707
brownish,brown,0.0
on the lower right,on top,0.02484818193359921
cilantro,parsley,0.0
tan,light brown,0.0
wraps,stacked,0.0
corn,artichokes,0.0
pink,pork,0.0
on the plate,on the left side,0.16821895003341453
spinach,beans,0.0
yellow,light yellow,0.06754436142034707
orange,orange,1.0
yams,eggplant,0.0
glistening,orange,0.0
on top of,with pistachios,0.0
green,light green,0.06754436142034707
orange,orange,1.0
yams,garlic,0.0
scattered,purple,0.0
white,orange,0.0
on a white surface,on the plate,0.05194672862155564
white,white,1.0
brown,beige,0.0
blueberries,white,0.0
creamy,yogurt,0.0
yogurt,granola,0.0
red,light-beige,0.0
on top,on the left,0.07249749990681824
blue,brown,0.0
raspberries,blueberries,0.0
blue,white,0.0
ziti,fettuccine,0.0
reddish-orange,red,0.0
reddish-brown,brown,0.0
spaghetti,grits,0.0
throughout the entire pan,yellow,0.0
yellow,green,0.0
zucchini,white,0.0
black,sprinkled,0.0
in the center,in the center,0.5757197301274735
