Image,Question,Answer,Predict,gpt_score
22c208ba7aeaf55,How does the dry rub appear on the bottom-right of the frame,scattered,appears,0.2
22c208ba7aeaf55,What is the primary color of the dry rub,reddish-brown,brown,0.7
22c208ba7aeaf55,What utensil is used to hold a smaller portion of the dry rub,spoon,spoon,1.0
22c208ba7aeaf55,What color is the spoon that holds the dry rub,silver,silver,1.0
22c208ba7aeaf55,Where is the silver spoon positioned in relation to the larger pile of dry rub,on top of,to the left,0.2
3fc53a69cff0092,What type of food is featured in the image,bread,bread,1.0
3fc53a69cff0092,How is the large loaf presented in the image,halved,arranged,0.2
3fc53a69cff0092,Where does the larger loaf sit,sits on,sits,0.9
3fc53a69cff0092,What color is the interior crumb of the bread,yellow,yellow,1.0
3fc53a69cff0092,What is the shape of the bread featured in the image,loaf,loaf,1.0
91d1723a6aedd7b,What is the main dish in the image,chicken salad,salad,0.6
91d1723a6aedd7b,What color is the bowl containing the chicken salad,green,green,1.0
91d1723a6aedd7b,Where is the bowl placed in the image,in the center,in the center,1.0
91d1723a6aedd7b,What is stuck into the chicken salad near the upper-right edge of the bowl,cracker,crackers,0.9
0e22cce15b99b8b,What color is the spinach in the salad,dark green,green,0.7
0e22cce15b99b8b,What type of dish is shown in the image,salad,salad,1.0
0e22cce15b99b8b,Where is the spinach located in the salad,located throughout,in the center,0.1
0e22cce15b99b8b,What color is the nectarine in the salad,peach,orange,0.3
0e22cce15b99b8b,What type of cheese is in the salad,halloumi,cheese,0.7
d5596c269b73398,What is the texture of the base of the salad,creamy,creamy,1.0
d5596c269b73398,What is the salad served in,bowl,bowl,1.0
d5596c269b73398,What color are the cherries on the salad,red,red,1.0
d5596c269b73398,What is being done to the salad with the cherries,adding,adding,1.0
d5596c269b73398,Where are the cherries placed on the salad,on top,on top of,0.9
3ff47bf6d70aa77,What color is the bowl,white,white,1.0
3ff47bf6d70aa77,What color are the bok choy leaves,green,green,1.0
3ff47bf6d70aa77,What is the salad served in,bowl,bowl,1.0
3ff47bf6d70aa77,Where are the bok choy leaves distributed,throughout,throughout,1.0
324a37ae3e79125,What color is the salad,green,green,1.0
324a37ae3e79125,What type of dish is described,salad,dessert,0.1
324a37ae3e79125,How would you describe the size of the salad,large,large,1.0
324a37ae3e79125,How are the white and beige solids arranged in the salad,interspersed,scattered,0.7
324a37ae3e79125,Where are the grapes placed in relation to the salad,against the base,on top of,0.1
3baad2f96caa8f2,What color is the plate,white,white,1.0
3baad2f96caa8f2,How are the poppy seeds distributed in the salad,scattered,scattered,1.0
3baad2f96caa8f2,What type of onions are in the salad,green onions,cabbage,0.2
3baad2f96caa8f2,What color are the almond slivers,brown,beige,0.5
3baad2f96caa8f2,Where is the salad placed,on a white plate,on a plate,0.7
272dbc456d817f5,What color are the tomato halves in the salad,red,red,1.0
272dbc456d817f5,What is the base of the salad made of,salad,with,0.1
272dbc456d817f5,How are the green leaves arranged in the salad,spread,scattered,0.7
272dbc456d817f5,What color are the onion slices in the salad,purple,white,0.1
272dbc456d817f5,Where are the tomato halves placed in the salad,among the leaves,on top of,0.2
b9b52c83506dad8,What color are the tomatoes in the salad,red,red,1.0
b9b52c83506dad8,How are the tomatoes prepared in the salad,halved,sliced,0.7
b9b52c83506dad8,What vegetable is cubed and distributed evenly in the salad,cucumbers,potatoes,0.2
b9b52c83506dad8,What herb is placed on top of the salad,dill,rosemary,0.2
b9b52c83506dad8,Where is the dill placed on the salad,on top,on top,1.0
1f2f9689135b1a9,What color are the watermelon chunks,red,red,1.0
1f2f9689135b1a9,What is the salad served in,bowl,bowl,1.0
1f2f9689135b1a9,What material is the bowl made of,silver,metal,0.6
1f2f9689135b1a9,What color are the cucumber chunks,green,green,1.0
1f2f9689135b1a9,Where is the Cucumber-Watermelon Salad located,inside a silver bowl,located in,0.2
c7fddc777f16260,What color are the cucumber slices,light,green,0.1
c7fddc777f16260,What vegetable is light green with darker green skins,cucumbers,zucchini,0.5
c7fddc777f16260,What color are the tomato wedges,red,red,1.0
c7fddc777f16260,Where are the cucumber slices and tomato wedges placed,throughout the blue bowl,in a bowl,0.5
925730a6770069d,What color are the spinach leaves in the salad,green,green,1.0
925730a6770069d,What type of dish is being described,salad,salad,1.0
925730a6770069d,What color are the mango cubes in the salad,yellow,yellow,1.0
925730a6770069d,Where are the red onion slices placed in the salad,across the top,on top of,0.6
925730a6770069d,What color is the dish containing the salad,white,white,1.0
4372fe51102230d,What color are the black beans in the salad,black,black,1.0
4372fe51102230d,What type of salad is shown in the image,salad,salad,1.0
4372fe51102230d,What color is the bowl containing the salad,white,white,1.0
4372fe51102230d,What color are the corn kernels in the salad,yellow,yellow,1.0
7b0210017aec1a1,What color is the rice,white,white,1.0
7b0210017aec1a1,What is the main grain in the dish,rice,rice,1.0
7b0210017aec1a1,What color are the collard greens,green,green,1.0
7b0210017aec1a1,What is the salmon served with,with,rice,0.1
7b0210017aec1a1,What color is the glaze on the salmon,orange,brown,0.2
f9daae725d65b39,What is the name of the dish in the bowl,salsa,salsa,1.0
f9daae725d65b39,What color is the bowl,white,blue,0.1
f9daae725d65b39,What are the primary red ingredients in the salsa,tomatoes,tomatoes,1.0
f9daae725d65b39,Where is the salsa placed in relation to the chips,in a bowl,on top of,0.2
8cfaa3facf82d38,What colors are present in the bowl,colorful,colorful,1.0
8cfaa3facf82d38,What is the apricot salsa served in,bowl,bowl,1.0
8cfaa3facf82d38,What fruit is diced and mixed throughout the salsa,apricot,mango,0.3
8cfaa3facf82d38,What color are the diced green bell peppers,green,green,1.0
8cfaa3facf82d38,Where are the bright red halved cherry tomatoes scattered,within the mixture,scattered,0.2
3da567ab3ca2f6e,What is the color of the salsa described as,murky,reddish-brown,0.2
3da567ab3ca2f6e,What color is the bowl,white,blue,0.1
3da567ab3ca2f6e,Where is the bowl located,atop,in the center,0.1
17d95c9ed8191a1,What color are the mango pieces,yellow,yellow,1.0
17d95c9ed8191a1,How are the mango pieces arranged in the bowl,distributed,scattered,0.85
17d95c9ed8191a1,What color are the cucumber pieces,green,green,1.0
17d95c9ed8191a1,What color are the pieces of onion,white,white,1.0
17d95c9ed8191a1,Where is the jalapeno slice placed,on top of,on top of,1.0
ddbfac8734f1e43,What color is the bowl containing the salsa,black,black,1.0
ddbfac8734f1e43,Where is the salsa located,bowl,on top of,0.1
ddbfac8734f1e43,What is the predominant color of the salsa,reddish-orange,reddish-orange,1.0
ddbfac8734f1e43,What are the green flecks in the salsa,herbs,herbs,1.0
ddbfac8734f1e43,Where is the bowl positioned in the image,in the center,in the center,1.0
75de0d790f2d1f1,What color are the black beans,black,black,1.0
75de0d790f2d1f1,What is the name of the dish in the image,salsa,salsa,1.0
75de0d790f2d1f1,What color are the corn kernels in the salsa,yellow,yellow,1.0
75de0d790f2d1f1,What color are the scallions in the salsa,green,green,1.0
e6791edfa8447f6,What color is the salsa,red,red,1.0
e6791edfa8447f6,What is the name of the dish,salsa,salsa,1.0
e6791edfa8447f6,What utensil is inside the salsa bowl,spoon,spoon,1.0
e6791edfa8447f6,What color is the bowl,white,white,1.0
e6791edfa8447f6,Where is the bowl located in the image,in the lower left,in the center,0.2
71b2ca0ab4b6918,What color is the salsa in the white cup,reddish-orange,red,0.7
71b2ca0ab4b6918,What is the salsa served in at the top center,cup,bowl,0.3
71b2ca0ab4b6918,What does the salsa do in the white cup,fills,fills,1.0
71b2ca0ab4b6918,Where is the glass jar located,on the right,on the left,0.1
71b2ca0ab4b6918,What color is the salsa in the glass jar,brownish-red,reddish-orange,0.6
7a66a68a347449c,What color is the poblano salsa primarily,red,red,1.0
7a66a68a347449c,What type of salsa is shown in the image,salsa,tomatoes,0.2
7a66a68a347449c,What does the salsa do to the clear glass jar,fills,fills,1.0
7a66a68a347449c,What is the glass jar described as,clear,jar,0.1
42c33972e71f72b,What type of salt is shown in the image,homemade,sugar,0.1
42c33972e71f72b,What is the main ingredient in the jar,salt,seasoning,0.7
42c33972e71f72b,What color are some of the specks in the salt,red,white,0.1
42c33972e71f72b,How is the salt near the wooden spoon described,scattered,fresh,0.1
42c33972e71f72b,Where is the jar of salt located in the image,on the upper left,in the center,0.2
6b40081e4f024d6,What color is the seasoned salt described as,reddish-brown,brown,0.7
6b40081e4f024d6,What ingredient is the Copycat Lawry's Seasoned Salt primarily made of,salt,garlic,0.1
6b40081e4f024d6,What does the seasoned salt do to the measuring spoon,fills,fills,1.0
6b40081e4f024d6,What is the overall appearance of the seasoned salt in terms of color intensity,light,light,1.0
6b40081e4f024d6,Where is the measuring spoon positioned,above a white bowl,on the left,0.2
45174eed362036b,What color is the bread of the sandwiches,brown,brown,1.0
45174eed362036b,What type of food is shown in the image,sandwiches,sandwich,0.9
45174eed362036b,What color is the white filling in the sandwiches,white,white,1.0
45174eed362036b,What color are the pickle slices in the sandwiches,green,green,1.0
45174eed362036b,Where are the sandwiches placed,on a white surface,on a plate,0.6
3d98df155636be2,What color is the plate,blue,blue,1.0
3d98df155636be2,What color are the slices of steak,brown,brown,1.0
3d98df155636be2,How are the green bell peppers and onions distributed,scattered,scattered,1.0
3d98df155636be2,Where is the top Philly Cheesesteak Sandwich located,in the top left corner,located,0.2
1c0ce6903ed0925,What color is the plate,blue,blue,1.0
1c0ce6903ed0925,How are the marshmallows arranged around the sandwich,scattered,scattered,1.0
1c0ce6903ed0925,What is the orange-brown layer in the sandwich,peanut butter,cheese,0.1
1c0ce6903ed0925,What color are the bread slices,golden-brown,golden-brown,1.0
1c0ce6903ed0925,Where is the sandwich placed,on a blue plate,on a plate,0.7
34403e80d88d12c,What type of food is the sauce on,pasta,pasta,1.0
34403e80d88d12c,What cuisine does the pasta belong to,Italian,Italian,1.0
34403e80d88d12c,What is the sauce doing on the sides of the pasta,dripping,covering,0.1
34403e80d88d12c,What is garnished on top of the sauce,herbs,sprinkled,0.2
84db1a26c1782bd,What color is the chile barbeque sauce,reddish-brown,reddish-brown,1.0
84db1a26c1782bd,What is being coated by the chile barbeque sauce,food,meat,0.5
84db1a26c1782bd,Where does the chile barbeque sauce trickle,down the sides,on top,0.1
ca23b48dd5e6428,What color is the sugar sauce,brown,yellow,0.1
ca23b48dd5e6428,What is the main ingredient in the sauce,sugar,cheese,0.1
ca23b48dd5e6428,What color is the sauce described as,amber,yellow,0.5
ca23b48dd5e6428,What type of glass is the dessert served in,in a clear glass,clear,0.5
ca23b48dd5e6428,Where is some of the sauce located in the dish,bottom,on top,0.1
55181dc0db808c2,What color is the pasta,yellow,yellow,1.0
55181dc0db808c2,What type of food is the main dish,pasta,pasta,1.0
55181dc0db808c2,What color is the Nonna's Sweet Pasta Sauce,red,red,1.0
55181dc0db808c2,Where is the meatball placed,on top of,on top of,1.0
55181dc0db808c2,What color are the small specks on top of the sauce and meatball,white,white,1.0
9ca38ea82e94789,What color is the vodka sauce,orange-red,orange,0.7
9ca38ea82e94789,What type of noodles are in the dish,spaghetti,noodles,0.7
9ca38ea82e94789,What color is the plate,white,white,1.0
9ca38ea82e94789,Where is the sauce distributed on the plate,from center to edges,throughout,0.3
bd7bd756ee18ffb,What color is the bowl in the image,reddish-brown,red,0.7
bd7bd756ee18ffb,What is the No Cook BBQ Sauce contained in,bowl,bowl,1.0
bd7bd756ee18ffb,What color is the bowl that holds the No Cook BBQ Sauce,pink,red,0.3
bd7bd756ee18ffb,Where is the bowl located in the image,in the center,in the center,1.0
fd8d018e2c7cb26,What color is the tomato sauce in the bowl,reddish-orange,reddish-brown,0.7
fd8d018e2c7cb26,What is the main component of the dish in the bowl,sauce,soup,0.3
fd8d018e2c7cb26,What does the tomato sauce do to most of the bowl,fills,fills,1.0
fd8d018e2c7cb26,What color is the piece positioned slightly to the left of the center,green,green,1.0
fd8d018e2c7cb26,Where is the green piece positioned in the bowl,to the left,in the center,0.2
ddb3d77b8ca050e,What color is the pizza sauce,red,red,1.0
ddb3d77b8ca050e,What type of surface is the bowl placed on,wooden surface,wooden,0.6
ddb3d77b8ca050e,What color are most of the strands of shredded cheese,white,yellow,0.1
ddb3d77b8ca050e,Where are some strands of shredded cheese located,next to,on top,0.2
cb07a393ddb422a,What does the BBQ sauce do in the bowl,fills,fills,1.0
cb07a393ddb422a,What color is the BBQ sauce,brown,dark,0.3
cb07a393ddb422a,What is the BBQ sauce contained in,bowl,bowl,1.0
cb07a393ddb422a,Where is the paintbrush resting,on the rim,contained,0.1
320f477ddba74f5,What color is the sauce on the wings,orange,reddish-brown,0.3
320f477ddba74f5,How are the wings prepared,coated,sliced,0.1
320f477ddba74f5,What vegetable is orange and arranged around the wings,carrots,carrots,1.0
320f477ddba74f5,What color are the celery sticks,green,green,1.0
320f477ddba74f5,Where are the food items placed,on a plate,on a plate,1.0
641c68e581d733f,What color is the Homestead Barbecue Sauce,reddish-brown,reddish-brown,1.0
69aee1d3ba018ff,What color are the tangerine segments,orange,orange,1.0
69aee1d3ba018ff,What is the container used to hold the cranberry sauce and tangerine segments,bowl,bowl,1.0
69aee1d3ba018ff,What color is the cranberry sauce,red,red,1.0
69aee1d3ba018ff,Where are the whole cranberries placed,on top,on top of,0.9
1c00b85749755c0,What color is the beef in the image,brownish-red,brown,0.7
1c00b85749755c0,What type of meat is featured in the dish,beef,beef,1.0
1c00b85749755c0,How is the beef prepared in the image,cooked,sliced,0.2
1c00b85749755c0,What color are the carrots in the image,orange,orange,1.0
1c00b85749755c0,Where is the cabbage located on the plate,in the top center,located,0.2
bd9bb1c1a13d688,What color is the stew-like liquid,dark brown,brown,0.7
bd9bb1c1a13d688,What type of dish is the dark brown liquid,stew,soup,0.6
bd9bb1c1a13d688,What color is the cooking pan,light brown,silver,0.1
bd9bb1c1a13d688,What color are the tiny pieces scattered throughout the liquid,golden,yellow,0.6
bd9bb1c1a13d688,Where are the bubbles and steam rising from,from the surface,skillet,0.1
9ab4e1e0b9e3538,What color is the sauerkraut in the bowl,yellowish-white,yellow,0.7
9ab4e1e0b9e3538,What is the sauerkraut doing in the bowl,forming,filling,0.3
9ab4e1e0b9e3538,What is the sauerkraut placed in,bowl,bowl,1.0
9ab4e1e0b9e3538,What color are the smokies,brownish-red,brown,0.7
9ab4e1e0b9e3538,Where is the smokie located in the bowl,in the bottom-left,in the center,0.2
f4c5c78433d6d23,What color is the wrapper of the sausage flowers,golden-brown,golden-brown,1.0
f4c5c78433d6d23,What are the edible items shaped like flowers in the image,sausage flowers,pinwheels,0.2
f4c5c78433d6d23,What color is the sausage mixture inside the flowers,brownish-orange,brown,0.7
f4c5c78433d6d23,Where are the green scallions placed,sprinkled over,on top of,0.6
f4c5c78433d6d23,What is the color of the tray holding the sausage flowers,silver tray,silver,0.6
0f4169610c6b102,What type of meat is used in the dish,sausage,sausage,1.0
0f4169610c6b102,What color is the sausage,reddish-brown,reddish-brown,1.0
0f4169610c6b102,What shape is the bowl,in a leaf-shaped bowl,bowl,0.5
0f4169610c6b102,How was the sausage cooked,grilled,grilled,1.0
0f4169610c6b102,What fruit is mixed with the sausage,pineapple,mango,0.2
b03fd7734dcd1f9,What is the color of the scallops,creamy,white,0.2
b03fd7734dcd1f9,What type of dish is served alongside the scallops,pasta,pasta,1.0
b03fd7734dcd1f9,What color is the pasta,white,yellow,0.1
b03fd7734dcd1f9,Where is the toast located in the image,on the side,in the center,0.2
0165a5347fc3006,What shape is the scone,triangular,rectangular,0.2
0165a5347fc3006,What type of food is shown in the image,scone,cake,0.5
0165a5347fc3006,What color is the lemon wedge,yellow,yellow,1.0
0165a5347fc3006,Where is the scone placed,on a plate,on a plate,1.0
0165a5347fc3006,What color is the plate,white,white,1.0
06b69ab2d9fd200,What color is the plate the scones are on,white,white,1.0
06b69ab2d9fd200,What type of baked goods are shown in the image,scones,cookies,0.3
06b69ab2d9fd200,What color is the scone in the foreground,golden brown,golden-brown,0.9
06b69ab2d9fd200,Where is the golden brown scone located,in the foreground,on the left,0.2
76051d98525aa3b,What color are the scrambled eggs,yellow,yellow,1.0
76051d98525aa3b,What fruit is interspersed throughout the eggs,tomato,strawberries,0.1
76051d98525aa3b,What color is the basil leaf,green,green,1.0
76051d98525aa3b,Where is the basil leaf positioned,towards the center,on top of,0.2
5befd704424b15d,What is the primary color of the seasoning,reddish-brown,reddish-brown,1.0
ea86b8337adee6c,What color are the pumpkin seeds,brown,brown,1.0
ea86b8337adee6c,What type of seeds are shown in the image,pumpkin seeds,pumpkin seeds,1.0
ea86b8337adee6c,What is the white coating on the pumpkin seeds,sugar,sugar,1.0
9bdab5eeae956d5,What color is the semifreddo,orange,yellow,0.2
9bdab5eeae956d5,What type of dessert is shown,semifreddo,pie,0.2
9bdab5eeae956d5,What color is the tray,silver,silver,1.0
9bdab5eeae956d5,What color is the base of the semifreddo,off-white,yellow,0.2
9bdab5eeae956d5,Where is the semifreddo placed,on a tray,on a plate,0.7
6976d7e77ced1df,What color is the bowl,white,white,1.0
6976d7e77ced1df,What color are the shrimp,pinkish-orange,pinkish-orange,1.0
6976d7e77ced1df,Where are the shrimp arranged,in the center,on the plate,0.3
6976d7e77ced1df,What color are the vegetables in the sauce,green,green,1.0
8e0a5a668884897,What color is the plate,white,white,1.0
8e0a5a668884897,What type of seafood is shown,shrimp,shrimp,1.0
8e0a5a668884897,What color are the spots on the shrimp,reddish-orange,red,0.7
8e0a5a668884897,Where are the shrimp located on the plate,in the center,in the center,1.0
b37293b876e011e,What color is the plate,blue,blue,1.0
b37293b876e011e,What type of seafood is shown,shrimp,shrimp,1.0
b37293b876e011e,What ingredient is visible on the shrimp,garlic,garlic,1.0
b37293b876e011e,What color are the shrimp,pink-orange,pinkish-orange,0.9
b37293b876e011e,Where is the garlic shrimp placed,on a blue plate,in a bowl,0.3
5bb240fd272bf4e,What is the base of the dish made of,hash brown,dish,0.4
5bb240fd272bf4e,What color are the bacon pieces,red,reddish-brown,0.7
5bb240fd272bf4e,What garnish is sprinkled atop the dish,scallions,herbs,0.6
acd98ebf33a8275,What color is the plate,white,white,1.0
acd98ebf33a8275,What fruit is on top of the slaw,pineapple,pineapple,1.0
acd98ebf33a8275,What color are the pineapple chunks,yellow,yellow,1.0
acd98ebf33a8275,What color are the celery slices,green,green,1.0
acd98ebf33a8275,Where is the slaw placed,on a white plate,on a plate,0.7
abe4eca7b50eea2,What is the main ingredient in the slaw,corn,corn,1.0
abe4eca7b50eea2,What color are the corn kernels,yellow,yellow,1.0
abe4eca7b50eea2,How are the corn kernels distributed in the slaw,scattered,scattered,1.0
abe4eca7b50eea2,What color are the small cubes of bell pepper,red,red,1.0
abe4eca7b50eea2,Where is the slaw located on the plate,on the left side,located in,0.2
67cc22c854d166a,What color is the cabbage in the image,green,green,1.0
67cc22c854d166a,What is the main vegetable in the dish,cabbage,cabbage,1.0
67cc22c854d166a,How are the ingredients arranged in the image,mixed,mixed,1.0
67cc22c854d166a,What color are the carrots in the image,orange,orange,1.0
a8534ffc026fa1a,How are the ingredients arranged in the bowl,scattered,mixed,0.5
a8534ffc026fa1a,What type of salad is shown in the image,coleslaw,coleslaw,1.0
a8534ffc026fa1a,What color are the shreds of carrot in the coleslaw,orange,orange,1.0
a8534ffc026fa1a,Where is the coleslaw located in the image,in the bowl,in the center,0.3
ce59e2b561648cc,What color is the orange slice,orange,orange,1.0
ce59e2b561648cc,What is the orange slush served in,glass,glass,1.0
ce59e2b561648cc,How would you describe the color of the orange slice,bright,vibrant,0.9
ce59e2b561648cc,Where is the orange slice placed,on the rim,on the rim,1.0
8e0e736b1ed4313,What material is the tray made of,metal,metal,1.0
8e0e736b1ed4313,What type of drink is shown in the image,slushies,cocktail,0.3
8e0e736b1ed4313,What color is the slushie at the top of the image,red,yellow,0.1
8e0e736b1ed4313,Where are the slushies placed,in a metal tray,on a plate,0.5
fdc7674729342a7,What flavor is the smoothie,chocolate,chocolate,1.0
fdc7674729342a7,What is the smoothie served in,cup,glass,0.5
fdc7674729342a7,What color is the smoothie,brown,brown,1.0
1d68b70e9d2f4a0,What color are the specks in the smoothie,pink,red,0.3
1d68b70e9d2f4a0,What type of drink is in the glass,smoothie,smoothie,1.0
1d68b70e9d2f4a0,What color are the mint leaves,green,green,1.0
1d68b70e9d2f4a0,Where is the sprig of mint leaves positioned,on top of,on top of,1.0
150e8e2edb2a656,What is the main flavor of the smoothie,chocolate,chocolate,1.0
150e8e2edb2a656,What type of drink is shown in the image,smoothie,smoothie,1.0
150e8e2edb2a656,What color is the smoothie,brown,brown,1.0
150e8e2edb2a656,What color are the swirling patterns on the plate,green,green,1.0
a462ea5e69d2845,What fruit is used to make the smoothie,pineapple,pineapple,1.0
a462ea5e69d2845,What is the color of the glass mug,clear,clear,1.0
a462ea5e69d2845,What type of drink is in the glass,smoothie,smoothie,1.0
a462ea5e69d2845,Where is the whole pineapple located,to the right,at the top,0.2
be72e9b3eb9427e,What color are the mint specks in the smoothie,green,green,1.0
be72e9b3eb9427e,What type of drink is in the glass,smoothie,smoothie,1.0
be72e9b3eb9427e,What fruit is on top of the smoothie,strawberry,strawberries,0.9
be72e9b3eb9427e,Where is the strawberry placed,on top of,on the rim,0.6
5abab4fc0138458,What is the consistency of the Pina Colada Sorbet,solid,creamy,0.2
5abab4fc0138458,What type of dessert is shown in the image,sorbet,ice cream,0.5
5abab4fc0138458,What is the color of the Pina Colada Sorbet,pale,white,0.7
5abab4fc0138458,What shade of white is the Pina Colada Sorbet,off-white,light,0.3
dc3896d8b1db274,What color is the blueberry sorbet described as,rich,red,0.2
dc3896d8b1db274,What type of dessert is the purple food,sorbet,cake,0.2
dc3896d8b1db274,What color is the sorbet,purple,red,0.1
dc3896d8b1db274,Where is most of the sorbet contained,in the bowl,contained,0.2
dc3896d8b1db274,What fruit is the sorbet made from,blueberry,strawberries,0.2
3caf51c2d92cd50,What is the bowl doing on the plate,resting,filling,0.1
3caf51c2d92cd50,What color is the bowl and plate,pale green,white,0.1
3caf51c2d92cd50,What color is the souffle,golden-brown,golden-brown,1.0
3caf51c2d92cd50,What texture does the top of the souffle have,crispy,crispy,1.0
3caf51c2d92cd50,Where is the banana prop located in the image,in the upper-left corner,in the center,0.2
61fc5053796ebfe,What color is the bowl containing the soup,blue,blue,1.0
61fc5053796ebfe,What type of vegetable is scattered on the surface of the soup,mushrooms,mushrooms,1.0
61fc5053796ebfe,Where are the mushrooms located in the soup,scattered on the surface,in the center,0.1
61fc5053796ebfe,What type of green leaves are visible in the soup,spinach,spinach,1.0
330898f48df1db1,What color is the bowl containing the soup,white,white,1.0
330898f48df1db1,What type of food is in the white bowl,soup,soup,1.0
330898f48df1db1,What color is the broth of the soup,brown,brown,1.0
330898f48df1db1,What color are the cilantro leaves on the soup,green,green,1.0
18f853cc27fadce,What color is the bowl that holds the soup,white,white,1.0
18f853cc27fadce,What color is the broth of the soup,reddish-brown,reddish-brown,1.0
18f853cc27fadce,Where is the bowl of soup situated in the image,in the right half,in the center,0.3
18f853cc27fadce,What are the visible chunks in the broth,vegetables,potatoes,0.6
74a9a3f58309faa,What color is the soup,orange,orange,1.0
74a9a3f58309faa,What type of dish is shown in the image,soup,soup,1.0
74a9a3f58309faa,What is placed to the left of the soup bowl,bread,bread,1.0
74a9a3f58309faa,Where is the soup bowl placed,on top of,on a white plate,0.6
c5462855d00750c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0
c5462855d00750c,What color is the tomato sauce,red,red,1.0
c5462855d00750c,What type of dairy product is scattered on top,cheese,cheese,1.0
c5462855d00750c,Where is the spaghetti arranged in the dish,around the perimeter,on top of,0.2
5eac54e4802fefe,What color is the spaghetti sauce,reddish-brown,orange,0.3
5eac54e4802fefe,What is the sauce on top of,spaghetti,sauce,0.2
5eac54e4802fefe,What is the texture of the sauce,chunky,creamy,0.2
d3e4bdd012fe051,What color is the spaghetti,light,yellow,0.2
d3e4bdd012fe051,What is the white topping on the spaghetti,cheese,cheese,1.0
d3e4bdd012fe051,What color are the pepper pieces in the spaghetti,red,red,1.0
d3e4bdd012fe051,Where is the spaghetti located,in a casserole dish,in a bowl,0.6
f9048429e64a34c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0
f9048429e64a34c,How are the white shreds distributed over the dish,scattered,scattered,1.0
f9048429e64a34c,What are the deep red items on top of the spaghetti,meatballs,meatballs,1.0
f9048429e64a34c,Where are the meatballs placed,placed on top,on top of,0.7
6f68655695a3194,What color is the plate,blue,blue,1.0
6f68655695a3194,What is the name of the dish,musubi,sushi,0.6
6f68655695a3194,What color is the Spam,orange-red,brown,0.3
6f68655695a3194,Where is the nori wrapped,around,sushi,0.1
6f68655695a3194,What color is the rice,white rice,white,0.7
7477038f95780fb,What color is the barbecue sauce on the sandwich,reddish-brown,red,0.7
7477038f95780fb,What is the main item in the image,sandwich,sandwich,1.0
7477038f95780fb,How does the barbecue sauce on the spam appear,glazed,glossy,0.85
7477038f95780fb,What color is the bowl in the image,blue,blue,1.0
2f21b09945b7362,What is the color of the bacon strips,light-brown,red,0.1
2f21b09945b7362,What type of food is the main item in the image,burger,burger,1.0
2f21b09945b7362,What is the color of the bacon strips,reddish-brown,red,0.7
2f21b09945b7362,Where is the bun located,on top,on the plate,0.6
2f21b09945b7362,What is the main ingredient of the patty,spam,meat,0.1
3939b19ee46c259,What color is the spinach,green,green,1.0
3939b19ee46c259,What is the main ingredient in the dish,spinach,spinach,1.0
3939b19ee46c259,What color is the plate,white,green,0.1
3939b19ee46c259,What does the plate have around its edge,with a patterned rim,plate,0.3
3939b19ee46c259,What is scattered throughout the spinach,onions,mushrooms,0.2
a07f90b218b678c,What is the condition of the spinach leaves,fresh,fresh,1.0
a07f90b218b678c,What type of dish is shown in the image,salad,salad,1.0
a07f90b218b678c,What is the primary color of the spinach leaves,green,green,1.0
a07f90b218b678c,What color are the onion slices scattered in the salad,white,white,1.0
a07f90b218b678c,Where is the spinach salad placed,in a bowl,on a plate,0.3
0aa19bafe23c2b6,What color are the spinach leaves,green,green,1.0
0aa19bafe23c2b6,What type of vegetable is shown in the image,spinach,kale,0.5
0aa19bafe23c2b6,How is the spinach arranged in the image,haphazard,scattered,0.7
0aa19bafe23c2b6,What texture is suggested by the glossy sheen on the spinach leaves,oily texture,smooth,0.3
3ac1c74df484d2b,What type of leaves are in the bowl,spinach,spinach,1.0
3ac1c74df484d2b,What color are the spinach leaves,green,green,1.0
3ac1c74df484d2b,What is the spinach served in,bowl,bowl,1.0
3ac1c74df484d2b,What is mixed with the spinach in the bowl,with shallots,eggs,0.2
900103ca5bb4951,What color are the Brussels sprouts,green,green,1.0
900103ca5bb4951,What type of vegetable is shown in the image,sprouts,sprouts,1.0
900103ca5bb4951,What color is the baking dish,blue,blue,1.0
900103ca5bb4951,What meat is scattered among the sprouts,bacon,bacon,1.0
900103ca5bb4951,Where is the baking dish placed,on a white surface,on a wooden surface,0.3
9bdba56968b4d9b,What color are the Brussels sprouts,green,green,1.0
9bdba56968b4d9b,What type of vegetable is shown in the image,sprouts,sprouts,1.0
9bdba56968b4d9b,What type of sauce coats the sprouts,creamy,creamy,1.0
9bdba56968b4d9b,How are the sprouts arranged in the image,overlapping,scattered,0.2
e2f1b28722a3845,What color are most of the brussels sprouts,green,green,1.0
e2f1b28722a3845,What type of vegetable is primarily on the plate,sprouts,sprouts,1.0
e2f1b28722a3845,What color are the roasted tips or edges of some sprouts,brown,browned,0.7
e2f1b28722a3845,How are the brussels sprouts arranged on the plate,scattered across,scattered,0.7
e2f1b28722a3845,What color are the lemon wedges,yellow,yellow,1.0
cd4727b9541285f,What color are the brussels sprouts,green,green,1.0
cd4727b9541285f,What type of vegetable is shown in the image,sprouts,broccoli,0.6
cd4727b9541285f,What color is the breading on the brussels sprouts,brown,golden-brown,0.7
cd4727b9541285f,Where are the darker brown crumbs located,around the sprouts,on top,0.2
ad4a650ab046c06,What color are the brussels sprouts,green,green,1.0
