Image,Image description,Keywords,Questions
ac6720adc249684,"There are pumpkin cupcakes arranged on a light green tray. The cupcakes have a pale orange base, encased in light blue paper liners with vertical ridges. The frosting is a swirling, light brown color, piped high on top of each cupcake. A cupcake in the front has a piece broken from it, showing a vibrant orange interior and a white and orange cupcake liner. The cupcakes are evenly spaced across the tray.","arranged, green, cupcakes, orange, showing, on top","How are the cupcakes placed on the tray?, What color is the tray the cupcakes are on?, What type of baked goods are shown in the image?, What color is the interior of the broken cupcake?, What is visible due to the broken piece of the cupcake?, Where is the frosting located on each cupcake?"
dad760ae4b22e18,"The cupcakes have a dark brown color, housed in gold foil wrappers. Their location varies; some are arranged on a large white cake stand in the center, others on smaller stands to the left, and two rest on a gray napkin to the right. The Molasses Buttercream frosting is a light tan color, swirled on top of each cupcake. Dark brown chocolate Christmas tree decorations are placed upright on the frosting of most cupcakes, while some have small yellow-gold sprinkles on top of the frosting. Small bits of yellow-gold are scattered around the cupcakes on the stands and napkin.","arranged, brown, cupcakes, white, on top of, yellow-gold","How are the cupcakes displayed on the stands?, What color are the cupcakes?, What type of dessert is shown in the image?, What color is the cake stand?, Where are some of the cupcakes placed?, What color are the sprinkles on some of the cupcakes?"
456ef862a15921d,"Six moist vanilla cupcakes are arranged on an orange plate. Each cupcake has a light brown base and is topped with white frosting. One cupcake, located at the top left, has pink sprinkles on the white frosting. Another cupcake, located at the top middle, is adorned with orange sprinkles. To the right of this, at the top right, the frosting is decorated with yellow sprinkles. On the bottom left, the cupcake is topped with yellow sprinkles. The bottom right cupcake features pink sprinkles. The remaining cupcake, in the center, has orange sprinkles on its frosting. The cupcake wrappers have a light pink, white and green floral pattern.","arranged, moist, cupcakes, orange, on an orange plate, pink","How are the cupcakes arranged?, What is the texture of the cupcakes?, What type of dessert is shown?, What color is the plate?, Where are the cupcakes placed?, What color are the sprinkles on one of the cupcakes?"
a2269fe475bbdeb,"The chocolate cupcakes are located throughout the image.  In the foreground, a single cupcake sits on a pink plate. This cupcake has a dark reddish-brown base, is wrapped in a gold-striped paper cup, and is topped with a swirl of chocolate frosting. The frosting is a medium brown color. In the background, several additional cupcakes are arranged on a gray plate. These cupcakes share the same dark reddish-brown base, gold-striped paper cup, and medium brown chocolate frosting as the cupcake in the foreground. The cupcakes in the background are slightly blurred and out of focus compared to the cupcake in the foreground.","chocolate, located, pink, reddish-brown, cupcake, on the plate","What is the flavor of the cupcakes?, Where is the single cupcake located?, What color is the plate in the foreground?, What color is the base of the cupcake?, What type of dessert is shown in the image?, Where is the single cupcake placed?"
b95a056de16250b,"The image shows multiple spider cupcakes arranged in rows. The cupcakes in the front row are decorated with orange and black sprinkles, while those in the rows behind are covered in brown sprinkles. Each cupcake has a pair of white candy eyes. Eight black pipe cleaner legs extend from the sides of each cupcake, giving them the appearance of spiders. The cupcake wrappers are dark brown. The cupcakes are positioned close together, filling the frame, with a slight blur in the background, focusing on the front cupcakes.","arranged, orange, cupcake, black, with, brown","How are the spider cupcakes displayed?, What color are the sprinkles on the front row cupcakes?, What type of dessert is shown in the image?, What color are the pipe cleaner legs?, What are the cupcakes decorated with?, What color are the sprinkles on the cupcakes in the back rows?"
afde8af9933b377,"Three vegan cupcakes are arranged on a wooden surface. The cupcake on the left is closest to the viewer. Its frosting is a pale yellow-white and is swirled in a circular pattern. The cupcake wrapper is light brown and crinkled. The cupcake in the middle is slightly further back and has a similar pale yellow-white frosting arranged in a swirl. The cupcake on the right is situated on the lower-right corner. Its pale yellow-white frosting has a similar swirl, and is decorated with tiny yellow pieces. The cupcake wrappers are a consistent light brown color.","arranged, vegan, cupcakes, yellow, light brown, on a wooden surface","How are the cupcakes presented?, Are the cupcakes vegan?, What type of dessert is shown?, What color is the frosting on the cupcakes?, What color are the cupcake wrappers?, Where are the cupcakes placed?"
f76718f7da1dbc4,"The image features Easy Cheesecake-Filled Cupcakes (Vegan). The cupcakes themselves are a dark brown, almost chocolate color. They are arranged in a metal muffin tin, with several cupcakes visible in the top portion of the image. The cheesecake filling is a pale white color and appears to be centrally located within each cupcake, visible as a cross or a pocket in the top of the cupcake. In the lower portion of the image, a single cupcake is held in a hand. This cupcake is split open, revealing a larger portion of the white cheesecake filling nestled inside the dark brown cupcake.","filled, brown, cupcakes, vegan, white, in a hand","What are the cupcakes filled with?, What color are the cupcakes?, What type of baked goods are shown in the image?, Are the cupcakes suitable for a vegan diet?, What color is the cheesecake filling?, Where is the single cupcake being held?"
dcfac8ee6b121ca,"The No-Egg Mango Cupcakes consist of a base and a topping. The base is brown and has a granular texture. It is positioned at the bottom of the cupcake. The topping is bright yellow and has a smooth, glossy appearance. It is placed on top of the brown base, covering the entire surface. Scattered on top of the yellow topping are small, white coconut flakes. Some almond flakes are around the cupcakes. The cupcakes are resting on a white surface.","brown, has, topping, yellow, on top, white","What color is the base of the cupcake?, What does the base of the cupcake have?, What is placed on top of the brown base?, What color is the topping on the cupcake?, Where is the yellow topping placed?, What color are the coconut flakes on top of the yellow topping?"
28eac88358e50a9,"The homemade cheese curds are primarily located on a white plate in the center of the image. They are cut into small, roughly cube-shaped pieces, and are densely packed together. Their color is a creamy, off-white, with some variation in shading. Some curds appear slightly more yellow, while others have a more matte finish. The cheese curds collectively cover a significant portion of the plate, creating a somewhat irregular mound.","located on, cheese, white, creamy, cut, plate","Where are the homemade cheese curds located?, What is the main ingredient of the food shown?, What color are the cheese curds?, What is the texture of the cheese curds described as?, What has been done to the cheese curds to make them small and cube-shaped?, What is the cheese curds placed on?"
044b8bfd3ce7302,"The gluten-free fried cheese curds are various shades of golden yellow. The curds are of different sizes and shapes, some are rounded and others are more elongated. They are arranged in a pile on a white plate and are scattered across the plate. There is a red cup filled with red sauce, positioned towards the upper-center of the plate, nestled among the cheese curds. The cheese curds are placed on top of colorful mixed greens.","fried, golden, cheese, yellow, on top of, arranged","How are the cheese curds cooked?, What color are the fried cheese curds?, What is the main ingredient of the curds?, What color are the cheese curds?, Where is the red cup positioned?, How are the cheese curds placed on the plate?"
02e3e400b16a679,The rhubarb curd is a pale salmon color. A large jar filled with the curd is centrally located and slightly above another smaller jar of the same curd. The second jar is located on the bottom left of the image.,"filled, pale, rhubarb, salmon, on the bottom, jar","What color is the rhubarb curd?, What is the color of the rhubarb curd described as?, What is the main ingredient in the curd?, What color is the rhubarb curd similar to?, Where is the second jar located in the image?, What is the container used to hold the curd?"
12f2a8d9d24ce7d,The fried cheese curds are golden brown with some being lighter yellow. A cluster of fried cheese curds are contained in a light blue bowl with a white paper liner. Some fried cheese curds are on a white plate in the upper left corner of the image. Some cheese curds appear to have melted cheese exposed. The bowl of fried cheese curds is located next to a small white bowl containing red sauce.,"fried, golden, cheese, blue, melted, next to","What cooking method was used for the cheese curds?, What color are the fried cheese curds?, What type of food is in the light blue bowl?, What color is the bowl containing the fried cheese curds?, What is the state of the cheese in some of the fried cheese curds?, Where is the bowl of fried cheese curds located?"
6658ebc345af358,"The perfect lemon curd is a vibrant, light yellow. Most of the curd is inside a clear glass jar. Part of the lemon curd is being scooped out with a metal spoon held above the jar. The jar of lemon curd is sitting on a dark brown wooden surface.","vibrant, yellow, curd, scooped, metal, on a dark brown wooden surface","What color is the lemon curd?, What is the texture of the lemon curd?, What is being scooped out of the jar?, What material is the spoon made of?, Where is the jar of lemon curd placed?"
8edcdaa3ce091f0,"The dairy-free lemon curd is a smooth, opaque, light yellow color. It is contained within a clear glass jar. The jar is positioned in the lower left of the image. The curd fills the majority of the jar's volume.","dairy-free, is, smooth, yellow, jar, in the lower left","Is the lemon curd dairy-free?, What is the texture of the lemon curd?, What color is the lemon curd?, What is the lemon curd stored in?, Where is the jar positioned in the image?"
2dd6acdc74b5e11,"The raspberry curd is a vibrant red color. It is contained within a glass jar, filling it almost to the brim. The jar is positioned in the center of the image, slightly towards the upper half. Additionally, a spoonful of the raspberry curd is present, resting on a spoon placed in front of the jar.","raspberry, red, filling, jar, spoon, in front of","What fruit is used to make the curd?, What color is the raspberry curd?, What is the raspberry curd doing inside the jar?, What is the raspberry curd contained in?, What utensil is used to scoop the raspberry curd?, Where is the spoon placed in relation to the jar?"
910e68b486b5949,"The cranberry curd is a vibrant, deep red color. It is contained within a clear glass jar, positioned in the center of the image. Its surface appears smooth and slightly glossy.","cranberry, red, is, vibrant, jar, in the center","What fruit is the curd made from?, What color is the cranberry curd?, What is the cranberry curd contained in?, How would you describe the color of the cranberry curd?, Where is the jar positioned in the image?"
57019968a84b0c5,"The blood-orange curd is a pale orange-pink color, and it is found in two white ramekins. One ramekin is located to the left of the image, and the other is located towards the bottom-left. A cracker is dipped into the curd in the lower ramekin.","dipped, orange-pink, curd, blood-orange, white, to the left","What is the cracker doing in the curd?, What color is the blood-orange curd?, What is the pale orange-pink substance in the ramekins?, What type of orange is used to make the curd?, What color are the ramekins?, Where is one of the ramekins located?"
dac4ba0c8bf9ecb,"The blood orange curd is a light orange-pink color. It fills most of the frame, contained within a pot. A wooden spoon is partially submerged in the curd on the right side of the image.","fills, orange-pink, curd, blood, submerged, in the curd","What does the blood orange curd do to most of the frame?, What color is the blood orange curd?, What is the blood orange curd made of?, What type of orange is used in the curd?, Where is the wooden spoon in relation to the curd?, Where is the wooden spoon located in the curd?"
5eb7179e9ad377d,"The egg-free strawberry curd is a vibrant red color and fills most of a clear glass jar. It is positioned in the center of the image, taking up the majority of the frame. The texture appears smooth and slightly glossy, with a few areas reflecting light.","fills, red, strawberry, jar, smooth, in the center","What does the strawberry curd do to the jar?, What color is the strawberry curd?, What flavor is the curd?, What type of container holds the strawberry curd?, How does the texture of the curd appear?, Where is the strawberry curd positioned in the image?"
a72579744b544da,"The mango-lime curd is a vibrant yellow color, filling the majority of a glass dessert dish. It appears to be a smooth, thick consistency. The curd is located within the green glass dish, with a spoon partially submerged inside, near the upper right.","filling, yellow, curd, glass, submerged inside, smooth","What is the mango-lime curd doing to the glass dessert dish?, What color is the mango-lime curd?, What is the name of the food in the glass dessert dish?, What type of dish is the mango-lime curd in?, Where is the spoon in relation to the curd?, What is the texture of the mango-lime curd?"
69f5b6e41fcf9a4,"The banana curd is a light brown color. It is contained in a clear glass jar, which is situated on a white plate. The plate is placed in the center of the image. The banana curd sits on top of some light brown streaks that are also on the white plate.","contained, light, banana, brown, on top of, plate","What is the banana curd contained in?, What color is the banana curd?, What fruit is used to make the curd?, What color are the streaks on the plate?, Where is the clear glass jar situated?, Where is the plate placed in the image?"
432fa35df5cdbb7,"The Strawberry-Lime Curd is visible in two forms: inside a glass jar and on a spoon. The curd inside the jar has a light pink color, filling almost the entire jar, with a strawberry perched on the jar's rim. The curd on the spoon, also pink, rests near the base of the jar and slightly to the left. Both are located on a clear plate, surrounded by limes and strawberries.","visible, pink, curd, Strawberry-Lime, on a spoon, inside the jar","Is the Strawberry-Lime Curd visible in the image?, What color is the curd inside the jar?, What is the name of the food item in the jar?, What flavor is the curd?, Where is the curd on the spoon located?, Where is the curd inside the jar located?"
d76d9b793333eea,"The image shows a plate of deep-fried cheese curds. There are approximately seven cheese curds clustered together in the center of the plate. They are generally golden-brown in color, with some having darker brown, almost burnt, crispy bits, likely where the cheese has escaped during frying. The cheese curds vary slightly in shape, some are more elongated and others are rounder. One of the curds in the center has visible white cheese strands extending from it. The plate under the cheese curds has a pattern of alternating blue and yellow geometric shapes.","fried, golden-brown, plate, cheese, of deep-fried, blue","What cooking method was used to prepare the cheese curds?, What color are the cheese curds?, What are the cheese curds served on?, What is the main ingredient of the dish?, What type of frying was used to cook the cheese curds?, What color is the pattern on the plate?"
e440e659ed52016,"There are two jars of pineapple curd, both filled with a smooth, bright yellow substance. One jar is located slightly to the left of the center, while the other is situated to the right and a bit further back. A silver spoon is inserted into the curd of the jar on the right. To the left of the left jar are sliced pineapples, exhibiting a similar yellow hue. Additionally, there are a few more pineapple slices situated in the bottom right corner of the image.","filled, smooth, jars, yellow, on the right, pineapples","What is the state of the yellow substance in the jars?, What is the texture of the yellow substance in the jars?, What containers hold the yellow substance?, What color is the substance in the jars?, Where is the jar with the spoon located?, What fruit is sliced and placed near the jars?"
77315c4f47d5329,"The Grapefruit Curd is located at the center of the image, sitting in a transparent glass bowl. Its color is a pale, smooth yellow, resembling the hue of custard or lemon curd. The curd appears thick and creamy. It is positioned below and slightly between the two grapefruit halves.","yellow, curd, sitting, glass bowl, creamy, below","What color is the grapefruit curd?, What is the texture of the grapefruit curd like?, Where is the grapefruit curd sitting?, What type of bowl is the grapefruit curd in?, How does the grapefruit curd appear in terms of consistency?, Where is the grapefruit curd positioned in relation to the grapefruit halves?"
8b2b3dfc12e28d5,"The Chicken Curry II is positioned in the center of the image, filling the bowl. The curry features chunks of chicken and potatoes, bathed in a yellowish-brown sauce. The chicken pieces are light tan color and dispersed throughout the curry. The potato chunks are pale yellow color and appear interspersed with the chicken. There are few pieces of orange carrot that are spread in the curry. The curry sauce is a consistent color and texture, coating the ingredients.","positioned, chicken, yellowish-brown, curry, potatoes, in the center of","Where is the Chicken Curry II positioned in the image?, What is the main protein in the curry?, What color is the curry sauce?, What type of dish is being described?, What vegetable is mentioned alongside chicken in the curry?, Where is the Chicken Curry II located in the image?"
07f5f56023be5f7,"The dish contains curry rice, fish, and green peas. The curry rice is golden brown and fills most of the space between the other items. Three pieces of white fish fillets are placed on top of the curry rice, oriented diagonally from the upper right to the lower left. The green peas are bright green and scattered abundantly over the entire dish, covering both the curry rice and the fish fillets.","contains, golden brown, rice, white, on top of, green","What does the dish contain?, What color is the curry rice?, What is the main ingredient in the dish besides fish and peas?, What color are the fish fillets?, Where are the fish fillets placed?, What color are the peas?"
404b17d92c14737,"The chicken curry is a golden yellow color and is located on the left side of the plate, taking up a significant portion. Bright green cilantro leaves are scattered on top of the curry. To the right of the chicken curry is a mound of white rice mixed with green peas, with some cilantro leaves on top. A blue cloth is visible in the upper left corner of the image, slightly out of focus.","golden, yellow, chicken, curry, located, on the left","What color is the chicken curry?, What color is the chicken curry?, What is the main protein in the curry?, What is the dish located on the left side of the plate?, Where is the chicken curry located?"
3b8dc3c64e4f79b,"The white rice is located on the left side of the bowl in a fluffy mound, garnished with green cilantro. Adjacent to the rice, the green curry sauce, light green in color, pools around the base. Interspersed within the curry are green snow peas and tan chicken pieces. Slices of red bell pepper are also present in the curry, adding pops of bright red. Cilantro leaves are scattered throughout the curry and rice, adding fresh green accents. The overall dish is a colorful and textured mix of ingredients.","located, white, rice, green, on the left side, colorful","Where is the white rice located?, What color is the rice?, What is the main ingredient in the fluffy mound on the left side?, What color are the cilantro leaves?, Where is the rice positioned in the bowl?, How would you describe the overall dish in terms of color?"
9f688f68b457711,"The sweet potato chunks are bright orange, primarily in the lower center, mixed within the curry sauce. Spinach appears as dark green leaves scattered throughout the curry, often near the halloumi or edges of the bowl. Halloumi pieces have a golden-brown crust and creamy white interiors. They are located mainly on the right side of the bowl, partially submerged in the curry. The curry itself has a reddish-orange hue. All are arranged within a dark blue bowl.","arranged, sweet potato, bright, orange, in the curry, halloumi","How are the sweet potato chunks and halloumi arranged in the bowl?, What is the color of the sweet potato chunks?, What color is the curry sauce?, Where are the sweet potato chunks located in the curry?, What type of cheese is in the curry?, What is the color of the halloumi's crust?"
071be35c2ccc0c1,"The fish curry, featuring a rich tamarind sauce, is the most prominent element. The curry and fish pieces are a warm reddish-orange hue, and they are centrally located on the plate, atop a bed of white rice. Bright green cilantro leaves are generously scattered over the fish curry. Three green scallion stems are located at the lower right. The rice underneath the curry is white and forms a base for the dish.","fish curry, reddish-orange, located on, white rice, scattered, green","What is the main dish in the image?, What color is the fish curry?, Where is the fish curry located?, What is the fish curry served on?, How are the cilantro leaves arranged?, What color are the cilantro leaves?"
6c0637c760a75cd,"The chicken and apple curry appears as chunks of pale yellow chicken and apple pieces, coated in a creamy, light yellow curry sauce.  A portion of the curry is served on a white plate with a retro-patterned rim of brown, green, blue and beige. The curry sits on a bed of white rice.  A larger portion of the curry is in a glass baking dish, sitting above the plate on a decorative placemat. A black ladle rests diagonally across the top of the curry in the glass dish.","chicken, yellow, served, white plate, creamy, black","What is the main protein in the curry?, What color is the curry sauce?, How is the curry portion served?, What color is the plate the curry is served on?, What is the texture of the curry sauce?, What color is the ladle resting on the curry?"
509e488a3af0a4e,"The Slow Cooker Beef Massaman Curry is in a bowl with a light brown rim. The beef is brown and appears in chunks dispersed throughout the dish. Potatoes, round and golden-yellow with darker speckles, are centrally located. Slices of lime, bright green, are scattered around the edge of the bowl. Red chili pepper slices are placed atop the dish, mainly near the back and on the right. Small, tan peanut pieces are sprinkled throughout. Sprigs of cilantro, green, are tucked in between the other ingredients. White rice forms the base of the dish, visible beneath and around the other ingredients.","cooking, brown, beef, green, with a light brown rim, potatoes","What method is used to prepare the dish?, What color is the beef in the dish?, What type of meat is used in the dish?, What color are the lime slices in the dish?, Where is the light brown rim located?, What vegetable is round and golden-yellow in the dish?"
06f7eaa7b3553d9,"The Vietnamese-Style Chicken Curry Soup is in a dark pot. The broth of the soup is a yellowish-brown. Diced red bell peppers are scattered throughout the soup. Sliced carrots, orange in color, are distributed in the soup. Green peppers are also present, mostly in the lower portion of the pot. Chicken pieces, pale and light in color, are located at the bottom left. A wooden spoon, light brown, is partially submerged, running diagonally from the lower right towards the upper center.","diced, yellowish-brown, soup, red, in the pot, submerged","What is the size of the red bell peppers in the soup?, What color is the broth of the soup?, What type of dish is the Vietnamese-Style Chicken Curry?, What color are the diced bell peppers in the soup?, Where is the wooden spoon located in the pot?, What is the state of the wooden spoon in the soup?"
acc4f734c378680,"The instant pot Japanese curry is presented in a white bowl. The curry itself is a rich brown color and fills the majority of the bowl. Within the curry are chunks of light yellow potatoes, scattered throughout, and orange carrots, also distributed within the curry. Pieces of brown meat are also visible within the curry. A large, dome-shaped portion of white rice is placed in the center of the bowl, partially submerged in the curry.","presented, white, curry, brown, potatoes, in the center","How is the instant pot Japanese curry presented?, What color is the bowl the curry is served in?, What type of dish is being described?, What color is the curry?, What vegetable chunks are visible in the curry?, Where is the large portion of white rice placed?"
f4937d71c74ba69,"The Pumpkin Thai Curry Pot Pie consists of several elements. The pie crusts are in the lower center, displaying a golden brown color with darker brown toasted spots. A creamy, light yellow curry sauce surrounds the pie crusts, and is also in the upper right. Chunks of yellow pumpkin and green peas are mixed within the curry sauce. Green beans are also visible.","displaying, important, pumpkin, yellow, with, green","What is the pie crust doing in the image?, What is the color of the pumpkin in the curry sauce?, What color are the peas in the curry sauce?, What is the curry sauce surrounding?, What is the color of the curry sauce?, What vegetable is mixed with the pumpkin in the curry sauce?"
8db5f773ffefbae,"The Filipino Chicken Curry is primarily in a white, vaguely square bowl located in the center-right of the image. It consists of chunks of light yellow potatoes and beige chicken, interspersed with pieces of green bell pepper, all coated in a yellow sauce. Sprigs of green thyme are placed on top as garnish. To the top left of the curry is a round bowl filled with rice. The rice grains are light beige in color.","located in, yellow, chicken, beige, garnish, consists","Where is the Filipino Chicken Curry located in the image?, What color is the sauce in the Filipino Chicken Curry?, What type of meat is in the Filipino Chicken Curry?, What color are the rice grains in the round bowl?, What is placed on top of the Filipino Chicken Curry as garnish?, What does the Filipino Chicken Curry consist of?"
e2d59596bf4118d,"The quick sardine curry has a tan color and sits on top of a bed of white rice. The rice is located in the bottom half of the bowl, supporting the curry. The curry is mainly in the upper half of the bowl, overflowing slightly onto the rice. Two light brown chopsticks are positioned across the top of the bowl, horizontally.","quick, tan, curry, sits, white, on top of","What is the cooking time of the sardine curry?, What color is the sardine curry?, What type of dish is the sardine curry?, Where does the curry sit?, What color is the rice?, Where is the curry located in relation to the rice?"
f0ef952e45e31c3,"The curry dip is a light yellow color and it is in a small bowl with a blue rim, situated at the center of the plate. There is a carrot and a celery stick inside the dip.","yellow, curry, is, bowl, with a blue rim, carrot","What color is the curry dip?, What is the dip in the bowl called?, What is the curry dip in?, What color is the rim of the bowl?, What vegetable is inside the dip?"
76b5f76bc66ebdf,"The white rice forms the base of the dish, covering the bottom of the bowl. On top of the rice sits the slow cooker chicken curry, a mix of yellow, orange, and brown hues. Chunks of chicken and vegetables are visible within the curry. Bright green cilantro leaves are scattered across the top of the curry, adding a fresh touch to the dish.","white, rice, covering, yellow, chicken, on top of","What color is the rice in the dish?, What is the rice doing to the bottom of the bowl?, What color is the chicken curry?, What type of meat is in the curry?, Where is the chicken curry placed in the dish?"
21d55487638b1d9,"The African curry is presented in a white bowl, with a vibrant, golden-brown color that deepens in certain areas. It fills the bowl, with the surface being slightly textured, suggesting a creamy, thick sauce. On top of the curry, there is a scattered arrangement of finely chopped green onions, adding a bright green accent. The curry is located centrally in the bottom half of the image.","presented, African, curry, white, golden-brown, on top of","How is the African curry presented?, What type of cuisine is the curry?, What is the main dish in the image?, What color is the bowl?, What color is the curry in certain areas?, Where are the green onions located?"
7ba32103427cb1a,"The chickpeas are golden-yellow in color and are scattered throughout the curry, both on top and mixed within. The curry itself is a brownish-orange color, coating the chickpeas and other ingredients. Diced tomatoes are bright red and are visible throughout the curry. Raisins, dark brown to black, are also interspersed within the curry. The curry is piled on top of a bed of fluffy white rice, which occupies the lower portion of the plate. Off-white naan bread pieces are located on the upper-left area of the plate, partially covering the curry.","scattered, golden-yellow, curry, red, within, naan bread","How are the chickpeas distributed in the curry?, What color are the chickpeas?, What is the main dish in the image?, What color are the diced tomatoes?, Where are the chickpeas located in the curry?, What type of bread is on the plate?"
458531a9ace07b5,"The Goan Beef Curry is in a white bowl on a wooden surface. The curry consists of tender, brownish-gray beef cubes, interspersed with pale yellow potato chunks and green beans. There are some orange tomato chunks mixed in. The curry is served over a bed of white rice that fills the majority of the bowl. The beef curry with vegetables is concentrated in the center of the rice.","beef, white, bowl, brownish-gray, consists, on a wooden surface","What type of meat is used in the curry?, What color is the bowl?, What is the curry served in?, What color are the beef cubes?, What does the curry consist of?, Where is the bowl placed?"
14057c68bb38dd6,"The Coconut Curry Chili is situated on top of a bed of white rice. The chili appears to be a reddish-orange color, speckled with pale yellow corn kernels and light brown chickpeas. Small green pieces are also mixed in. The rice is pure white, forming a fluffy base for the chili. The chili is primarily located in the center of the rice, with some chili cascading down the sides.","situated, reddish-orange, chili, white, on top of, green","Where is the Coconut Curry Chili situated?, What color is the chili?, What type of dish is the reddish-orange food?, What color is the rice?, Where is the chili located in relation to the rice?, What color are the small pieces mixed into the chili?"
2256040595b90ae,"The Burmese Chicken Curry is arranged in a white bowl. In the center is a pile of white rice. Surrounding the rice is the curry, featuring chunks of chicken that are light brown. There are orange carrot slices, green beans, and diced red tomatoes and yellow potatoes distributed throughout the curry. The curry sauce itself appears a reddish-brown color.","arranged, white, curry, brown, in the center, orange","How is the Burmese Chicken Curry presented in the bowl?, What color is the bowl?, What type of dish is the Burmese Chicken Curry?, What color are the chunks of chicken?, Where is the pile of white rice located?, What color are the carrot slices?"
21080967686f999,"The Vegetarian Bean Curry is in a white, square bowl that occupies the center of the image. The curry itself is a mix of colors, primarily various shades of brown, orange, and red. There are light brown lentils and beans visible, along with kidney beans that are a deeper red. There are also small chunks of a darker brown ingredient, possibly a vegetable or protein substitute, scattered throughout the curry. The curry is densely packed within the bowl, filling it to the top.","filling, vegetarian, bowl, brown, red, in a white","What is the curry densely packed within the bowl doing?, Is the curry in the image vegetarian?, What is the shape of the bowl containing the curry?, What color are the kidney beans in the curry?, What color are the small chunks of a darker brown ingredient in the curry?, Where is the bowl containing the curry placed in the image?"
dc99241f29373ad,"The Vegan Tofu and Sweet Potato Curry is located in the center of the image, inside a silver pot. The curry is a mix of orange, light yellow, and green. The sweet potato chunks appear in orange color, while the tofu pieces are light yellow, and green peas are scattered throughout the mixture. The food fills most of the pot's inner volume.","located, orange, tofu, curry, sweet potato, in the center","Where is the Vegan Tofu and Sweet Potato Curry located?, What color is the curry in the image?, What is one of the main ingredients in the curry?, What type of dish is shown in the image?, What color are the sweet potato chunks in the curry?, What is in the center of the image?"
bdcf98ccafe2a91,"The image shows Easy Indian-Style Pumpkin Curry. The pumpkin pieces are orange and are mostly in the center of the image, appearing in various sizes and shapes. Cashews, which are light beige, are scattered throughout, often near the pumpkin. Green cilantro leaves are sprinkled over the pumpkin and cashews, providing a fresh garnish. There are also green spinach leaves mixed within the curry. The curry sauce itself has a warm, golden-orange hue, filling in the spaces around the solid ingredients.","shows, orange, pumpkin, cashews, green, in the center","What does the image show?, What color are the pumpkin pieces?, What is the main vegetable in the curry?, What type of nuts are scattered throughout the curry?, What color are the cilantro leaves?, Where are the pumpkin pieces mostly located?"
0307a5876c6e55c,"The image shows a black plate filled with white rice topped with One-Pot Vegan Potato Lentil Curry. The rice is fluffy and forms a bed in the center of the plate. The potato lentil curry, which is a mix of orange, yellow, and brown hues, is piled on top of the rice. Chunks of potatoes, lentils, and other vegetables are visible within the curry.","filled, black, rice, curry, orange, on top","What is the plate filled with?, What color is the plate?, What is the base of the dish made of?, What is the main dish served with the rice?, What color is the potato lentil curry?, Where is the potato lentil curry placed?"
a0259f5061c5db2,"The green bean curry is a mix of green beans and red onions. The green beans are vibrant green in color and are scattered throughout the dish, taking up the majority of the space. They vary in length and are coated in a light brown curry sauce. The red onions are chopped into small pieces and are interspersed among the green beans, appearing as dark red chunks. The curry sauce is a light brown color and evenly coats the vegetables. A small amount of curry sauce is visible on the white plate in the upper left corner.","mix, green, beans, coated, red, on the white plate","What is the green bean curry made of?, What color are the beans in the dish?, What type of beans are used in the curry?, What is the texture of the green beans in the dish?, What color are the onions in the dish?, Where is the curry sauce visible on the plate?"
06c7aec3b94a536,"The Jamaican Curry Powder is vibrant orange and located on a wooden spoon in the bottom right corner of the image. It's one of several spices presented on wooden spoons arranged in a semi-circle. The spoon is light brown, and the powder forms a small mound within the spoon. The spoon sits to the right of other spoons holding different spices and below a pile of mixed spices.","orange, wooden spoon, spices, arranged, Jamaican, on the bottom right corner","What color is the Jamaican Curry Powder?, What is the spoon made of?, What is presented on the wooden spoons?, How are the spoons arranged?, What type of cuisine is the curry powder associated with?, Where is the Jamaican Curry Powder located in the image?"
f9f0e476a5bcbc4,"The Green Curry with Sweet Potato and Eggplant is primarily a light yellow color, owing to the curry sauce. Scattered throughout the dish are pieces of sweet potato, exhibiting an orange hue. The sweet potato chunks are distributed relatively evenly, with a higher concentration in the lower portion of the pot. There are no visible Eggplant in the image.","Green, Curry, yellow, scattered, sweet potato, in the lower portion","What color is the curry sauce?, What type of dish is shown in the image?, What is the primary color of the dish?, How are the sweet potato pieces distributed in the dish?, What vegetable with an orange hue is visible in the dish?, In which portion of the pot are the sweet potato chunks more concentrated?"
1c3cf39c1a37046,"The Spicy Vegan Potato Curry is presented in a dark blue bowl. Golden-yellow, round potatoes are situated mostly towards the bottom of the bowl, with three prominent ones in the front. Chunks of bright orange carrots and yellowish-white cauliflower florets are scattered throughout the dish. Green peas are mixed within, along with small pieces of red tomatoes and pale yellow chickpeas. Fresh, green cilantro leaves are sprinkled over the top, adding bright pops of color. A silver fork rests at the top of the bowl, partially obscuring the curry beneath. The curry sauce has a brownish-yellow hue, coating the vegetables.","Spicy, bowl, blue, scattered throughout, rests, green","What is the flavor of the vegan potato curry?, What is the color of the bowl?, What color are the peas scattered throughout the dish?, Where does the silver fork rest?, What color are the cilantro leaves sprinkled over the top?"
ff9c5efd15537cf,"The Slow Cooker Vegetarian Curry is located in a white bowl in the center of the image. The curry contains yellow-toned cauliflower florets, interspersed throughout. Round, golden-yellow potatoes, some halved, are scattered among the cauliflower. Small, green peas are mixed in, adding pops of color. Pieces of red peppers appear sporadically. The overall color palette is warm, dominated by yellows, greens, and reds.","located, white, bowl, yellow, cauliflower, in the center","Where is the Slow Cooker Vegetarian Curry located?, What color is the bowl?, What is the curry served in?, What color are the cauliflower florets?, What vegetable is in the center of the curry?, What is the cauliflower located in?"
