Image,Image description,Keywords,Questions
f504a962b95cb9e,"The pecan-crusted walleye is centrally located on the plate. It has a golden-brown crust of chopped pecans covering a white fish fillet. The crust appears darker in some areas, suggesting it has been toasted. A lemon wedge, bright yellow, sits to the left of the walleye. A bed of fluffy, white rice with hints of green from herbs or vegetables is beneath and slightly behind the fish. A sprig of green parsley sits near the bottom right corner of the walleye.","pecan-crusted, toasted, walleye, yellow, on the plate, rice","What is the walleye crusted with?, How does the pecan crust appear?, What type of fish is on the plate?, What color is the lemon wedge?, Where is the walleye located?, What is beneath the walleye?"
fea494742761804,"The candied walnuts are located in a green bowl, taking up most of the space within it. They are a mix of light brown and dark brown, with a slightly glossy appearance. The walnuts are irregularly shaped and clustered together, filling the bowl to the brim.","candied, located in, green, bowl, brown, filling","What are the walnuts coated with?, Where are the candied walnuts located?, What color is the bowl?, What is the container for the candied walnuts?, What color are the walnuts?, What is the state of the walnuts in the bowl?"
5947d6f37d38ebe,"The crusted cinnamon walnuts are scattered throughout the image, filling a bowl. They are primarily light brown with speckled darker brown cinnamon. The walnuts themselves are visible within the crust, showing off their light tan color. Some are slightly darker, appearing almost golden-brown. The walnuts are piled on top of each other, creating an uneven surface and filling the container from the bottom to the top. They occupy the center and foreground of the image.","scattered, light brown, walnuts, filling, cinnamon, on top of","How are the walnuts arranged in the image?, What color are the walnuts primarily?, What type of nuts are shown in the image?, What is the bowl filled with?, What spice is visible on the walnuts?, Where are the walnuts piled?"
bd75c4ded19dbcf,"The black walnut ice cream is primarily a pale beige color with specks of brown walnuts distributed throughout. Two scoops are visible, one larger scoop sits atop a smaller one, both nestled inside a dark-colored bowl. The bowl's interior is mostly obscured by the ice cream.","distributed, beige, ice cream, black, inside a bowl, walnuts","How is the black walnut ice cream colored?, What color is the ice cream?, What type of ice cream is shown?, What color is the bowl?, Where is the ice cream placed?, What is mixed into the ice cream?"
587169863c5b823,"The sugared walnuts are of a light brown color. The majority of the sugared walnuts are in a dark blue bowl, located on the left side of the image. There are also sugared walnuts scattered on a white napkin with a drawing of a lemon on it, located to the right of the bowl. One piece is located above the napkin, and two smaller pieces are located on the lower right portion of the napkin.","sugared, brown, bowl, located on, scattered, drawing","What are the walnuts coated with?, What color are the sugared walnuts?, What is the majority of the sugared walnuts placed in?, Where is the dark blue bowl located?, How are the sugared walnuts arranged on the white napkin?, What is on the white napkin besides the sugared walnuts?"
59a83dd267f788c,"The walnut pie crust is in the center of the image, nestled within a clear glass pie dish. Its color is a mix of light and dark brown, giving it a textured appearance. The crust is set on a gray baking sheet.","is, brown, pie, textured, on a, crust","What color is the walnut pie crust?, What is the color of the pie crust?, What type of pie is shown?, How does the pie crust appear?, Where is the pie crust placed?, What is the crust set on?"
9a580d8d2f2c08b,"The English Walnut Pie is round and fills a black baking pan. The crust is golden brown and circles the perimeter of the pie. The pie filling consists of numerous English walnuts, which are mostly brown. They are closely packed together, covering the majority of the pie's surface. In the center, there's a design made from golden-brown pie crust cutouts forming a sun-like shape with a circular center and rectangular rays extending outwards. The pie sits on a dark surface.","baking, black, round, brown, covering, on a dark surface","What is the pie being prepared for?, What color is the baking pan?, What shape is the pie?, What color is the pie crust?, What is covering the majority of the pie's surface?, Where is the pie sitting?"
aac4f7ca48cb013,"The image shows a Walnut Cinnamon Swirl.  The swirl has a light golden-brown crust with a lighter, creamy-white interior.  The filling contains walnuts, appearing as light-brown irregular pieces, and a dark-brown cinnamon mixture. A large portion sits in the background, slightly out of focus.  In the foreground, a slice of the swirl is prominently displayed, cut side facing forward, showcasing the arrangement of walnuts and cinnamon filling within the creamy swirl. The bottom of the swirl is a deeper golden-brown.","shows, golden-brown, swirl, cinnamon, walnuts, in the background","What does the image show?, What color is the crust of the swirl?, What shape is the swirl?, What spice is in the filling?, What type of nut is in the filling?, Where is the large portion of the swirl located?"
f6b1da3167b94d6,"The Rosemary and Sea Salt Walnuts are primarily light brown. The walnuts are located in the image in two main groups. One is contained within a stack of three small bowls. The bowls are stacked with a yellow bowl on top, a blue bowl in the middle, and an orange bowl at the bottom. The walnuts fill the yellow bowl to the brim, overflowing slightly. The other grouping of walnuts is located to the left of the stacked bowls, scattered on the surface. A sprig of green rosemary sits among these walnuts. The walnuts outside the bowl are slightly lighter in color than those inside the bowl, potentially due to different lighting or coating.","located, light, walnuts, yellow, on the surface, rosemary","Where are the walnuts located?, What is the color of the walnuts outside the bowl?, What type of nuts are shown in the image?, What color is the top bowl in the stack?, Where are the walnuts scattered?, What herb is sitting among the walnuts?"
56fb41b96a13d28,"The image features Chinese fried walnuts. Some are in a blue ceramic bowl, while others are scattered on a white surface next to the bowl. The walnuts are golden-brown, with a shiny glaze. The walnuts in the bowl are clustered together. The scattered walnuts vary in size and are oriented randomly around the bowl. Some walnuts have a slightly darker, almost black, coloration in certain areas.","fried, blue, walnuts, scattered, golden-brown, in a bowl","What cooking method was used for the walnuts?, What color is the ceramic bowl?, What type of nuts are shown in the image?, Where are some of the walnuts located?, What color are the walnuts?, Where are the walnuts placed?"
e9d0a7aa3aed6d6,"The image contains sugar glazed walnuts, which are piled high in the center of the frame. The walnuts exhibit a range of colors, from light tan to a rich, dark brown, and are coated with a semi-transparent, glistening glaze that appears off-white in certain areas. The majority of the walnuts are located centrally, filling the container. They are clustered together, obscuring the container beneath. Some are positioned near the edges, and some are smaller, while others are larger and more irregularly shaped.","glazed, brown, walnuts, piled high, filling, off-white","What is the texture of the walnuts' coating?, What color are the walnuts?, What type of nuts are shown in the image?, How are the walnuts arranged in the container?, What is the primary content of the container?, What color does the glaze appear in certain areas?"
3454e22542cf6f0,"The toasted walnuts are positioned in a single layer across the majority of a rectangular metal baking sheet. The nuts themselves exhibit a light brown color, with varying shades of tan and darker brown in the crevices and ridges. The texture appears dry and slightly rough. The nuts are relatively close together, with minimal gaps between them, almost filling the entire pan.","toasted, brown, walnuts, baking, rough, across the majority","What is the state of the walnuts?, What color are the walnuts?, What type of nuts are on the baking sheet?, What is the metal sheet used for?, How does the texture of the walnuts appear?, Where are the walnuts positioned on the baking sheet?"
dbebf4107f998f6,"The Watermelon Caprese Appetizer consists of skewers with alternating watermelon, mozzarella, and basil. The watermelon pieces are a vibrant red, and are mostly spherical. The mozzarella cheese is white and also spherical. Basil leaves are a dark green, and are positioned between the watermelon and mozzarella. A dark balsamic glaze is drizzled over the appetizers. The skewers are light brown. These are resting on a white plate, and the glaze has dripped onto the plate.","alternating, red, watermelon, drizzled, basil, on","What is the arrangement of the watermelon, mozzarella, and basil on the skewers?, What color are the watermelon pieces?, What fruit is used in the appetizer?, What is the dark balsamic glaze doing over the appetizers?, What herb is positioned between the watermelon and mozzarella?, Where are the skewers resting?"
9518cfaa471cdac,"The watermelon carpaccio consists of several bright red watermelon slices arranged in a circular pattern on a white plate.  Scattered on top of the watermelon are small crumbles of white feta cheese and light green pumpkin seeds.  In the center of the carpaccio are several dark green basil leaves.  The feta cheese is distributed somewhat evenly across the watermelon slices, with slightly larger clumps closer to the center. The pumpkin seeds are interspersed among the feta, but with a higher concentration towards the center. The basil leaves are arranged to create a focal point in the center, with the leaves overlapping.","arranged, red, watermelon, white, on top of, green","How are the watermelon slices organized?, What color are the watermelon slices?, What fruit is used in the carpaccio?, What color is the plate?, Where are the feta cheese crumbles placed?, What color are the pumpkin seeds?"
0ac4c02151ce3be,"The image features a cool watermelon slush, its color primarily a vibrant reddish-pink. The slush fills a tall, clear glass mug with a handle. The majority of the slush is contained within the glass, but a generous portion extends above the rim, forming a textured mound. The color is consistent throughout, though variations in light and shadow create depth and highlight its icy texture. The mug sits centrally within the frame.","fills, cool, watermelon, reddish-pink, glass, within the frame","What does the watermelon slush do to the glass?, How would you describe the temperature of the watermelon slush?, What fruit is used to make the slush?, What is the primary color of the watermelon slush?, What type of container is the slush served in?, Where is the majority of the slush located?"
373af4e5783900f,"The Polynesian Watermelon Drink ('Otai) fills most of the frame in a clear glass. The drink itself is a muted pink color. A wedge of bright red watermelon is perched on the upper left rim of the glass, partially obscuring the drink within. The drink is positioned centrally, slightly angled to the left.","fills, Polynesian, watermelon, pink, on the upper left rim, glass","What does the Polynesian Watermelon Drink fill?, What type of drink is shown in the image?, What fruit is used in the drink?, What color is the Polynesian Watermelon Drink?, Where is the watermelon wedge placed?, What is the drink served in?"
ef4405d0a3ebb18,"The My Rosy Watermelon Milk Shake is in a clear glass with a blue stem, located in the center of the image. It has a light pink color with a frothy texture. A wedge of watermelon with a red interior and green rind is attached to the rim of the glass on the right side. A ""USA"" flag toothpick is inserted into the watermelon wedge. Sliced watermelon pieces are present on a white plate to the left, with a red interior and green rind.","located in, pink, watermelon, red, inserted, clear","Where is the My Rosy Watermelon Milk Shake located in the image?, What is the color of the My Rosy Watermelon Milk Shake?, What fruit is attached to the rim of the glass?, What color is the interior of the watermelon wedge?, Where is the watermelon wedge inserted?, What is the color of the glass containing the My Rosy Watermelon Milk Shake?"
90d6af5989098fa,"The Watermelon Freeze is located in the center of the image inside a white cup. The freeze itself is a light pink color, suggesting a blend of watermelon and ice. A green and white striped straw is inserted into the freeze, positioned diagonally within the cup.","located, white, watermelon, pink, diagonally within, cup","Where is the Watermelon Freeze located?, What color is the cup?, What fruit flavor is suggested by the freeze?, What color is the freeze?, Where is the straw positioned?, What is the freeze contained in?"
88414cb32d1f9db,"The watermelon ice is primarily light pink with some slightly darker red hues scattered throughout. It is formed into a large scoop within a clear, decorative glass bowl. A slice of watermelon, featuring red flesh and a thin green rind, is positioned to the right of the bowl.","pink, red, watermelon, scoop, featuring, to the right of","What color is the watermelon ice primarily?, What color are the slightly darker hues in the watermelon ice?, What fruit is the ice made from?, What shape is the watermelon ice formed into?, What is the watermelon slice doing in relation to the bowl?, Where is the watermelon slice positioned in relation to the bowl?"
61e6bde51e01cad,"The watermelon pieces are primarily red, with some having a light green and white rind. They are located on a white plate on the left side of the image, arranged in a somewhat scattered manner. The watermelon juice is contained in a clear glass, displaying a vibrant red-pink color. The glass is situated on the right side of the plate, adjacent to the watermelon pieces.","red, arranged, watermelon, white, on the left, juice","What color is the watermelon flesh?, How are the watermelon pieces arranged on the plate?, What fruit is shown in the image?, What color is the plate?, Where are the watermelon pieces located?, What color is the watermelon juice?"
3bce532580907d3,"The Elvis Watermelon Pizza is arranged on a light brown wooden surface. The base of the pizza is a watermelon slice, with a green rind that transitions to a white layer, followed by the pinkish-red flesh. On top of the watermelon, there is a layer of light brown peanut butter. Slices of light yellow bananas are arranged on top of the peanut butter. Small, irregularly shaped pieces of chopped peanuts, in shades of tan and brown, are scattered across the top of the peanut butter, primarily around the banana slices. A slice of watermelon pizza has been cut. There are some pieces of peanuts are scattered on the wooden surface around the watermelon pizza.","arranged, brown, watermelon, yellow, on top of, scattered","How is the Elvis Watermelon Pizza presented on the wooden surface?, What color is the peanut butter layer on the watermelon pizza?, What fruit is used as the base of the pizza?, What color are the banana slices on the pizza?, Where are the banana slices placed on the pizza?, How are the chopped peanuts distributed on the pizza?"
4e9746defa50518,"The watermelon is a vibrant red color and is cut into cube-like shapes. These cubes are located throughout the plate, often alternating with the feta cubes. The feta cheese is white, also cut into cubes of similar size to the watermelon. It is interspersed among the watermelon cubes on the plate. Both the watermelon and feta are skewered together with small wooden sticks. Specks of chopped green herbs are scattered across the skewers. All items are on a white plate.","cut, red, watermelon, plate, white, on the plate","What is the watermelon cut into?, What color is the watermelon?, What fruit is on the plate?, What color is the plate?, Where are the watermelon and feta cubes located?, What is the feta cheese on?"
064c8acc73121b3,"A glass of watermelon Fwang, likely a blended drink, fills most of the central space with its light red color and slightly foamy top. A wedge of watermelon is perched on the rim of the glass, its inner flesh vibrant red and rind green. Additional watermelon slices are arranged on a white plate behind the glass and to the left, showing red flesh and green rind.","fills, red, watermelon, glass, vibrant, on the rim","What does the glass of watermelon Fwang mostly do to the central space?, What color is the watermelon Fwang in the glass?, What fruit is used to make the drink in the glass?, What is the drink served in?, How would you describe the color of the watermelon flesh on the rim?, Where is the wedge of watermelon placed?"
957a2e92e7be0ad,"The Japanese Pickled Watermelon Rind is present inside a clear glass jar, which is positioned on the right side of the image. The pickled rinds exhibit a translucent quality, displaying a gradient of colors from pale green to vibrant red. The jar appears to be filled to the brim with the pickled rinds, tightly packed and immersed in their pickling liquid. A small portion of pickled watermelon rind, colored in a similar red and green gradient, is also placed atop a bowl of white rice to the left of the jar.","Pickled, translucent, jar, red, is present, to the left","What is the state of the watermelon rinds in the jar?, What is the appearance of the pickled watermelon rinds?, What is the container used for the pickled watermelon rinds?, What color is the vibrant part of the pickled watermelon rinds?, Is the Japanese Pickled Watermelon Rind present in the image?, Where is the small portion of pickled watermelon rind placed?"
9aa0eaa901acd1a,"The Watermelon Vodka Spritzer is mostly a vibrant red. It fills a glass jar placed on a wooden surface in the center of the image. A red straw extends upwards from the drink. A piece of red watermelon sits in front of the jar, skewered by a metal stick with a pink flamingo on the end.","red, watermelon, fills, vibrant, on a wooden surface, glass jar","What color is the Watermelon Vodka Spritzer?, What fruit is used in the drink?, What does the drink fill?, How would you describe the color of the drink?, Where is the glass jar placed?, What type of container holds the drink?"
14e1becbbe28359,"The watermelon fruit bowl is centrally located. The watermelon rind is green with light green and white near the cut edges, forming the bowl. Inside the bowl, there's a mix of fruits. Red watermelon chunks are scattered throughout. Slices of light brown bananas are mixed in. Green kiwi slices are also visible. Yellow pineapple chunks add more color. Dark blue blueberries are sparsely spread within the fruit mixture. Red strawberries are also scattered within the bowl.","located, green, watermelon, red, mixed in, fruits","Where is the watermelon fruit bowl located?, What color is the watermelon rind?, What fruit is used to form the bowl?, What color are the watermelon chunks inside the bowl?, How are the bananas mixed in the bowl?, What type of fruits are mixed inside the bowl?"
62de1bd05c3e0b5,"The image contains diced watermelon in a stemmed glass. The watermelon pieces are mostly red and some pieces are pink, and they fill the glass. Some green mint leaves are interspersed among the watermelon pieces, particularly at the top.","diced, red, watermelon, fill, green, at the top","What is the state of the watermelon pieces in the glass?, What color are the watermelon pieces?, What fruit is in the glass?, How much of the glass do the watermelon pieces occupy?, What color are the mint leaves?, Where are the mint leaves located?"
f990217524c7594,"The watermelon lemonade is a vibrant red color and fills both a glass and a pitcher. The glass is in the foreground, slightly to the left, and it contains ice cubes. A lemon slice, bright yellow, is perched on the rim of the glass. The pitcher, also filled with the red lemonade, is situated behind and to the right of the glass. A slice of lemon is visible inside the lemonade in the pitcher as well.","fills, red, glass, yellow, watermelon, on the rim","What does the watermelon lemonade do to the glass and pitcher?, What color is the watermelon lemonade?, What is the lemonade served in?, What color is the lemon slice?, What fruit is used to make the lemonade?, Where is the lemon slice placed?"
28927316d0b4468,"The image shows a bowl of spicy watermelon. The watermelon is cut into small cubes, with a vibrant pink-red hue. Each cube is sprinkled with a brown spice blend, giving them a speckled appearance. The spicy watermelon is contained in an off-white ceramic bowl. A green lime wedge is located to the left of the bowl, with its bright yellow flesh partially visible.","spicy, watermelon, cut, pink-red, bowl, to the left","What flavor is the watermelon?, What fruit is in the bowl?, How is the watermelon prepared?, What color is the watermelon?, What is the spicy watermelon served in?, Where is the lime wedge located?"
465b31f5e90f2a9,"The Refreshing Green Smoothie is a uniform light green color and fills most of a tall, clear glass. The glass is located in the center of the image. A wedge of watermelon with a bright red interior, black seeds and a thin green rind sits on the rim of the glass. Another, similar watermelon wedge is positioned at the base of the glass.","Refreshing, green, smoothie, fills, red, on the rim","What is the smoothie described as?, What color is the smoothie?, What type of drink is in the glass?, What does the smoothie do to the glass?, What color is the interior of the watermelon wedge?, Where is the watermelon wedge placed?"
e5afcfe7b2dc05a,"The watermelon itself is primarily green with darker green stripes and a lighter green to white rind. It forms the base and bowl of the image. Inside, there are many red, cube-shaped pieces of watermelon flesh filling the bowl. Thin, curved slices of purple onion are scattered on top of the watermelon pieces. A small cluster of green mint leaves is placed at the top of the watermelon cubes in the center of the bowl. Some green herbs are also sprinkled around the top of the watermelon.","filling, red, watermelon, green, scattered, on top of","What is inside the watermelon bowl?, What color are the cube-shaped pieces of watermelon flesh?, What fruit is used to form the base and bowl of the image?, What color is the rind of the watermelon?, How are the thin, curved slices of purple onion arranged on top of the watermelon pieces?, Where are the green mint leaves placed?"
9a0c6d9141ea67a,"The Watermelon Summertime Slush is primarily red and fills most of the wine glass. It is topped with a small, circular, green decoration. A short green leaf garnish peeks out near the rim of the glass next to the blue straw. The slush's color is visible behind the light blue ""It's 5:00 BEACH Time"" lettering that adorns the glass.","red, fills, watermelon, green, decoration, next to","What color is the Watermelon Summertime Slush?, What does the slush mostly do in the wine glass?, What fruit is the slush made from?, What color is the small circular decoration on top of the slush?, What is the green leaf garnish used for?, Where is the green leaf garnish located in relation to the blue straw?"
333de1ac47affbc,"The boozy watermelon consists of red cubed watermelon pieces, and is located in a clear glass in the center of the image. The glass is filled to the top with the watermelon pieces. Beneath the watermelon pieces, inside the glass, is a yellow liquid.","boozy, red, watermelon, consists, yellow, in the center","What is the watermelon described as?, What color are the watermelon pieces?, What fruit is used in the image?, What does the boozy watermelon consist of?, What color is the liquid beneath the watermelon pieces?, Where is the glass located in the image?"
a1539ee4f8e8b17,"The KM-Style Watermelon consists of several chunks of watermelon. The watermelon pieces are a vibrant, saturated pink color. These chunks are positioned centrally in the image. Some watermelon pieces appear slightly lighter in color where the light hits them. A couple of green mint leaves are placed atop the watermelon pieces.","watermelon, pink, vibrant, positioned in, green, hits","What fruit is shown in the image?, What color are the watermelon pieces?, How would you describe the color of the watermelon pieces?, Where are the watermelon pieces positioned in the image?, What color are the mint leaves?, What happens to the color of the watermelon pieces where the light hits them?"
134c891a801b8cc,"The Watermelon Refresher is a pink, frothy drink with dark blue specks, likely blueberries, served in a clear glass. At the top of the glass, there's a slice of watermelon with a green rind and bright red flesh and a sprig of vibrant green mint. Two watermelon slices, also with green rinds and red flesh, are positioned below the glass on a wooden surface, near a cluster of dark blue blueberries.","drink, pink, blueberries, served, green, below the glass","What is the main item in the image?, What color is the drink?, What are the dark blue specks in the drink?, How is the drink presented?, What color is the mint sprig on top of the glass?, Where are the watermelon slices positioned?"
828ae1c22764d36,"The image contains Watermelon Frose, which is presented in four glasses, arranged on a silver tray and to the right of the tray. The Frose has a vibrant pink-red color with a slightly lighter, almost white gradient at the top, suggesting a frothy or blended texture. Each glass is garnished with a wedge of lime and a green basil leaf, placed on top of the Frose. The glasses are surrounded by scattered pink rose petals.","arranged, silver, Frose, pink-red, on top of, basil","How are the glasses of Watermelon Frose presented?, What is the color of the tray holding the glasses?, What is the name of the drink in the image?, What is the color of the Frose?, Where are the lime wedge and basil leaf placed?, What type of leaf is used as a garnish on the Frose?"
5eb218e918c79aa,"The Garlic Parmesan Potato Wedges are arranged on an orange plate. The wedges vary in color, displaying shades of golden-brown with some areas appearing darker and slightly charred. They are seasoned with herbs and spices, adding flecks of green and dark brown. A few pieces of white salt or parmesan are sprinkled on top. One wedge is positioned on the left edge of the plate. Another two are placed near the bottom of the plate, slightly overlapping. A few more stand upright in the center-back. Another wedge is seen slightly behind them. Finally, one wedge is placed on the left-middle part of the plate.","arranged, orange, wedges, golden-brown, on plate, herbs","How are the Garlic Parmesan Potato Wedges placed on the plate?, What color is the plate?, What shape are the potato pieces?, What color are the potato wedges?, Where are the potato wedges placed?, What are the green flecks on the potato wedges?"
922dc3d15b5d59e,"The fried potato wedges are arranged centrally on the white plate. Their color varies from light brown to a darker golden-brown, suggesting varying degrees of crispiness. They are scattered around a small, clear bowl of sauce that is placed at the center. Several wedges are positioned at the front of the image, closer to the viewer, while others are tucked behind the bowl and near other fried food items on the upper portion of the plate. Overall, the fried potato wedges appear to be a substantial component of the dish.","fried, white, potato wedges, scattered, brown, at the center","What cooking method was used for the potato wedges?, What color is the plate?, What type of food item is arranged centrally on the plate?, How are the potato wedges arranged around the bowl?, What color are the potato wedges?, Where is the small bowl of sauce placed?"
361e2ccfcdc5296,"The oven-fresh seasoned potato wedges are arranged on a light gray rectangular plate. Their color ranges from a pale yellow on the inside to a golden brown on the outside, with darker brown seasoning particles visible. A sprinkle of green herbs is scattered over the wedges. The wedges are piled in the center-left of the plate, with some extending towards the right edge. A small off-white bowl filled with a light orange dipping sauce is positioned on the top-right of the plate, slightly behind the potato wedges.","seasoned, gray, potato, arranged, brown, on the plate","What are the potato wedges seasoned with?, What color is the plate?, What type of vegetable is shown on the plate?, How are the potato wedges arranged on the plate?, What color are the potato wedges on the outside?, Where are the potato wedges placed?"
be304843aaf20f8,"Three apple pie wedges are arranged on a white plate. The wedge on the left has a glossy, light brown surface, suggesting a glaze, and a lighter, textured crust. The middle wedge has a slightly lighter brown tone on its top surface, with a drier appearance, and a light-colored crust with small holes. The wedge on the right has a smooth, medium-brown top surface with subtle glossiness, and a light-colored crust. All wedges are oriented with their crust edges facing upwards. They are closely arranged.","arranged, glossy, pie, brown, on a plate, wedges","How are the apple pie wedges positioned on the plate?, What is the appearance of the top surface of the left wedge?, What type of dessert is shown in the image?, What color is the top surface of the left wedge?, Where are the apple pie wedges placed?, What shape are the pieces of apple pie?"
9eae0c72a02c8f5,"The image showcases a pile of Easy Sweet Potato Wedges. The wedges are predominantly orange in color, with some having darker, almost burnt edges. They are arranged in a heap, overlapping each other, on a blue plate with a white rim. The plate is placed on a tablecloth with a floral pattern in the background. The wedges vary in size and shape, but all appear to have a slightly glossy surface, possibly from oil or some other form of coating. The general location of wedges are centered of the image.","pile, orange, wedges, overlapping, blue, centered of the image","What is the arrangement of the sweet potato wedges?, What color are the sweet potato wedges?, What shape are the sweet potato pieces?, How are the sweet potato wedges positioned relative to each other?, What color is the plate?, Where are the sweet potato wedges located in the image?"
20210829b506a81,"The crusty herb potato wedges are arranged inside a blue and white checkered paper-lined container. The wedges vary in size and color, ranging from golden yellow to a deeper brown, particularly on the crust. They are heavily seasoned with herbs that appear as dark green and black specks scattered across their surfaces. Some wedges are oriented vertically towards the center of the container, while others lean towards the sides. They are densely packed, with some overlapping.","arranged, blue, potato, crusty, brown, towards the sides","How are the potato wedges arranged in the container?, What color is the container?, What type of food is being described?, How would you describe the texture of the potato wedges?, What color are the potato wedges towards the edges?, Where are some of the wedges leaning?"
60ccedbab8380c9,"The image showcases a close-up view of grilled potato wedges, piled together. The wedges exhibit a gradient of colors. The surfaces facing upwards and catching the light are primarily golden-yellow to light brown, interspersed with speckles of dark green herbs. Some edges and tips are a deeper, richer brown, indicating caramelization from the grilling process. The potato wedges are densely packed in the frame, with some overlapping others. The bottom wedges rest partially on a surface with a subtle blue and gold pattern, which is only visible near the lower portion of the image. Overall, the wedges present a rustic and appetizing appearance.","grilled, golden-yellow, potato wedges, herbs, on a surface, appetizing","How were the potato wedges cooked?, What color are the potato wedges that are catching the light?, What is the main food item in the image?, What are the dark green speckles on the potato wedges?, Where are the potato wedges resting?, How would you describe the appearance of the potato wedges?"
31933ac9d201c87,"The muffin pan is metallic gray and fills most of the frame. Inside the muffin pan are roasted potato wedges. The wedges are a mix of light yellow and reddish-brown, with some having a green herb seasoning sprinkled on them. Each muffin cup contains several potato wedges, positioned to fill the space. The potato wedges are distributed across all muffin cups in the pan, creating a uniform pattern. Some of the potato wedges appear darker, indicating they may be more roasted.","roasted, metallic, muffin pan, gray, with, potato wedges","What is the cooking method used for the potato wedges?, What is the color of the muffin pan?, What is the container used to hold the potato wedges?, What color is the muffin pan?, What preposition describes the relationship between the potato wedges and the muffin pan?, What type of food is inside the muffin pan?"
850e2c894dd40c0,"The air fryer potato wedges are located in a shallow, light beige bowl in the center of the image. The potato wedges vary in color from golden yellow to brown, with some having darker browned edges. They are seasoned with herbs and flakes of salt. The wedges are piled on top of each other, creating a mound. Some wedges are leaning against the side of the bowl.","located, beige, potato wedges, brown, seasoned, on top of","Where are the potato wedges located?, What color is the bowl?, What type of food is shown in the image?, What color are some of the potato wedges?, What is on the potato wedges?, Where are the potato wedges piled?"
74269533f805f8e,"Several Cajun potato wedges are piled on a white paper towel. Most of the wedges have a light yellow interior and a golden-brown exterior, with some darker brown spots on the edges indicating crispiness. One wedge at the top right has a paler golden-brown color with visible herbs. Another wedge, positioned slightly lower and towards the center, appears darker brown and more heavily seasoned. These wedges are arranged in a heap, with some overlapping and obscuring others, creating varying depths of shadow within the pile.","piled, Cajun, potato wedges, white, golden-brown, on a paper towel","How are the Cajun potato wedges arranged?, What seasoning is used on the potato wedges?, What type of food is shown in the image?, What color is the paper towel?, What color is the exterior of most potato wedges?, Where are the potato wedges placed?"
d1091537e8fb79e,"The image shows several Sweet Potato (Kumara) Wedges. The wedges are primarily orange in color, with areas of darker reddish-brown, especially along the edges and skin, indicating some level of seasoning or roasting. The largest wedge is in the foreground, resting at the bottom edge of the image. Other wedges are positioned behind it, slightly out of focus and stacked on top of each other, receding towards the upper part of the image.","roasting, orange, wedges, potato, reddish-brown, at the bottom","What cooking method is suggested by the darker reddish-brown areas on the sweet potato wedges?, What is the primary color of the sweet potato wedges?, What shape are the sweet potato pieces cut into?, What type of vegetable is shown in the image?, What color are the darker areas on the sweet potato wedges?, Where is the largest wedge positioned in the image?"
5365b252bf1423b,"The air-fryer potato-skin wedges are golden-yellow with brownish-red skins and dark brown edges. They are arranged in a pile on a white plate in the bottom-right quadrant. Some wedges are stacked on top of others, creating varying heights in the pile. A few green herb pieces are scattered on top of some of the wedges. The potato wedges are situated to the right of a white bowl filled with a light tan liquid.","golden-yellow, arranged, potato-skin, brown, on top of, plate","What color are the air-fryer potato-skin wedges?, How are the potato-skin wedges positioned on the plate?, What is the outer layer of the potato wedges?, What color are the edges of the potato wedges?, Where are the potato wedges placed?, What is the color of the plate the potato wedges are on?"
0346ed822fbe09d,"The whiskey marinade covers three chicken breasts arranged horizontally on a black grill. Each chicken breast has a glossy, reddish-brown color due to the whiskey marinade. The chicken on the left side of the image is positioned higher than the others. All pieces show dark grill marks.","covers, reddish-brown, chicken, black, on the left side, arranged","What does the whiskey marinade do to the chicken breasts?, What color is the chicken due to the whiskey marinade?, What type of meat is shown in the image?, What color is the grill in the image?, Where is the chicken positioned higher?, How are the chicken breasts arranged on the grill?"
d048643fe49bf53,"The whiskey grill glaze is a glossy, translucent brown color, drizzled around and under the grilled chicken. The chicken is a light brown color, with dark brown grill marks. The chicken sits atop a mound of mashed potatoes, which are a creamy white color with flecks of brown and red. To the left of the mashed potatoes are green broccoli florets.","grilled, glossy, chicken, brown, to the left, potatoes","What cooking method was used for the chicken?, What is the appearance of the whiskey grill glaze?, What type of meat is shown in the image?, What color are the grill marks on the chicken?, Where are the mashed potatoes located in relation to the broccoli?, What is the side dish served with the grilled chicken?"
049112fdad3a1dc,"The whiskey ginger cocktail is in a clear glass. The liquid is a light amber color and fills approximately half the glass. Several white ice cubes are floating within the liquid, occupying the upper portion of the filled space. The cocktail is centrally located in the image.","floating, clear, glass, amber, in the image, cocktail","What is the state of the ice cubes in the cocktail?, What is the color of the glass containing the cocktail?, What material is the glass made of?, What color is the liquid in the cocktail?, Where is the cocktail located in the image?, What type of drink is shown in the image?"
5aa3d639a7c62f2,"The Whiskey Spritzer is contained in a clear glass with a red base, located towards the upper right of the image. The drink itself has a layered appearance with the top layer being a deeper red color and the bottom layer being a lighter yellow color. A red stirring stick is also present inside the glass.","clear, red, glass, layered, stirring, towards the upper right","What is the color of the glass containing the Whiskey Spritzer?, What color is the base of the drink?, What material is the glass made of?, How does the drink appear in terms of its layers?, What is the red stick inside the glass used for?, Where is the Whiskey Spritzer located in the image?"
