Image,Question,Answer,Predict,gpt_score
9bdab5eeae956d5,What color is the tray,silver,the tray is silver,0.7
9bdab5eeae956d5,What color is the base of the semifreddo,off-white,white,0.7
9bdab5eeae956d5,Where is the semifreddo placed,on a tray,on a metal tray,0.9
6976d7e77ced1df,What color is the bowl,white,the bowl is white,0.9
6976d7e77ced1df,What color are the shrimp,pinkish-orange,the shrimp are orange,0.5
6976d7e77ced1df,Where are the shrimp arranged,in the center,the shrimp are arranged on the right side of the plate,0.1
6976d7e77ced1df,What color are the vegetables in the sauce,green,green,1.0
8e0a5a668884897,What color is the plate,white,white,1.0
8e0a5a668884897,What type of seafood is shown,shrimp,shrimp,1.0
8e0a5a668884897,What color are the spots on the shrimp,reddish-orange,red,0.7
8e0a5a668884897,Where are the shrimp located on the plate,in the center,in the center of the plate,0.8
b37293b876e011e,What color is the plate,blue,the plate is blue,0.7
b37293b876e011e,What type of seafood is shown,shrimp,shrimp,1.0
b37293b876e011e,What ingredient is visible on the shrimp,garlic,garlic,1.0
b37293b876e011e,What color are the shrimp,pink-orange,the shrimp are orange,0.3
b37293b876e011e,Where is the garlic shrimp placed,on a blue plate,on the blue plate,1.0
5bb240fd272bf4e,What is the base of the dish made of,hash brown,eggs,0.2
5bb240fd272bf4e,What color are the bacon pieces,red,the bacon pieces are red,0.7
5bb240fd272bf4e,What garnish is sprinkled atop the dish,scallions,chopped green onions,0.9
acd98ebf33a8275,What color is the plate,white,white,1.0
acd98ebf33a8275,What fruit is on top of the slaw,pineapple,pineapple,1.0
acd98ebf33a8275,What color are the pineapple chunks,yellow,yellow,1.0
acd98ebf33a8275,What color are the celery slices,green,green,1.0
acd98ebf33a8275,Where is the slaw placed,on a white plate,on a white plate,1.0
abe4eca7b50eea2,What is the main ingredient in the slaw,corn,corn,1.0
abe4eca7b50eea2,What color are the corn kernels,yellow,yellow,1.0
abe4eca7b50eea2,How are the corn kernels distributed in the slaw,scattered,the corn kernels are mixed,0.3
abe4eca7b50eea2,What color are the small cubes of bell pepper,red,red,1.0
abe4eca7b50eea2,Where is the slaw located on the plate,on the left side,on the left side,1.0
67cc22c854d166a,What color is the cabbage in the image,green,the cabbage in the image is green and purple,0.5
67cc22c854d166a,What is the main vegetable in the dish,cabbage,cabbage,1.0
67cc22c854d166a,How are the ingredients arranged in the image,mixed,the ingredients are mixed together,0.9
67cc22c854d166a,What color are the carrots in the image,orange,orange,1.0
a8534ffc026fa1a,How are the ingredients arranged in the bowl,scattered,the ingredients are mixed,0.3
a8534ffc026fa1a,What type of salad is shown in the image,coleslaw,coleslaw,1.0
a8534ffc026fa1a,What color are the shreds of carrot in the coleslaw,orange,the shreds of carrot in the coleslaw are orange,0.6
a8534ffc026fa1a,Where is the coleslaw located in the image,in the bowl,in the bowl,1.0
ce59e2b561648cc,What color is the orange slice,orange,the orange slice is yellow,0.3
ce59e2b561648cc,What is the orange slush served in,glass,a clear wine glass,0.7
ce59e2b561648cc,How would you describe the color of the orange slice,bright,the color of the orange slice is yellow,0.2
ce59e2b561648cc,Where is the orange slice placed,on the rim,behind the glass,0.2
8e0e736b1ed4313,What material is the tray made of,metal,the tray is made of metal,0.7
8e0e736b1ed4313,What type of drink is shown in the image,slushies,frozen fruit drinks,0.7
8e0e736b1ed4313,What color is the slushie at the top of the image,red,the slushie at the top of the image is purple,0.1
8e0e736b1ed4313,Where are the slushies placed,in a metal tray,the slushies are placed in a tray,0.7
fdc7674729342a7,What flavor is the smoothie,chocolate,chocolate,1.0
fdc7674729342a7,What is the smoothie served in,cup,a clear plastic cup,0.9
fdc7674729342a7,What color is the smoothie,brown,the smoothie is brown,0.7
1d68b70e9d2f4a0,What color are the specks in the smoothie,pink,the specks in the smoothie are red,0.2
1d68b70e9d2f4a0,What type of drink is in the glass,smoothie,a pink smoothie drink,0.9
1d68b70e9d2f4a0,What color are the mint leaves,green,green,1.0
1d68b70e9d2f4a0,Where is the sprig of mint leaves positioned,on top of,atop the smoothie in the glass,0.6
150e8e2edb2a656,What is the main flavor of the smoothie,chocolate,chocolate,1.0
150e8e2edb2a656,What type of drink is shown in the image,smoothie,chocolate smoothie,0.9
150e8e2edb2a656,What color is the smoothie,brown,brown,1.0
150e8e2edb2a656,What color are the swirling patterns on the plate,green,the swirling patterns on the plate are brown,0.1
a462ea5e69d2845,What fruit is used to make the smoothie,pineapple,the fruit used to make the smoothie is pineapple,0.9
a462ea5e69d2845,What is the color of the glass mug,clear,the glass mug is clear,0.7
a462ea5e69d2845,What type of drink is in the glass,smoothie,pineapple coconut smoothie,0.9
a462ea5e69d2845,Where is the whole pineapple located,to the right,behind the glass,0.2
be72e9b3eb9427e,What color are the mint specks in the smoothie,green,green,1.0
be72e9b3eb9427e,What type of drink is in the glass,smoothie,a strawberry mint smoothie,0.9
be72e9b3eb9427e,What fruit is on top of the smoothie,strawberry,a strawberry,1.0
be72e9b3eb9427e,Where is the strawberry placed,on top of,on the drink's top,0.7
5abab4fc0138458,What is the consistency of the Pina Colada Sorbet,solid,it is very icy and cold,0.1
5abab4fc0138458,What type of dessert is shown in the image,sorbet,ice cream,0.6
5abab4fc0138458,What is the color of the Pina Colada Sorbet,pale,white,0.6
5abab4fc0138458,What shade of white is the Pina Colada Sorbet,off-white,off-white,1.0
dc3896d8b1db274,What color is the blueberry sorbet described as,rich,the blueberry sorbet is described as **dark purple**,0.1
dc3896d8b1db274,What type of dessert is the purple food,sorbet,the purple food is a blackberry ice cream,0.2
dc3896d8b1db274,What color is the sorbet,purple,the sorbet is dark red,0.1
dc3896d8b1db274,Where is most of the sorbet contained,in the bowl,in the white bowl,0.9
dc3896d8b1db274,What fruit is the sorbet made from,blueberry,beet,0.2
3caf51c2d92cd50,What is the bowl doing on the plate,resting,the bowl is holding food,0.1
3caf51c2d92cd50,What color is the bowl and plate,pale green,white and blue,0.2
3caf51c2d92cd50,What color is the souffle,golden-brown,golden brown,1.0
3caf51c2d92cd50,What texture does the top of the souffle have,crispy,golden brown and crispy,0.9
3caf51c2d92cd50,Where is the banana prop located in the image,in the upper-left corner,behind the dessert,0.2
61fc5053796ebfe,What color is the bowl containing the soup,blue,blue,1.0
61fc5053796ebfe,What type of vegetable is scattered on the surface of the soup,mushrooms,mushrooms,1.0
61fc5053796ebfe,Where are the mushrooms located in the soup,scattered on the surface,the mushrooms are on top,0.5
61fc5053796ebfe,What type of green leaves are visible in the soup,spinach,spinach,1.0
330898f48df1db1,What color is the bowl containing the soup,white,white,1.0
330898f48df1db1,What type of food is in the white bowl,soup,chili,0.6
330898f48df1db1,What color is the broth of the soup,brown,the broth of the soup is dark brown,0.5
330898f48df1db1,What color are the cilantro leaves on the soup,green,green,1.0
18f853cc27fadce,What color is the bowl that holds the soup,white,white,1.0
18f853cc27fadce,What color is the broth of the soup,reddish-brown,reddish brown,1.0
18f853cc27fadce,Where is the bowl of soup situated in the image,in the right half,on the right side of the image,0.9
18f853cc27fadce,What are the visible chunks in the broth,vegetables,"potatoes, tomatoes, peas, and beans",1.0
74a9a3f58309faa,What color is the soup,orange,the soup is light brown,0.1
74a9a3f58309faa,What type of dish is shown in the image,soup,bowl of creamy soup,0.7
74a9a3f58309faa,What is placed to the left of the soup bowl,bread,a piece of toast,0.7
74a9a3f58309faa,Where is the soup bowl placed,on top of,on a white plate,0.7
c5462855d00750c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0
c5462855d00750c,What color is the tomato sauce,red,red,1.0
c5462855d00750c,What type of dairy product is scattered on top,cheese,cheese,1.0
c5462855d00750c,Where is the spaghetti arranged in the dish,around the perimeter,the spaghetti is arranged at the bottom,0.1
5eac54e4802fefe,What color is the spaghetti sauce,reddish-brown,red,0.7
5eac54e4802fefe,What is the sauce on top of,spaghetti,spaghetti,1.0
5eac54e4802fefe,What is the texture of the sauce,chunky,the sauce has a thick texture,0.4
d3e4bdd012fe051,What color is the spaghetti,light,the spaghetti is yellow,0.1
d3e4bdd012fe051,What is the white topping on the spaghetti,cheese,melted cheese,0.9
d3e4bdd012fe051,What color are the pepper pieces in the spaghetti,red,the pepper pieces in the spaghetti are red,0.7
d3e4bdd012fe051,Where is the spaghetti located,in a casserole dish,in the center of the pan,0.5
f9048429e64a34c,What type of pasta is shown in the image,spaghetti,spaghetti,1.0
f9048429e64a34c,How are the white shreds distributed over the dish,scattered,evenly scattered throughout the dish,0.7
f9048429e64a34c,What are the deep red items on top of the spaghetti,meatballs,meatballs,1.0
f9048429e64a34c,Where are the meatballs placed,placed on top,on top of the pasta,0.6
6f68655695a3194,What color is the plate,blue,the plate is blue,0.9
6f68655695a3194,What is the name of the dish,musubi,spam musubi,0.9
6f68655695a3194,What color is the Spam,orange-red,red,0.7
6f68655695a3194,Where is the nori wrapped,around,the nori is wrapped around the spam,0.3
6f68655695a3194,What color is the rice,white rice,the rice is white,1.0
7477038f95780fb,What color is the barbecue sauce on the sandwich,reddish-brown,red,0.7
7477038f95780fb,What is the main item in the image,sandwich,sandwich,1.0
7477038f95780fb,How does the barbecue sauce on the spam appear,glazed,the barbecue sauce on the spam appears thick and red,0.1
7477038f95780fb,What color is the bowl in the image,blue,the bowl is blue,0.7
2f21b09945b7362,What is the color of the bacon strips,light-brown,red,0.2
2f21b09945b7362,What type of food is the main item in the image,burger,bacon cheese burger,0.9
2f21b09945b7362,What is the color of the bacon strips,reddish-brown,red,0.7
2f21b09945b7362,Where is the bun located,on top,at the top of the sandwich,0.6
2f21b09945b7362,What is the main ingredient of the patty,spam,cheese,0.0
3939b19ee46c259,What color is the spinach,green,the spinach is green,0.9
3939b19ee46c259,What is the main ingredient in the dish,spinach,spinach,1.0
3939b19ee46c259,What color is the plate,white,the plate is white,0.9
3939b19ee46c259,What does the plate have around its edge,with a patterned rim,the plate has leaves around its edge,0.6
3939b19ee46c259,What is scattered throughout the spinach,onions,onions,1.0
a07f90b218b678c,What is the condition of the spinach leaves,fresh,the spinach leaves appear to be wilted,0.2
a07f90b218b678c,What type of dish is shown in the image,salad,a black serving bowl,0.1
a07f90b218b678c,What is the primary color of the spinach leaves,green,green,1.0
a07f90b218b678c,What color are the onion slices scattered in the salad,white,the onion slices in the salad are white,0.7
a07f90b218b678c,Where is the spinach salad placed,in a bowl,a black bowl,0.5
0aa19bafe23c2b6,What color are the spinach leaves,green,the spinach leaves are green,0.9
0aa19bafe23c2b6,What type of vegetable is shown in the image,spinach,kale,0.6
0aa19bafe23c2b6,How is the spinach arranged in the image,haphazard,"in the image, the spinach is arranged in a **crispy pile**",0.1
0aa19bafe23c2b6,What texture is suggested by the glossy sheen on the spinach leaves,oily texture,the glossy sheen on the spinach leaves suggests a **crunchy** texture,0.2
3ac1c74df484d2b,What type of leaves are in the bowl,spinach,spinach,1.0
3ac1c74df484d2b,What color are the spinach leaves,green,green,1.0
3ac1c74df484d2b,What is the spinach served in,bowl,a white bowl,0.9
3ac1c74df484d2b,What is mixed with the spinach in the bowl,with shallots,garlic,0.2
900103ca5bb4951,What color are the Brussels sprouts,green,green,1.0
900103ca5bb4951,What type of vegetable is shown in the image,sprouts,brussel sprouts,0.9
900103ca5bb4951,What color is the baking dish,blue,the baking dish is blue,0.7
900103ca5bb4951,What meat is scattered among the sprouts,bacon,bacon,1.0
900103ca5bb4951,Where is the baking dish placed,on a white surface,the baking dish is placed on a towel,0.2
9bdba56968b4d9b,What color are the Brussels sprouts,green,green,1.0
9bdba56968b4d9b,What type of vegetable is shown in the image,sprouts,brussels sprouts,1.0
9bdba56968b4d9b,What type of sauce coats the sprouts,creamy,parmesan cheese sauce,0.4
9bdba56968b4d9b,How are the sprouts arranged in the image,overlapping,they are cut into pieces,0.2
e2f1b28722a3845,What color are most of the brussels sprouts,green,most of the brussels sprouts are green,0.7
e2f1b28722a3845,What type of vegetable is primarily on the plate,sprouts,brussels sprouts,1.0
e2f1b28722a3845,What color are the roasted tips or edges of some sprouts,brown,brown,1.0
e2f1b28722a3845,How are the brussels sprouts arranged on the plate,scattered across,the brussels sprouts are mixed,0.3
e2f1b28722a3845,What color are the lemon wedges,yellow,yellow,1.0
cd4727b9541285f,What color are the brussels sprouts,green,green,1.0
cd4727b9541285f,What type of vegetable is shown in the image,sprouts,brussels sprouts,1.0
cd4727b9541285f,What color is the breading on the brussels sprouts,brown,the breading on the brussels sprouts is white,0.1
cd4727b9541285f,Where are the darker brown crumbs located,around the sprouts,at the top of the dish,0.2
ad4a650ab046c06,What color are the brussels sprouts,green,green,1.0
ad4a650ab046c06,What type of vegetable is shown in the image,brussels sprouts,brussel sprouts,1.0
ad4a650ab046c06,What color is the bowl,white,the bowl is multicolored,0.1
ad4a650ab046c06,What color are the charred spots on the brussels sprouts,brownish,the charred spots on the brussels sprouts are **dark brown and black**,0.6
ad4a650ab046c06,Where are the brussels sprouts located,in a bowl,in the white bowl,0.9
585df28df4130ee,How is the butternut squash distributed in the dish,dispersed,scattered throughout the dish,0.7
585df28df4130ee,What color is the kale,green,the kale is dark green,0.7
585df28df4130ee,Where are all the ingredients contained,bowl,the ingredients are in the bowl,0.7
67b896c431bcb75,What color is the spaghetti squash in the dish,yellowish-white,the spaghetti squash is not visible in the dish,0.1
67b896c431bcb75,What is the cheese doing to the beans and onions,covering,melted over the beans and onions,0.2
67b896c431bcb75,Where is the melted cheese located in the dish,on top,on top of the black beans,0.7
67b896c431bcb75,What color are the beans in the dish,black,the beans in the dish are black,0.9
aa98211e256f592,What color are the squash skins,green,green,1.0
aa98211e256f592,What type of vegetable is used in this dish,squash,zucchini,0.6
aa98211e256f592,What color is the filling inside the squash,orange,the filling inside the squash is red,0.1
aa98211e256f592,Where are the stuffed squash halves placed,on a white plate,on a white plate,1.0
4343704aac2ef25,What color is the spaghetti squash,yellow,the spaghetti squash is yellow,1.0
4343704aac2ef25,What type of vegetable is being described,squash,spaghetti squash,0.7
4343704aac2ef25,Where is the spaghetti squash mounded,on the concave part,on the spoon,0.3
4343704aac2ef25,What color is the parsley behind the spoon,green,green,1.0
63a0d4e6b2fcc53,What color is the rind of the acorn squash,green,green,1.0
63a0d4e6b2fcc53,What color is the flesh of the squash,yellow,the flesh of the squash is yellow,0.7
63a0d4e6b2fcc53,How are the squash halves positioned on the plate,overlapping,overlapping,1.0
63a0d4e6b2fcc53,Where are the squash halves placed,on the plate,on a white plate,0.8
a0db3aca84f3043,What color is the flesh of the squash,orange-yellow,the flesh of the squash is yellow,0.4
a0db3aca84f3043,What type of vegetable is shown in the image,squash,a type of squash,1.0
a0db3aca84f3043,What color is the skin of the squash,green,the skin of the squash is green,0.7
a0db3aca84f3043,How do the tips of the squash appear,charred,the tips of the squash appear charred,0.7
a0db3aca84f3043,Where are the squash slices mainly clustered,in the center,the squash slices are mainly clustered on the right side of the image,0.1
a4539523aa36409,What color are the diced cubes of squash,orange,the diced cubes of squash are orange,0.7
a4539523aa36409,What type of vegetable is shown in the image,squash,sweet potatoes,0.1
a4539523aa36409,What color is the bowl containing the squash,blue,blue,1.0
a4539523aa36409,Where is the bowl positioned in the image,in the center-left,the bowl is positioned on the table,0.3
b3947b98f069ed9,What is the soup doing around the steak,surrounding,it is dripping down the steak,0.1
b3947b98f069ed9,What is the main protein in the dish,steak,pork,0.2
b3947b98f069ed9,What color is the soup,tan,the soup is light brown,0.3
b3947b98f069ed9,What color are the steaks,brown,the steaks are light brown,0.5
34155128095ebcd,What color are the steak fingers,golden-brown,light brown,0.7
34155128095ebcd,How would you describe the surface of the steak fingers,crispy,the surface of the steak fingers is crispy,0.7
34155128095ebcd,How are the steak fingers positioned in the image,arranged,in a circular pattern,0.6
34155128095ebcd,Where is the creamy white sauce placed,bowl,the creamy white sauce is placed in the center of the plate,0.1
34155128095ebcd,What is the color of the sauce in the bowl,white,the color of the sauce in the bowl is white,1.0
577f563155789a4,What color is the exterior of the fish,golden-brown,golden brown,1.0
577f563155789a4,What type of food is on the plate,fish,baked fish fillet,0.7
577f563155789a4,What color is the interior of the fish,white,the interior of the fish is white,0.5
577f563155789a4,Where is the fish located,on the plate,on the white plate,0.9
577f563155789a4,What color is the pattern around the edge of the plate,blue,blue,1.0
05fd940d8cb03b7,What color are the mushroom steaks,golden-brown,there are no mushroom steaks in the image,0.1
05fd940d8cb03b7,What color are the chives garnishing the steaks,green,the chives are green,0.7
05fd940d8cb03b7,Where is the dark purple-black rice located,beneath the steaks,under the cooked fish,0.3
7584477e98cfefa,What color is the broth of the stew,reddish-brown,the broth of the stew is orange,0.3
7584477e98cfefa,What type of meat is visible in the stew,hamburger,ground beef,0.6
7584477e98cfefa,What vegetable is distributed throughout the stew,potatoes,corn,0.2
7584477e98cfefa,Where are the green beans and green peas located,throughout the stew,in the middle of the soup,0.4
7b52ddf044f5e3f,What color is the bowl,red,red,1.0
7b52ddf044f5e3f,What type of dish is being described,stew,a bowl of salad,0.1
7b52ddf044f5e3f,What type of meat is in the stew,ham,ham,1.0
7b52ddf044f5e3f,What color is the cabbage,green,the cabbage is green,0.9
7b52ddf044f5e3f,Where do the chunks of ham appear,on the left,the chunks of ham appear in the soup,0.2
9e25af6e0f1e9b3,What color are the beef chunks,brown,brown,1.0
9e25af6e0f1e9b3,How are the beef chunks distributed in the stew,scattered,the beef chunks are distributed randomly,0.3
9e25af6e0f1e9b3,What color are the carrots,orange,orange,1.0
9e25af6e0f1e9b3,What color is the bowl,white,the bowl is white,0.7
cff67dfc76f90d1,What color are the chicken pieces that are deeper in shade,brown,the chicken pieces that are deeper in shade are **reddish-brown**,0.3
cff67dfc76f90d1,What type of meat is featured in the stew,chicken,chicken,1.0
cff67dfc76f90d1,What color are the carrot slices in the dish,orange,orange,1.0
cff67dfc76f90d1,Where is the slice of orange colored food located,on the left side,upper left corner,0.7
db61a4da902bdd2,What color is the base broth of the stew,brown,brown,1.0
db61a4da902bdd2,What red ingredient is visible in the broth,tomatoes,tomato,1.0
db61a4da902bdd2,What type of protein is found in small bits throughout the stew,meat,ground beef,0.7
db61a4da902bdd2,Where is the bright yellow shredded cheese placed,on top,the bright yellow shredded cheese is placed on top of the avocado,0.3
db61a4da902bdd2,What color is the shredded cheese on top of the stew,yellow,yellow,1.0
ffc1a5a062f3888,What color are the corn kernels in the stew,yellow,yellow,1.0
ffc1a5a062f3888,Where is the dollop of sour cream located,atop the center,in the middle of the bowl,0.5
c910f76bf4763c0,What is the overall color of the stew,orange-brown,the overall color of the stew is **orange-brown**,1.0
c910f76bf4763c0,What color are the individual grains of rice in the stew,white,white,1.0
c910f76bf4763c0,Where are some of the translucent yellow onions located,on the surface,scattered throughout the rice,0.1
c910f76bf4763c0,What is the appearance of the yellow onions in the stew,translucent,the yellow onions in the stew appear translucent and slightly caramelized,0.7
0aa0330f3238b29,What is the flavor profile of the stir-fry,savory,"savory, slightly sweet, and slightly spicy",0.7
0aa0330f3238b29,What type of food is being cooked,vegetables,vegetables,1.0
0aa0330f3238b29,What color are the broccoli pieces,green,green,1.0
0aa0330f3238b29,Where are the green broccoli pieces mostly located,around the top,top right of the pan,0.4
0aa0330f3238b29,What color are the bell pepper segments,yellow,"the bell pepper segments are **red**, **yellow**, and **orange**",0.5
b7b5f7fb4c23822,What color is the base of the strawberry whip,pink,white,0.1
b7b5f7fb4c23822,What fruit is arranged on top of the whip,strawberries,strawberries,1.0
b7b5f7fb4c23822,How are the sliced strawberries arranged on the whip,displaying,in a random pattern,0.3
b7b5f7fb4c23822,What color are the outer edges of the sliced strawberries,red,red,1.0
b7b5f7fb4c23822,Where are the sliced strawberries placed on the whip,on top,on the top of the whipped cream,0.6
28f3831cc0cf2c8,What color are the sugar crystals on the strawberries,red,red,1.0
28f3831cc0cf2c8,What type of fruit is shown in the image,strawberries,a strawberry,0.9
28f3831cc0cf2c8,How do the sugar crystals on the strawberries appear,bright,the sugar crystals on the strawberries appear to be red and shiny,0.2
28f3831cc0cf2c8,Where are the strawberries placed,on a white paper liner,on the plate,0.3
7c7cf1bb8fede70,What color are the strawberries,red,red,1.0
7c7cf1bb8fede70,What fruit is shown in the image,strawberries,strawberries,1.0
7c7cf1bb8fede70,What color is the chocolate on the strawberries,brown,dark,0.3
7c7cf1bb8fede70,Where is the chocolate on the strawberries,on the bottom,at the bottom of strawberries,0.5
27d0d3a6a8dbde3,What color are the strawberries,red,red,1.0
27d0d3a6a8dbde3,What type of fruit is in the salad,strawberries,strawberries,1.0
27d0d3a6a8dbde3,Are the strawberries whole or sliced,sliced,the strawberries are sliced,0.7
27d0d3a6a8dbde3,Where are the whole strawberries located,on the upper side,at the top of the salad,0.3
27d0d3a6a8dbde3,What color is the cheese,white,the cheese is white,0.7
4679824a46cf2b8,What color are the strawberries in the image,red,red,1.0
4679824a46cf2b8,What type of fruit is shown in the image,strawberries,the fruit shown in the image is **strawberries**,1.0
4679824a46cf2b8,How are the strawberry slices arranged in the bowl,clustered,in a circular pattern,0.6
4679824a46cf2b8,How do the strawberry slices appear due to the sauce,juicy,the strawberry slices appear to be glazed,0.2
c488e64add203b0,What color is the Fresh Strawberry Granita,red,red,1.0
c488e64add203b0,What fruit is used in the Fresh Strawberry Granita,strawberry,strawberry,1.0
c488e64add203b0,What type of container is the Fresh Strawberry Granita served in,glass,margarita glass,0.9
c488e64add203b0,How would you describe the color of the Fresh Strawberry Granita,bright,the color of the fresh strawberry granita is a vibrant red,0.4
c488e64add203b0,Where is the red strawberry placed,on the plate,in front of the glass,0.2
7b607810af9b476,What type of nut is in the stuffing,chestnut,walnuts,0.2
7b607810af9b476,What color are the toasted bread cubes,brown,golden brown,0.7
7b607810af9b476,How do some of the bread cubes appear,toasted,some of the bread cubes appear burnt,0.6
7b607810af9b476,What color are the softer bread cubes,yellow,white,0.1
3c68b3ad534c61b,What color are the darker pieces of the stuffing,brown,brown,1.0
3c68b3ad534c61b,How are the darker brown pieces distributed in the dish,scattered,the darker brown pieces are evenly distributed throughout the dish,0.2
3c68b3ad534c61b,What is the stuffing served in,dish,a white ceramic dish,0.7
3c68b3ad534c61b,What color is the dish,white,white,1.0
3c68b3ad534c61b,Where are the darker brown pieces of the stuffing located,throughout the dish,in the back right corner,0.2
21b0cdcf0eacf35,What color are the darker bread cubes,brown,the darker bread cubes are brown,0.3
21b0cdcf0eacf35,What are the green flecks in the stuffing,herbs,the green flecks in the stuffing are sage leaves,0.6
280ee18dd93e4e5,What is the stuffing being prepared for,baking,thanksgiving dinner,0.3
280ee18dd93e4e5,What color is the baking dish,white,the baking dish is white,0.7
280ee18dd93e4e5,How are the green specks of herbs distributed in the stuffing,scattered,the green specks of herbs are randomly distributed,0.4
280ee18dd93e4e5,What color is the stuffing,brown,the stuffing is brown,0.7
280ee18dd93e4e5,Where is the stuffing located in the image,in the center,in the baking dish,0.3
bfbe4bfd83aca81,What is the texture of the sugar in the glass,powdered,the sugar in the glass is **powdery and fine**,0.7
bfbe4bfd83aca81,What material is the container made of,glass,glass,1.0
0457d45f6c3b8ad,Is the sushi vegetarian,vegetarian,"yes, it is",0.2
0457d45f6c3b8ad,What type of food is shown in the image,sushi,sushi rolls,0.9
0457d45f6c3b8ad,What color is the plate,black,the plate is black,0.9
0457d45f6c3b8ad,Where are the sushi rolls placed,on the plate,a black tray,0.2
0457d45f6c3b8ad,What color are the scallions in the dipping sauce,green,green,1.0
f6ec970b5ce1712,What type of fish is used as the base of the dish,swordfish,chicken,0.1
f6ec970b5ce1712,Where is the vibrant mixture located in the dish,atop,on top of the chicken,0.3
f6ec970b5ce1712,What color are the diced tomatoes scattered throughout the dish,red,the diced tomatoes are red,1.0
8b0ae37343af5d4,What is the Strawberry-Rhubarb Syrup stored in,pitcher,a glass pitcher,0.7
8b0ae37343af5d4,Where is the pitcher placed,on a tablecloth,on a table cloth,1.0
5187f1afaf34eae,What color are the carrot matchsticks,orange,the carrot matchsticks are orange,0.6
5187f1afaf34eae,What is the base ingredient of the slaw,cabbage,cabbage,1.0
5187f1afaf34eae,What color are the cilantro sprigs,green,green,1.0
5187f1afaf34eae,What vegetable is scattered among the cabbage,carrot,the vegetable scattered among the cabbage is cilantro,0.1
5187f1afaf34eae,Where are the cilantro sprigs placed,on top,on top of the salad,0.7
b33b2265b8e3f87,What color is the plate,red,the plate is red,1.0
b33b2265b8e3f87,What type of food is shown,tacos,tacos,1.0
b33b2265b8e3f87,What color are the taco shells,golden-brown,yellow,0.6
b33b2265b8e3f87,What is happening to the fillings,spilling,the fillings are being eaten,0.2
b33b2265b8e3f87,Where are the tacos placed,on a red plate,a red plate,0.9
f1801f8847dee20,What color is the mahi mahi's crust,brown,black pepper,0.2
f1801f8847dee20,What is the mahi mahi served on,plate,creamy mashed potatoes,0.2
f1801f8847dee20,Where is the taco topping primarily placed,on top,on top of the fish,0.7
f1801f8847dee20,What is on top of the mahi mahi,topping,mango avocado salsa,0.2
b5a3740d260a0cf,What type of food is being described,tacos,tacos,1.0
b5a3740d260a0cf,What color are the tomato slices,red,green,0.1
b5a3740d260a0cf,Where are the tacos placed,on plate,a plate,0.6
b5a3740d260a0cf,What color are the avocado slices,green,green,1.0
03945ba374db01c,What type of food is shown in the image,tacos,taco sandwich,0.5
03945ba374db01c,What color are the taco shells,golden-brown,the taco shells are yellow,0.3
03945ba374db01c,What color are the tomatoes inside the tacos,red,red,1.0
03945ba374db01c,Where are the other tacos located,behind,behind the taco on the plate,0.5
6318b209c5d8b65,What color are the taffy pieces,brown,brown,1.0
6318b209c5d8b65,What type of candy is shown in the image,taffy,caramel candies,0.3
6318b209c5d8b65,What color is the surface the taffy is on,white,the surface the taffy is on is **white**,1.0
6318b209c5d8b65,What other color tone do some taffy pieces have,orange,the other color tone is **light brown**,0.1
6318b209c5d8b65,Where are the taffy pieces placed,across a white surface,on a white surface,0.9
b0f66d2cb4c1f77,What type of food is displayed in the foreground,tamale,tamale,1.0
b0f66d2cb4c1f77,What color is the corn husk under the tamale,yellow,yellow,1.0
b0f66d2cb4c1f77,Where are the tamales placed,on a white plate,on a white plate,1.0
d28b39d99db3e0b,What color are the taquitos,golden-brown,the taquitos are light brown,0.6
d28b39d99db3e0b,What type of food is shown in the image,taquitos,tortillas,0.5
d28b39d99db3e0b,What color variations are visible on the taquitos,brown,"the taquitos display a subtle color variation, featuring a light golden hue",0.1
db022623a32e7ae,What color are the baked taquitos,tan,the baked taquitos are orange,0.2
db022623a32e7ae,What type of food is shown in the image,taquitos,enchiladas,0.3
db022623a32e7ae,What color is the melted cheese on the taquitos,orange,orange,1.0
db022623a32e7ae,Where are the fresh green cilantro leaves placed,scattered over,on top of the enchiladas,0.2
db022623a32e7ae,What material is the board under the plate made of,wooden,the board under the plate is made of **wood**,0.7
1aa5ae3b9f6e0db,What color is the base layer of the tart,yellow,the base layer of the tart is **light yellow**,0.7
1aa5ae3b9f6e0db,Where are the Pineapple Meringue Tart pieces placed,plate,on a paper plate,0.6
1aa5ae3b9f6e0db,What color is the meringue layer,white,white,1.0
1aa5ae3b9f6e0db,What is the texture of the top of the meringue,toasted,the top of the meringue is crunchy,0.2
1aa5ae3b9f6e0db,Where are the tart pieces located,on a plate,in the middle of the plate,0.7
90ead502d026745,What color are the tater tots,golden brown,the tater tots are golden brown,0.9
90ead502d026745,What is the main ingredient in the dish,tater tots,potatoes,0.7
90ead502d026745,What color is the plate,white,white,1.0
90ead502d026745,Where is the sauce drizzled,over the tater tots,the sauce is drizzled on the top,0.2
d1ad9c754aa697a,What color is the tea,orange,the tea is white,0.0
d1ad9c754aa697a,What is the tea served in,glass,a glass of ice,0.6
d1ad9c754aa697a,How are the ice cubes arranged in the tea,scattered,the ice cubes are arranged in a circular pattern,0.1
d1ad9c754aa697a,What color is the cinnamon stick,brown,the cinnamon stick is brown,0.7
d1ad9c754aa697a,Where is the cinnamon stick placed,on top,in the drink,0.1
b71b76cf8d104b4,What is the color of the tea in the glass teacup,amber,yellow,0.5
