Image,Question,Answer,Predict,gpt_score
1c00b85749755c0,What color is the beef in the image,brownish-red,The beef in the image is brown.,0.5
1c00b85749755c0,What type of meat is featured in the dish,beef,Beef,1.0
1c00b85749755c0,How is the beef prepared in the image,cooked,The beef in the image appears to be prepared as a pot roast. It is sliced and served with cooked carrots and onions.,0.7
1c00b85749755c0,What color are the carrots in the image,orange,The carrots in the image are orange.,0.9
1c00b85749755c0,Where is the cabbage located on the plate,in the top center,"The cabbage is located on the plate, mixed with the carrots and celery.",0.1
bd9bb1c1a13d688,What color is the stew-like liquid,dark brown,The stew-like liquid appears to be brown.,0.6
bd9bb1c1a13d688,What type of dish is the dark brown liquid,stew,"Based on the image, the dark brown liquid looks like a sauce or gravy being cooked in a pan.",0.2
bd9bb1c1a13d688,What color is the cooking pan,light brown,The cooking pan appears to be copper colored.,0.2
bd9bb1c1a13d688,What color are the tiny pieces scattered throughout the liquid,golden,The tiny pieces scattered throughout the liquid appear to be a light brown or tan color.,0.1
bd9bb1c1a13d688,Where are the bubbles and steam rising from,from the surface,The bubbles and steam are rising from the liquid in the pan.,0.2
9ab4e1e0b9e3538,What color is the sauerkraut in the bowl,yellowish-white,The sauerkraut in the bowl is yellowish-white.,0.9
9ab4e1e0b9e3538,What is the sauerkraut doing in the bowl,forming,The sauerkraut is being served with sausage and apple.,0.1
9ab4e1e0b9e3538,What is the sauerkraut placed in,bowl,A bowl.,1.0
9ab4e1e0b9e3538,What color are the smokies,brownish-red,The smokies appear to be brown.,0.7
9ab4e1e0b9e3538,Where is the smokie located in the bowl,in the bottom-left,The smokies are mixed in with the sauerkraut in the bowl.,0.1
f4c5c78433d6d23,What color is the wrapper of the sausage flowers,golden-brown,"Based on the image, the ""wrapper"" of the sausage flowers appears to be a light tan or golden brown color. It looks like it could be made of wonton wrappers or something similar.",0.6
f4c5c78433d6d23,What are the edible items shaped like flowers in the image,sausage flowers,"The edible items shaped like flowers in the image appear to be wonton wrappers, filled with some kind of mixture, and topped with a dollop of cream and chives.",0.2
f4c5c78433d6d23,What color is the sausage mixture inside the flowers,brownish-orange,The sausage mixture inside the flowers appears to be a brownish orange color.,0.7
f4c5c78433d6d23,Where are the green scallions placed,sprinkled over,The green scallions are placed on top of the white dollop of sauce in each wonton cup.,0.2
f4c5c78433d6d23,What is the color of the tray holding the sausage flowers,silver tray,The tray appears to be silver.,0.7
0f4169610c6b102,What type of meat is used in the dish,sausage,Sausage.,1.0
0f4169610c6b102,What color is the sausage,reddish-brown,The sausage is brown.,0.6
0f4169610c6b102,What shape is the bowl,in a leaf-shaped bowl,Leaf.,0.3
0f4169610c6b102,How was the sausage cooked,grilled,"Based on the image, the sausage appears to have been pan-fried, grilled, or roasted, as evidenced by the browning.",0.6
0f4169610c6b102,What fruit is mixed with the sausage,pineapple,Pineapple is mixed with the sausage.,0.3
b03fd7734dcd1f9,What is the color of the scallops,creamy,The scallops appear to be white.,0.2
b03fd7734dcd1f9,What type of dish is served alongside the scallops,pasta,Garlic bread is served alongside the scallops.,0.1
b03fd7734dcd1f9,What color is the pasta,white,The pasta is a light yellow color.,0.2
b03fd7734dcd1f9,Where is the toast located in the image,on the side,The toast is on the right side of the plate.,0.5
0165a5347fc3006,What shape is the scone,triangular,The scone is triangle-shaped.,0.7
0165a5347fc3006,What type of food is shown in the image,scone,"The image shows a scone, likely lemon flavored, served with tea.",1.0
0165a5347fc3006,What color is the lemon wedge,yellow,The lemon wedge is yellow.,1.0
0165a5347fc3006,Where is the scone placed,on a plate,The scone is placed on a plate.,0.7
0165a5347fc3006,What color is the plate,white,The plate is white with a black and gold border.,0.5
06b69ab2d9fd200,What color is the plate the scones are on,white,The plate is white.,0.7
06b69ab2d9fd200,What type of baked goods are shown in the image,scones,The image shows scones.,1.0
06b69ab2d9fd200,What color is the scone in the foreground,golden brown,The scone in the foreground is a light golden brown color.,0.7
06b69ab2d9fd200,Where is the golden brown scone located,in the foreground,The golden brown scone is at the bottom left of the frame. It has cream and jam on it.,0.2
76051d98525aa3b,What color are the scrambled eggs,yellow,The scrambled eggs are yellow.,0.7
76051d98525aa3b,What fruit is interspersed throughout the eggs,tomato,Tomato,1.0
76051d98525aa3b,What color is the basil leaf,green,The basil leaf is green.,0.9
76051d98525aa3b,Where is the basil leaf positioned,towards the center,The basil leaf is positioned at the top center of the image.,0.3
5befd704424b15d,What is the primary color of the seasoning,reddish-brown,The primary color of the seasoning is red.,0.4
ea86b8337adee6c,What color are the pumpkin seeds,brown,The pumpkin seeds in the image appear to be brown.,0.7
ea86b8337adee6c,What type of seeds are shown in the image,pumpkin seeds,"Based on the image, the seeds appear to be pumpkin seeds, likely roasted and coated with sugar and spices.",0.7
ea86b8337adee6c,What is the white coating on the pumpkin seeds,sugar,"Based on the image, the white coating on the pumpkin seeds is likely **sugar**.  The texture and appearance resemble granulated sugar clinging to the seeds.",0.7
9bdab5eeae956d5,What color is the semifreddo,orange,The semifreddo is a light yellowish-orange color.,0.5
9bdab5eeae956d5,What type of dessert is shown,semifreddo,"Based on the image, it appears to be a mousse or pudding, possibly orange flavored, shaped like a Christmas tree and decorated with orange slices.",0.2
9bdab5eeae956d5,What color is the tray,silver,The tray is silver.,0.7
9bdab5eeae956d5,What color is the base of the semifreddo,off-white,The base of the semifreddo appears to be an off-white or light cream color.,0.6
9bdab5eeae956d5,Where is the semifreddo placed,on a tray,The semifreddo is placed on a silver tray.,0.7
6976d7e77ced1df,What color is the bowl,white,The bowl appears to be a shade of off-white or cream.,0.5
6976d7e77ced1df,What color are the shrimp,pinkish-orange,The shrimp are pinkish-orange.,0.9
6976d7e77ced1df,Where are the shrimp arranged,in the center,The shrimp are arranged on the plate.,0.2
6976d7e77ced1df,What color are the vegetables in the sauce,green,The vegetables in the sauce appear to be green and red.,0.5
8e0a5a668884897,What color is the plate,white,The plate is white.,0.9
8e0a5a668884897,What type of seafood is shown,shrimp,Shrimp,1.0
8e0a5a668884897,What color are the spots on the shrimp,reddish-orange,The spots on the shrimp are orange and red.,0.6
8e0a5a668884897,Where are the shrimp located on the plate,in the center,The shrimp are located in the center of the plate.,0.7
b37293b876e011e,What color is the plate,blue,The plate is blue.,0.7
b37293b876e011e,What type of seafood is shown,shrimp,Shrimp,1.0
b37293b876e011e,What ingredient is visible on the shrimp,garlic,Garlic and parsley are visible on the shrimp.,0.2
b37293b876e011e,What color are the shrimp,pink-orange,The shrimp are orange and white.,0.3
b37293b876e011e,Where is the garlic shrimp placed,on a blue plate,The garlic shrimp is placed in a blue bowl.,0.5
5bb240fd272bf4e,What is the base of the dish made of,hash brown,The dish appears to be made in a cast iron pan.,0.2
5bb240fd272bf4e,What color are the bacon pieces,red,The bacon pieces are reddish-brown.,0.5
5bb240fd272bf4e,What garnish is sprinkled atop the dish,scallions,Green onions,1.0
acd98ebf33a8275,What color is the plate,white,The plate is white.,0.9
acd98ebf33a8275,What fruit is on top of the slaw,pineapple,Pineapple,1.0
acd98ebf33a8275,What color are the pineapple chunks,yellow,The pineapple chunks are yellow.,0.9
acd98ebf33a8275,What color are the celery slices,green,The celery slices are green.,0.9
acd98ebf33a8275,Where is the slaw placed,on a white plate,The slaw is placed on a white plate.,0.9
abe4eca7b50eea2,What is the main ingredient in the slaw,corn,The main ingredient in the slaw is corn.,0.7
abe4eca7b50eea2,What color are the corn kernels,yellow,The corn kernels are yellow.,0.9
abe4eca7b50eea2,How are the corn kernels distributed in the slaw,scattered,The corn kernels are evenly distributed throughout the slaw.,0.2
abe4eca7b50eea2,What color are the small cubes of bell pepper,red,The small cubes of bell pepper appear to be red.,0.7
abe4eca7b50eea2,Where is the slaw located on the plate,on the left side,"The slaw is located on the plate, beside the meat. It has corn, carrots, and red peppers.",0.2
67cc22c854d166a,What color is the cabbage in the image,green,"The cabbage in the image is a mix of light green, white, and purple.",0.3
67cc22c854d166a,What is the main vegetable in the dish,cabbage,Cabbage,1.0
67cc22c854d166a,How are the ingredients arranged in the image,mixed,"The ingredients appear to be mixed together in a somewhat random fashion. There is shredded cabbage (both green and white), pieces of red cabbage, and thin slices of carrot scattered throughout the image. They seem to be piled up.",0.7
67cc22c854d166a,What color are the carrots in the image,orange,The carrots in the image are orange.,0.9
a8534ffc026fa1a,How are the ingredients arranged in the bowl,scattered,"The ingredients appear to be mixed together in the bowl. There are slices of cabbage, purple cabbage, and carrots. There is also a spoon in the bowl.",0.2
a8534ffc026fa1a,What type of salad is shown in the image,coleslaw,Coleslaw,1.0
a8534ffc026fa1a,What color are the shreds of carrot in the coleslaw,orange,The shreds of carrot in the coleslaw are orange.,0.6
a8534ffc026fa1a,Where is the coleslaw located in the image,in the bowl,The coleslaw is located in the bowl.,0.7
ce59e2b561648cc,What color is the orange slice,orange,The orange slice is orange.,1.0
ce59e2b561648cc,What is the orange slush served in,glass,The orange slush is served in a glass.,0.5
ce59e2b561648cc,How would you describe the color of the orange slice,bright,"The orange slice is a vibrant, classic orange color.",0.3
ce59e2b561648cc,Where is the orange slice placed,on the rim,The orange slice is placed on the rim of the glass.,0.7
8e0e736b1ed4313,What material is the tray made of,metal,The tray appears to be made of metal.,0.7
8e0e736b1ed4313,What type of drink is shown in the image,slushies,"The image shows what appear to be frozen, slushy drinks served in pouches. They look like homemade ice pops or slushies.",0.9
8e0e736b1ed4313,What color is the slushie at the top of the image,red,The slushie at the top of the image is a dark red color.,0.7
8e0e736b1ed4313,Where are the slushies placed,in a metal tray,The slushies are placed in a metal tray filled with ice.,0.7
fdc7674729342a7,What flavor is the smoothie,chocolate,The smoothie looks like chocolate.,0.6
fdc7674729342a7,What is the smoothie served in,cup,The smoothie is served in a plastic container.,0.2
fdc7674729342a7,What color is the smoothie,brown,The smoothie is brown.,0.7
1d68b70e9d2f4a0,What color are the specks in the smoothie,pink,The specks in the smoothie appear to be red/dark red.,0.2
1d68b70e9d2f4a0,What type of drink is in the glass,smoothie,The drink in the glass is a smoothie.,1.0
1d68b70e9d2f4a0,What color are the mint leaves,green,The mint leaves are green.,0.7
1d68b70e9d2f4a0,Where is the sprig of mint leaves positioned,on top of,The sprig of mint leaves is positioned on top of the smoothie in the glass.,1.0
150e8e2edb2a656,What is the main flavor of the smoothie,chocolate,Chocolate.,1.0
150e8e2edb2a656,What type of drink is shown in the image,smoothie,"Based on the image, the drink appears to be a smoothie. It has a thick, blended texture and is served in a jar with a straw. Given the color, it might be a chocolate or coffee-based smoothie.",0.9
150e8e2edb2a656,What color is the smoothie,brown,The smoothie appears to be brown.,0.7
150e8e2edb2a656,What color are the swirling patterns on the plate,green,The swirling patterns on the plate are green.,0.7
a462ea5e69d2845,What fruit is used to make the smoothie,pineapple,Pineapple and coconut are used to make the smoothie.,0.5
a462ea5e69d2845,What is the color of the glass mug,clear,The glass mug is clear.,0.7
a462ea5e69d2845,What type of drink is in the glass,smoothie,"Based on the presence of a pineapple, coconut milk, and the color/texture of the drink, it's likely a pineapple coconut smoothie.",0.7
a462ea5e69d2845,Where is the whole pineapple located,to the right,"The whole pineapple is located on the table, behind the glass.",0.1
be72e9b3eb9427e,What color are the mint specks in the smoothie,green,The mint specks in the smoothie are green.,0.6
be72e9b3eb9427e,What type of drink is in the glass,smoothie,The drink in the glass is a smoothie.,1.0
be72e9b3eb9427e,What fruit is on top of the smoothie,strawberry,The fruit on top of the smoothie is a strawberry.,0.9
be72e9b3eb9427e,Where is the strawberry placed,on top of,The strawberry is placed on top of the smoothie.,1.0
5abab4fc0138458,What is the consistency of the Pina Colada Sorbet,solid,The consistency of the Pina Colada Sorbet appears to be thick and slightly coarse.,0.1
5abab4fc0138458,What type of dessert is shown in the image,sorbet,The dessert in the image is likely ice cream. The texture and appearance suggest it could be a plain white flavor like vanilla or sweet cream.,0.3
5abab4fc0138458,What is the color of the Pina Colada Sorbet,pale,The Pina Colada Sorbet is white.,0.2
5abab4fc0138458,What shade of white is the Pina Colada Sorbet,off-white,The pina colada sorbet appears to be a creamy off-white color.,0.7
dc3896d8b1db274,What color is the blueberry sorbet described as,rich,The blueberry sorbet appears to be a deep reddish-purple color.,0.2
dc3896d8b1db274,What type of dessert is the purple food,sorbet,The purple dessert appears to be a sorbet.,0.7
dc3896d8b1db274,What color is the sorbet,purple,The sorbet is a dark purplish-red color.,0.5
dc3896d8b1db274,Where is most of the sorbet contained,in the bowl,The sorbet is mostly contained in the white bowl.,0.6
dc3896d8b1db274,What fruit is the sorbet made from,blueberry,"The sorbet appears to be made from a dark fruit, likely blackberries or blueberries. I can see at least one whole blueberry in the sorbet.",0.9
3caf51c2d92cd50,What is the bowl doing on the plate,resting,The bowl is resting on the plate.,0.2
3caf51c2d92cd50,What color is the bowl and plate,pale green,The bowl and plate are light green.,0.7
3caf51c2d92cd50,What color is the souffle,golden-brown,The souffle is a golden-brown color.,0.9
3caf51c2d92cd50,What texture does the top of the souffle have,crispy,"The top of the souffle appears to have a bubbly, slightly crisp, and airy texture.",0.7
3caf51c2d92cd50,Where is the banana prop located in the image,in the upper-left corner,The banana prop is located in the top-left of the image.,0.7
61fc5053796ebfe,What color is the bowl containing the soup,blue,The bowl is blue.,0.7
61fc5053796ebfe,What type of vegetable is scattered on the surface of the soup,mushrooms,Mushrooms and spinach appear to be scattered on the surface of the soup.,0.3
61fc5053796ebfe,Where are the mushrooms located in the soup,scattered on the surface,The mushrooms are in the soup.,0.1
61fc5053796ebfe,What type of green leaves are visible in the soup,spinach,Spinach and green onion are visible in the soup.,0.4
330898f48df1db1,What color is the bowl containing the soup,white,The bowl containing the soup is white.,0.7
330898f48df1db1,What type of food is in the white bowl,soup,"The white bowl contains soup, specifically black bean soup.",0.6
330898f48df1db1,What color is the broth of the soup,brown,The broth of the soup appears to be a dark brown color.,0.5
330898f48df1db1,What color are the cilantro leaves on the soup,green,Green,1.0
18f853cc27fadce,What color is the bowl that holds the soup,white,The bowl that holds the soup is white.,0.7
18f853cc27fadce,What color is the broth of the soup,reddish-brown,The broth of the soup appears to be reddish-brown.,0.9
18f853cc27fadce,Where is the bowl of soup situated in the image,in the right half,The bowl of soup is situated on a blue plaid napkin.,0.2
18f853cc27fadce,What are the visible chunks in the broth,vegetables,"The visible chunks in the broth appear to be potatoes, beans, carrots, peas, and what looks like tomatoes.",0.2
74a9a3f58309faa,What color is the soup,orange,The soup is a light orange or beige color.,0.5
74a9a3f58309faa,What type of dish is shown in the image,soup,The image shows a bowl of soup.,1.0
74a9a3f58309faa,What is placed to the left of the soup bowl,bread,To the left of the soup bowl is bread.,0.7
74a9a3f58309faa,Where is the soup bowl placed,on top of,The soup bowl is placed on a plate with a napkin underneath.,0.3
c5462855d00750c,What type of pasta is shown in the image,spaghetti,Spaghetti,1.0
c5462855d00750c,What color is the tomato sauce,red,The tomato sauce is red.,0.9
c5462855d00750c,What type of dairy product is scattered on top,cheese,Mozzarella cheese is scattered on top.,0.7
c5462855d00750c,Where is the spaghetti arranged in the dish,around the perimeter,The spaghetti is arranged around the edge of the dish.,0.7
5eac54e4802fefe,What color is the spaghetti sauce,reddish-brown,The spaghetti sauce is red.,0.5
5eac54e4802fefe,What is the sauce on top of,spaghetti,The sauce on top is meat sauce.,0.2
5eac54e4802fefe,What is the texture of the sauce,chunky,The sauce appears to be thick and meaty.,0.2
d3e4bdd012fe051,What color is the spaghetti,light,The spaghetti is a light beige color.,0.2
d3e4bdd012fe051,What is the white topping on the spaghetti,cheese,The white topping on the spaghetti appears to be cheese.,0.7
d3e4bdd012fe051,What color are the pepper pieces in the spaghetti,red,The pepper pieces in the spaghetti are red.,0.7
d3e4bdd012fe051,Where is the spaghetti located,in a casserole dish,The spaghetti is located in the pan.,0.5
f9048429e64a34c,What type of pasta is shown in the image,spaghetti,The pasta in the image appears to be spaghetti.,0.9
f9048429e64a34c,How are the white shreds distributed over the dish,scattered,"The white shreds are sprinkled over the dish, with some on the spaghetti, meatballs, and sauce.",0.3
f9048429e64a34c,What are the deep red items on top of the spaghetti,meatballs,The deep red items on top of the spaghetti are meatballs covered in tomato sauce.,0.9
f9048429e64a34c,Where are the meatballs placed,placed on top,The meatballs are placed on top of the spaghetti.,0.7
6f68655695a3194,What color is the plate,blue,The plate is blue.,0.7
6f68655695a3194,What is the name of the dish,musubi,Spam Musubi,0.9
6f68655695a3194,What color is the Spam,orange-red,The Spam is a reddish-pink color.,0.5
6f68655695a3194,Where is the nori wrapped,around,The nori is wrapped around the rice and spam.,0.3
6f68655695a3194,What color is the rice,white rice,The rice is white.,1.0
7477038f95780fb,What color is the barbecue sauce on the sandwich,reddish-brown,The barbecue sauce on the sandwich is red.,0.4
7477038f95780fb,What is the main item in the image,sandwich,The main item in the image is a sandwich.,1.0
7477038f95780fb,How does the barbecue sauce on the spam appear,glazed,The barbecue sauce appears dark red and shiny on top of the spam.,0.1
7477038f95780fb,What color is the bowl in the image,blue,The bowl in the image is blue.,0.9
2f21b09945b7362,What is the color of the bacon strips,light-brown,The bacon strips are primarily red with some light areas.,0.2
2f21b09945b7362,What type of food is the main item in the image,burger,The main item is a burger.,0.9
2f21b09945b7362,What is the color of the bacon strips,reddish-brown,The bacon strips are red.,0.6
2f21b09945b7362,Where is the bun located,on top,The bun is on top of the sandwich.,0.7
2f21b09945b7362,What is the main ingredient of the patty,spam,The main ingredient of the patty appears to be potatoes. It looks like a fried potato patty.,0.1
3939b19ee46c259,What color is the spinach,green,The spinach is green.,0.7
3939b19ee46c259,What is the main ingredient in the dish,spinach,Spinach,1.0
3939b19ee46c259,What color is the plate,white,The plate appears to be primarily white with a design of green and blue leaves and swirls along the edge.,0.5
3939b19ee46c259,What does the plate have around its edge,with a patterned rim,The plate has green and blue leaves around its edge.,0.6
3939b19ee46c259,What is scattered throughout the spinach,onions,There are sliced onions and red pepper flakes scattered throughout the spinach.,0.2
a07f90b218b678c,What is the condition of the spinach leaves,fresh,The spinach leaves appear to be fresh and green.,0.7
a07f90b218b678c,What type of dish is shown in the image,salad,The dish shown in the image is a salad. It appears to be a spinach salad with some onions and raisins.,1.0
a07f90b218b678c,What is the primary color of the spinach leaves,green,Green,1.0
a07f90b218b678c,What color are the onion slices scattered in the salad,white,The onion slices appear to be both white and purple.,0.3
a07f90b218b678c,Where is the spinach salad placed,in a bowl,The spinach salad is placed in a black bowl.,0.7
0aa19bafe23c2b6,What color are the spinach leaves,green,The spinach leaves are green.,0.7
0aa19bafe23c2b6,What type of vegetable is shown in the image,spinach,The image shows kale chips.,0.1
0aa19bafe23c2b6,How is the spinach arranged in the image,haphazard,The spinach appears to be arranged in a pile or cluster.,0.2
0aa19bafe23c2b6,What texture is suggested by the glossy sheen on the spinach leaves,oily texture,"The glossy sheen suggests that the spinach leaves might have a slightly oily or perhaps a crisp, glazed texture.",0.7
3ac1c74df484d2b,What type of leaves are in the bowl,spinach,The bowl contains spinach leaves.,0.7
3ac1c74df484d2b,What color are the spinach leaves,green,The spinach leaves are green.,0.7
3ac1c74df484d2b,What is the spinach served in,bowl,The spinach is served in a bowl.,0.7
3ac1c74df484d2b,What is mixed with the spinach in the bowl,with shallots,Onions and lemon are mixed with spinach.,0.2
900103ca5bb4951,What color are the Brussels sprouts,green,The Brussels sprouts are green.,0.7
900103ca5bb4951,What type of vegetable is shown in the image,sprouts,The image shows Brussels sprouts.,0.9
900103ca5bb4951,What color is the baking dish,blue,The baking dish is light blue.,0.6
900103ca5bb4951,What meat is scattered among the sprouts,bacon,Bacon,1.0
900103ca5bb4951,Where is the baking dish placed,on a white surface,"The baking dish is placed on a striped towel, which is on a surface that appears to be marble.",0.4
9bdba56968b4d9b,What color are the Brussels sprouts,green,The Brussels sprouts in the image appear to be green.,0.9
9bdba56968b4d9b,What type of vegetable is shown in the image,sprouts,Brussels sprouts,0.9
9bdba56968b4d9b,What type of sauce coats the sprouts,creamy,"Based on the image, the sprouts appear to be coated in a creamy sauce. It is difficult to be more specific about the type of sauce without additional information.",0.3
9bdba56968b4d9b,How are the sprouts arranged in the image,overlapping,The sprouts are arranged randomly in a pan. They appear to be halved or quartered.,0.2
e2f1b28722a3845,What color are most of the brussels sprouts,green,Green,1.0
e2f1b28722a3845,What type of vegetable is primarily on the plate,sprouts,Brussels sprouts,1.0
e2f1b28722a3845,What color are the roasted tips or edges of some sprouts,brown,The roasted tips or edges of some sprouts are brown.,0.3
e2f1b28722a3845,How are the brussels sprouts arranged on the plate,scattered across,"The brussels sprouts appear to be piled together on the plate in a slightly haphazard manner, along with some halved pearl onions and lemon wedges.",0.2
e2f1b28722a3845,What color are the lemon wedges,yellow,The lemon wedges are yellow.,0.9
cd4727b9541285f,What color are the brussels sprouts,green,The brussels sprouts are green.,0.7
cd4727b9541285f,What type of vegetable is shown in the image,sprouts,Brussels sprouts,1.0
cd4727b9541285f,What color is the breading on the brussels sprouts,brown,The breading on the brussels sprouts appears to be a light tan/off-white color in the photo.,0.1
cd4727b9541285f,Where are the darker brown crumbs located,around the sprouts,The darker brown crumbs are located around the edges of the pan and scattered throughout the dish.,0.3
ad4a650ab046c06,What color are the brussels sprouts,green,The brussels sprouts are green and brown.,0.5
ad4a650ab046c06,What type of vegetable is shown in the image,brussels sprouts,Brussels sprouts,1.0
ad4a650ab046c06,What color is the bowl,white,The bowl with brussel sprouts is white. The bowl with potato salad is white with multi-colored stripes.,0.5
ad4a650ab046c06,What color are the charred spots on the brussels sprouts,brownish,The charred spots on the brussels sprouts are dark brown or black.,0.3
ad4a650ab046c06,Where are the brussels sprouts located,in a bowl,The brussels sprouts are located in a white bowl in the center of the image.,0.6
585df28df4130ee,How is the butternut squash distributed in the dish,dispersed,"The butternut squash appears to be mixed in with other ingredients like rice or grains and dispersed throughout the dish. It's not in large chunks, but rather seems to be integrated into the overall mixture.",0.3
585df28df4130ee,What color is the kale,green,The kale in the image is dark green.,0.7
585df28df4130ee,Where are all the ingredients contained,bowl,All the ingredients are contained within the bowl.,0.6
67b896c431bcb75,What color is the spaghetti squash in the dish,yellowish-white,"Based on the image, the spaghetti squash in the dish appears to be a light yellow or cream color.",0.7
67b896c431bcb75,What is the cheese doing to the beans and onions,covering,The cheese is topping/covering the beans and onions.,0.6
67b896c431bcb75,Where is the melted cheese located in the dish,on top,The melted cheese is located on top of the dish.,0.7
67b896c431bcb75,What color are the beans in the dish,black,The beans in the dish are black.,0.7
aa98211e256f592,What color are the squash skins,green,The squash skins are green.,0.7
aa98211e256f592,What type of vegetable is used in this dish,squash,Zucchini,0.5
aa98211e256f592,What color is the filling inside the squash,orange,"The filling appears to be a mix of colors, but the overall dominant color seems to be a light orange or reddish-orange. There are also red pieces, possibly from tomatoes or peppers, and darker brown bits, which could be meat or other ingredients.",0.3
aa98211e256f592,Where are the stuffed squash halves placed,on a white plate,The stuffed squash halves are placed on a plate.,0.7
4343704aac2ef25,What color is the spaghetti squash,yellow,The spaghetti squash appears to be yellow.,0.7
4343704aac2ef25,What type of vegetable is being described,squash,Spaghetti Squash,0.7
4343704aac2ef25,Where is the spaghetti squash mounded,on the concave part,The spaghetti squash is mounded on a spoon.,0.2
4343704aac2ef25,What color is the parsley behind the spoon,green,The parsley is green.,0.7
63a0d4e6b2fcc53,What color is the rind of the acorn squash,green,The rind of the acorn squash in the image is dark green.,0.7
63a0d4e6b2fcc53,What color is the flesh of the squash,yellow,Yellow.,1.0
63a0d4e6b2fcc53,How are the squash halves positioned on the plate,overlapping,"The squash halves are positioned with their cut sides facing upwards, and are close to each other on the plate.",0.3
63a0d4e6b2fcc53,Where are the squash halves placed,on the plate,The squash halves are placed on a white plate.,0.7
a0db3aca84f3043,What color is the flesh of the squash,orange-yellow,The flesh of the squash is orange.,0.6
a0db3aca84f3043,What type of vegetable is shown in the image,squash,The image shows Kabocha squash.,0.9
a0db3aca84f3043,What color is the skin of the squash,green,The skin of the squash is green.,0.7
a0db3aca84f3043,How do the tips of the squash appear,charred,The tips of the squash appear to be slightly burnt.,0.6
a0db3aca84f3043,Where are the squash slices mainly clustered,in the center,The squash slices are mainly clustered on a tray.,0.2
a4539523aa36409,What color are the diced cubes of squash,orange,The diced cubes of squash are orange.,0.7
a4539523aa36409,What type of vegetable is shown in the image,squash,The vegetable shown in the image is sweet potato.,0.0
a4539523aa36409,What color is the bowl containing the squash,blue,The bowl is blue.,0.7
a4539523aa36409,Where is the bowl positioned in the image,in the center-left,The bowl is positioned in the center of the image.,0.6
b3947b98f069ed9,What is the soup doing around the steak,surrounding,The soup is surrounding the steak.,0.2
b3947b98f069ed9,What is the main protein in the dish,steak,Pork.,0.1
b3947b98f069ed9,What color is the soup,tan,The soup is a light yellowish tan.,0.7
b3947b98f069ed9,What color are the steaks,brown,The steaks are a light beige color.,0.2
34155128095ebcd,What color are the steak fingers,golden-brown,The steak fingers are a golden brown color.,0.7
34155128095ebcd,How would you describe the surface of the steak fingers,crispy,"The surface of the steak fingers appears to be crispy, golden-brown, and slightly rough or uneven due to the breading or batter.",0.6
34155128095ebcd,How are the steak fingers positioned in the image,arranged,The steak fingers are arranged around a small bowl of white sauce. The steak fingers are oriented in different directions.,0.6
34155128095ebcd,Where is the creamy white sauce placed,bowl,"The creamy white sauce is placed in a small, clear glass bowl.",0.7
34155128095ebcd,What is the color of the sauce in the bowl,white,The sauce in the bowl is white.,0.9
577f563155789a4,What color is the exterior of the fish,golden-brown,The exterior of the fish is golden brown.,0.9
577f563155789a4,What type of food is on the plate,fish,Fish.,1.0
577f563155789a4,What color is the interior of the fish,white,The interior of the fish is white.,0.5
577f563155789a4,Where is the fish located,on the plate,The fish is on the plate.,0.9
577f563155789a4,What color is the pattern around the edge of the plate,blue,The pattern around the edge of the plate is blue.,0.7
05fd940d8cb03b7,What color are the mushroom steaks,golden-brown,The mushroom steaks are a golden-brown color.,0.9
05fd940d8cb03b7,What color are the chives garnishing the steaks,green,The chives are green.,0.7
05fd940d8cb03b7,Where is the dark purple-black rice located,beneath the steaks,The dark purple-black rice is located under the mushroom pieces on the plate.,0.1
7584477e98cfefa,What color is the broth of the stew,reddish-brown,The broth of the stew is reddish-brown.,0.9
7584477e98cfefa,What type of meat is visible in the stew,hamburger,The meat in the stew appears to be ground beef.,0.2
7584477e98cfefa,What vegetable is distributed throughout the stew,potatoes,"There are several vegetables distributed throughout the stew in the image. From what can be seen:

*   **Potatoes**
*   **Corn**
*   **Green Beans**
*   **Peas**
*   **Carrots**
*   **Tomatoes**",0.6
7584477e98cfefa,Where are the green beans and green peas located,throughout the stew,The green beans and peas are throughout the image.,0.3
7b52ddf044f5e3f,What color is the bowl,red,The bowl is reddish brown with a light yellow base.,0.3
7b52ddf044f5e3f,What type of dish is being described,stew,"Based on the image, the dish appears to be a cabbage and ham soup or stew.",0.7
7b52ddf044f5e3f,What type of meat is in the stew,ham,Ham.,1.0
7b52ddf044f5e3f,What color is the cabbage,green,The cabbage appears to be various shades of green and white.,0.6
7b52ddf044f5e3f,Where do the chunks of ham appear,on the left,The chunks of ham appear in the bowl.,0.2
9e25af6e0f1e9b3,What color are the beef chunks,brown,The beef chunks are brown.,0.6
9e25af6e0f1e9b3,How are the beef chunks distributed in the stew,scattered,The beef chunks are spread throughout the stew.,0.3
9e25af6e0f1e9b3,What color are the carrots,orange,The carrots are orange.,0.6
9e25af6e0f1e9b3,What color is the bowl,white,The bowl is white.,0.7
cff67dfc76f90d1,What color are the chicken pieces that are deeper in shade,brown,The chicken pieces that are deeper in shade are a darker tan color.,0.2
cff67dfc76f90d1,What type of meat is featured in the stew,chicken,Chicken.,1.0
cff67dfc76f90d1,What color are the carrot slices in the dish,orange,The carrot slices in the dish are orange.,0.7
cff67dfc76f90d1,Where is the slice of orange colored food located,on the left side,The orange colored food is located in the top left corner. There is also some more in the bottom right corner.,0.3
db61a4da902bdd2,What color is the base broth of the stew,brown,"Based on the image, the base broth of the stew appears to be a dark brown color.",0.6
