Image,Question,Answer,Predict,gpt_score
3ac1c74df484d2b,What is mixed with the spinach in the bowl,with shallots,lemon and garlic,0.2
900103ca5bb4951,What color are the Brussels sprouts,green,green,1.0
900103ca5bb4951,What type of vegetable is shown in the image,sprouts,brussels sprouts,1.0
900103ca5bb4951,What color is the baking dish,blue,blue and white,0.7
900103ca5bb4951,What meat is scattered among the sprouts,bacon,bacon,1.0
900103ca5bb4951,Where is the baking dish placed,on a white surface,on a towel,0.6
9bdba56968b4d9b,What color are the Brussels sprouts,green,green,1.0
9bdba56968b4d9b,What type of vegetable is shown in the image,sprouts,Brussels sprouts,0.9
9bdba56968b4d9b,What type of sauce coats the sprouts,creamy,butter,0.6
9bdba56968b4d9b,How are the sprouts arranged in the image,overlapping,in a skillet,0.1
e2f1b28722a3845,What color are most of the brussels sprouts,green,green,1.0
e2f1b28722a3845,What type of vegetable is primarily on the plate,sprouts,brussels sprouts,1.0
e2f1b28722a3845,What color are the roasted tips or edges of some sprouts,brown,brown,1.0
e2f1b28722a3845,How are the brussels sprouts arranged on the plate,scattered across,in a pile,0.2
e2f1b28722a3845,What color are the lemon wedges,yellow,yellow,1.0
cd4727b9541285f,What color are the brussels sprouts,green,green,1.0
cd4727b9541285f,What type of vegetable is shown in the image,sprouts,zucchini,0.2
cd4727b9541285f,What color is the breading on the brussels sprouts,brown,golden-brown,0.7
cd4727b9541285f,Where are the darker brown crumbs located,around the sprouts,on the foil,0.2
ad4a650ab046c06,What color are the brussels sprouts,green,green,1.0
ad4a650ab046c06,What type of vegetable is shown in the image,brussels sprouts,brussels sprouts,1.0
ad4a650ab046c06,What color is the bowl,white,white,1.0
ad4a650ab046c06,What color are the charred spots on the brussels sprouts,brownish,black,0.2
ad4a650ab046c06,Where are the brussels sprouts located,in a bowl,in a bowl,1.0
585df28df4130ee,How is the butternut squash distributed in the dish,dispersed,mixed with other ingredients,0.3
585df28df4130ee,What color is the kale,green,green,1.0
585df28df4130ee,Where are all the ingredients contained,bowl,in a bowl,0.7
67b896c431bcb75,What color is the spaghetti squash in the dish,yellowish-white,yellow,0.7
67b896c431bcb75,What is the cheese doing to the beans and onions,covering,melting on top,0.2
67b896c431bcb75,Where is the melted cheese located in the dish,on top,on top of the casserole,0.7
67b896c431bcb75,What color are the beans in the dish,black,black,1.0
aa98211e256f592,What color are the squash skins,green,green,1.0
aa98211e256f592,What type of vegetable is used in this dish,squash,zucchini,0.6
aa98211e256f592,What color is the filling inside the squash,orange,red,0.2
aa98211e256f592,Where are the stuffed squash halves placed,on a white plate,on a plate,0.9
4343704aac2ef25,What color is the spaghetti squash,yellow,yellow,1.0
4343704aac2ef25,What type of vegetable is being described,squash,celery,0.1
4343704aac2ef25,Where is the spaghetti squash mounded,on the concave part,on a spoon,0.5
4343704aac2ef25,What color is the parsley behind the spoon,green,green,1.0
63a0d4e6b2fcc53,What color is the rind of the acorn squash,green,green,1.0
63a0d4e6b2fcc53,What color is the flesh of the squash,yellow,yellow,1.0
63a0d4e6b2fcc53,How are the squash halves positioned on the plate,overlapping,sliced in half,0.2
63a0d4e6b2fcc53,Where are the squash halves placed,on the plate,on a plate,0.9
a0db3aca84f3043,What color is the flesh of the squash,orange-yellow,orange,0.7
a0db3aca84f3043,What type of vegetable is shown in the image,squash,squash,1.0
a0db3aca84f3043,What color is the skin of the squash,green,green and orange,0.7
a0db3aca84f3043,How do the tips of the squash appear,charred,burnt and black,0.9
a0db3aca84f3043,Where are the squash slices mainly clustered,in the center,on a tray,0.2
a4539523aa36409,What color are the diced cubes of squash,orange,orange,1.0
a4539523aa36409,What type of vegetable is shown in the image,squash,sweet potato,0.1
a4539523aa36409,What color is the bowl containing the squash,blue,blue,1.0
a4539523aa36409,Where is the bowl positioned in the image,in the center-left,on a table,0.3
b3947b98f069ed9,What is the soup doing around the steak,surrounding,sitting on the plate,0.1
b3947b98f069ed9,What is the main protein in the dish,steak,chicken,0.2
b3947b98f069ed9,What color is the soup,tan,light brown,0.7
b3947b98f069ed9,What color are the steaks,brown,light brown,0.9
34155128095ebcd,What color are the steak fingers,golden-brown,golden brown,1.0
34155128095ebcd,How would you describe the surface of the steak fingers,crispy,crispy and golden,0.9
34155128095ebcd,How are the steak fingers positioned in the image,arranged,over the dipping sauce,0.1
34155128095ebcd,Where is the creamy white sauce placed,bowl,in a glass bowl,0.6
34155128095ebcd,What is the color of the sauce in the bowl,white,white,1.0
577f563155789a4,What color is the exterior of the fish,golden-brown,golden-brown,1.0
577f563155789a4,What type of food is on the plate,fish,grilled salmon,0.3
577f563155789a4,What color is the interior of the fish,white,white,1.0
577f563155789a4,Where is the fish located,on the plate,on a plate,0.9
577f563155789a4,What color is the pattern around the edge of the plate,blue,blue and white,0.7
05fd940d8cb03b7,What color are the mushroom steaks,golden-brown,orange,0.4
05fd940d8cb03b7,What color are the chives garnishing the steaks,green,green,1.0
05fd940d8cb03b7,Where is the dark purple-black rice located,beneath the steaks,under the fish,0.3
7584477e98cfefa,What color is the broth of the stew,reddish-brown,red,0.7
7584477e98cfefa,What type of meat is visible in the stew,hamburger,ground beef,0.6
7584477e98cfefa,What vegetable is distributed throughout the stew,potatoes,corn,0.1
7584477e98cfefa,Where are the green beans and green peas located,throughout the stew,in the stew,0.7
7b52ddf044f5e3f,What color is the bowl,red,red,1.0
7b52ddf044f5e3f,What type of dish is being described,stew,soup with vegetables and meat,0.7
7b52ddf044f5e3f,What type of meat is in the stew,ham,ham,1.0
7b52ddf044f5e3f,What color is the cabbage,green,green and white,0.9
7b52ddf044f5e3f,Where do the chunks of ham appear,on the left,in the soup,0.2
9e25af6e0f1e9b3,What color are the beef chunks,brown,dark brown,0.9
9e25af6e0f1e9b3,How are the beef chunks distributed in the stew,scattered,mixed with vegetables,0.2
9e25af6e0f1e9b3,What color are the carrots,orange,orange,1.0
9e25af6e0f1e9b3,What color is the bowl,white,white,1.0
cff67dfc76f90d1,What color are the chicken pieces that are deeper in shade,brown,brown,1.0
cff67dfc76f90d1,What type of meat is featured in the stew,chicken,pork,0.0
cff67dfc76f90d1,What color are the carrot slices in the dish,orange,orange,1.0
cff67dfc76f90d1,Where is the slice of orange colored food located,on the left side,on the plate,0.3
db61a4da902bdd2,What color is the base broth of the stew,brown,brown,1.0
db61a4da902bdd2,What red ingredient is visible in the broth,tomatoes,tomato,0.9
db61a4da902bdd2,What type of protein is found in small bits throughout the stew,meat,ground beef,0.7
db61a4da902bdd2,Where is the bright yellow shredded cheese placed,on top,on top of chili,0.6
db61a4da902bdd2,What color is the shredded cheese on top of the stew,yellow,yellow,1.0
ffc1a5a062f3888,What color are the corn kernels in the stew,yellow,yellow,1.0
ffc1a5a062f3888,Where is the dollop of sour cream located,atop the center,on top of the chili,0.2
c910f76bf4763c0,What is the overall color of the stew,orange-brown,brownish-red,0.7
c910f76bf4763c0,What color are the individual grains of rice in the stew,white,yellow and red,0.1
c910f76bf4763c0,Where are some of the translucent yellow onions located,on the surface,in the rice,0.1
c910f76bf4763c0,What is the appearance of the yellow onions in the stew,translucent,sliced and cooked,0.1
0aa0330f3238b29,What is the flavor profile of the stir-fry,savory,sweet and savory,0.7
0aa0330f3238b29,What type of food is being cooked,vegetables,vegetable stir-fry,0.7
0aa0330f3238b29,What color are the broccoli pieces,green,green,1.0
0aa0330f3238b29,Where are the green broccoli pieces mostly located,around the top,right side,0.2
0aa0330f3238b29,What color are the bell pepper segments,yellow,red and yellow,0.5
b7b5f7fb4c23822,What color is the base of the strawberry whip,pink,white,0.1
b7b5f7fb4c23822,What fruit is arranged on top of the whip,strawberries,strawberries,1.0
b7b5f7fb4c23822,How are the sliced strawberries arranged on the whip,displaying,in a grid pattern,0.3
b7b5f7fb4c23822,What color are the outer edges of the sliced strawberries,red,red,1.0
b7b5f7fb4c23822,Where are the sliced strawberries placed on the whip,on top,on top of the whip,0.6
28f3831cc0cf2c8,What color are the sugar crystals on the strawberries,red,red,1.0
28f3831cc0cf2c8,What type of fruit is shown in the image,strawberries,strawberry,0.9
28f3831cc0cf2c8,How do the sugar crystals on the strawberries appear,bright,sparkling red,0.3
28f3831cc0cf2c8,Where are the strawberries placed,on a white paper liner,on a plate,0.3
7c7cf1bb8fede70,What color are the strawberries,red,red,1.0
7c7cf1bb8fede70,What fruit is shown in the image,strawberries,strawberries,1.0
7c7cf1bb8fede70,What color is the chocolate on the strawberries,brown,dark brown,0.9
7c7cf1bb8fede70,Where is the chocolate on the strawberries,on the bottom,on the bottom,1.0
27d0d3a6a8dbde3,What color are the strawberries,red,red,1.0
27d0d3a6a8dbde3,What type of fruit is in the salad,strawberries,strawberries,1.0
27d0d3a6a8dbde3,Are the strawberries whole or sliced,sliced,whole,0.1
27d0d3a6a8dbde3,Where are the whole strawberries located,on the upper side,on the salad,0.2
27d0d3a6a8dbde3,What color is the cheese,white,white,1.0
4679824a46cf2b8,What color are the strawberries in the image,red,bright red,0.9
4679824a46cf2b8,What type of fruit is shown in the image,strawberries,strawberries,1.0
4679824a46cf2b8,How are the strawberry slices arranged in the bowl,clustered,in a bowl,0.2
4679824a46cf2b8,How do the strawberry slices appear due to the sauce,juicy,shiny and juicy,0.8
c488e64add203b0,What color is the Fresh Strawberry Granita,red,red,1.0
c488e64add203b0,What fruit is used in the Fresh Strawberry Granita,strawberry,strawberries,1.0
c488e64add203b0,What type of container is the Fresh Strawberry Granita served in,glass,Martini glass,0.7
c488e64add203b0,How would you describe the color of the Fresh Strawberry Granita,bright,bright red,0.8
c488e64add203b0,Where is the red strawberry placed,on the plate,on a plate,0.9
7b607810af9b476,What type of nut is in the stuffing,chestnut,pecans,0.2
7b607810af9b476,What color are the toasted bread cubes,brown,golden-brown,0.7
7b607810af9b476,How do some of the bread cubes appear,toasted,crispy and browned,0.7
7b607810af9b476,What color are the softer bread cubes,yellow,yellow,1.0
3c68b3ad534c61b,What color are the darker pieces of the stuffing,brown,dark brown,0.9
3c68b3ad534c61b,How are the darker brown pieces distributed in the dish,scattered,throughout the stuffing,0.2
3c68b3ad534c61b,What is the stuffing served in,dish,a dish,1.0
3c68b3ad534c61b,What color is the dish,white,white,1.0
3c68b3ad534c61b,Where are the darker brown pieces of the stuffing located,throughout the dish,on the top,0.2
21b0cdcf0eacf35,What color are the darker bread cubes,brown,golden-brown,0.7
21b0cdcf0eacf35,What are the green flecks in the stuffing,herbs,bay leaves,0.7
280ee18dd93e4e5,What is the stuffing being prepared for,baking,thanksgiving dinner,0.3
280ee18dd93e4e5,What color is the baking dish,white,white,1.0
280ee18dd93e4e5,How are the green specks of herbs distributed in the stuffing,scattered,spread throughout,0.7
280ee18dd93e4e5,What color is the stuffing,brown,brown,1.0
280ee18dd93e4e5,Where is the stuffing located in the image,in the center,inside a dish,0.2
bfbe4bfd83aca81,What is the texture of the sugar in the glass,powdered,fine white granules,0.7
bfbe4bfd83aca81,What material is the container made of,glass,glass,1.0
0457d45f6c3b8ad,Is the sushi vegetarian,vegetarian,"no, it has fish",0.1
0457d45f6c3b8ad,What type of food is shown in the image,sushi,sushi rolls,0.9
0457d45f6c3b8ad,What color is the plate,black,black,1.0
0457d45f6c3b8ad,Where are the sushi rolls placed,on the plate,on a black plate,0.8
0457d45f6c3b8ad,What color are the scallions in the dipping sauce,green,purple,0.1
f6ec970b5ce1712,What type of fish is used as the base of the dish,swordfish,sole,0.2
f6ec970b5ce1712,Where is the vibrant mixture located in the dish,atop,on top of the fish,0.3
f6ec970b5ce1712,What color are the diced tomatoes scattered throughout the dish,red,red,1.0
8b0ae37343af5d4,What is the Strawberry-Rhubarb Syrup stored in,pitcher,glass container,0.6
8b0ae37343af5d4,Where is the pitcher placed,on a tablecloth,on a table,0.9
5187f1afaf34eae,What color are the carrot matchsticks,orange,orange,1.0
5187f1afaf34eae,What is the base ingredient of the slaw,cabbage,cabbage,1.0
5187f1afaf34eae,What color are the cilantro sprigs,green,green,1.0
5187f1afaf34eae,What vegetable is scattered among the cabbage,carrot,carrots,1.0
5187f1afaf34eae,Where are the cilantro sprigs placed,on top,in the salad,0.1
b33b2265b8e3f87,What color is the plate,red,red,1.0
b33b2265b8e3f87,What type of food is shown,tacos,taco salad,0.7
b33b2265b8e3f87,What color are the taco shells,golden-brown,golden-brown,1.0
b33b2265b8e3f87,What is happening to the fillings,spilling,falling out of taco,0.2
b33b2265b8e3f87,Where are the tacos placed,on a red plate,on a plate,0.7
f1801f8847dee20,What color is the mahi mahi's crust,brown,black,0.1
f1801f8847dee20,What is the mahi mahi served on,plate,white plate,0.9
f1801f8847dee20,Where is the taco topping primarily placed,on top,on top of the fish,0.7
f1801f8847dee20,What is on top of the mahi mahi,topping,mango salsa,0.2
b5a3740d260a0cf,What type of food is being described,tacos,tacos with various fillings,1.0
b5a3740d260a0cf,What color are the tomato slices,red,red,1.0
b5a3740d260a0cf,Where are the tacos placed,on plate,on a plate,1.0
b5a3740d260a0cf,What color are the avocado slices,green,green,1.0
03945ba374db01c,What type of food is shown in the image,tacos,enchiladas and chips,0.4
03945ba374db01c,What color are the taco shells,golden-brown,golden-brown,1.0
03945ba374db01c,What color are the tomatoes inside the tacos,red,red,1.0
03945ba374db01c,Where are the other tacos located,behind,in a bowl,0.1
6318b209c5d8b65,What color are the taffy pieces,brown,brown and orange,0.7
6318b209c5d8b65,What type of candy is shown in the image,taffy,caramel candies,0.3
6318b209c5d8b65,What color is the surface the taffy is on,white,white,1.0
6318b209c5d8b65,What other color tone do some taffy pieces have,orange,light brown,0.3
6318b209c5d8b65,Where are the taffy pieces placed,across a white surface,on a plate,0.4
b0f66d2cb4c1f77,What type of food is displayed in the foreground,tamale,a baked banana,0.1
b0f66d2cb4c1f77,What color is the corn husk under the tamale,yellow,yellow,1.0
b0f66d2cb4c1f77,Where are the tamales placed,on a white plate,on a plate,0.9
d28b39d99db3e0b,What color are the taquitos,golden-brown,yellow,0.5
d28b39d99db3e0b,What type of food is shown in the image,taquitos,baked bread rolls,0.2
d28b39d99db3e0b,What color variations are visible on the taquitos,brown,light and dark brown,0.7
db022623a32e7ae,What color are the baked taquitos,tan,golden-brown,0.7
db022623a32e7ae,What type of food is shown in the image,taquitos,deep dish pizza,0.1
db022623a32e7ae,What color is the melted cheese on the taquitos,orange,orange,1.0
db022623a32e7ae,Where are the fresh green cilantro leaves placed,scattered over,on top of the dish,0.3
db022623a32e7ae,What material is the board under the plate made of,wooden,wood,0.9
1aa5ae3b9f6e0db,What color is the base layer of the tart,yellow,golden brown,0.6
1aa5ae3b9f6e0db,Where are the Pineapple Meringue Tart pieces placed,plate,on a plate,0.7
1aa5ae3b9f6e0db,What color is the meringue layer,white,white,1.0
1aa5ae3b9f6e0db,What is the texture of the top of the meringue,toasted,crispy,0.5
1aa5ae3b9f6e0db,Where are the tart pieces located,on a plate,on a plate,1.0
90ead502d026745,What color are the tater tots,golden brown,white,0.1
90ead502d026745,What is the main ingredient in the dish,tater tots,ground beef,0.1
90ead502d026745,What color is the plate,white,white,1.0
90ead502d026745,Where is the sauce drizzled,over the tater tots,on the dish,0.3
d1ad9c754aa697a,What color is the tea,orange,light brown,0.2
d1ad9c754aa697a,What is the tea served in,glass,glass cup,0.9
d1ad9c754aa697a,How are the ice cubes arranged in the tea,scattered,floating in the drink,0.2
d1ad9c754aa697a,What color is the cinnamon stick,brown,brown,1.0
d1ad9c754aa697a,Where is the cinnamon stick placed,on top,in the glass,0.2
b71b76cf8d104b4,What is the color of the tea in the glass teacup,amber,yellow,0.5
b71b76cf8d104b4,What type of beverage is in the glass teacup,tea,lemon tea,0.9
b71b76cf8d104b4,What is floating on the surface of the tea,lemon,lemon slice,0.9
b71b76cf8d104b4,What color is the decorative saucer,green,green,1.0
b71b76cf8d104b4,Where is the thin slice of lemon located,on the surface,on the cup,0.3
34b57aacca7966a,What type of container is the tea in,mug,glass cup,0.5
34b57aacca7966a,What color is the tea,beige,light brown,0.7
34b57aacca7966a,Where is the mug placed,on a white tiled surface,on a table,0.3
34b57aacca7966a,What type of beverage is in the mug,tea,iced tea,0.9
0eb658c957d98c0,What is the tea served in,glass,a glass,1.0
0eb658c957d98c0,What color describes the tea,tan,yellowish,0.4
0eb658c957d98c0,Where is the tea positioned in the image,in the center,in a glass,0.2
ab815925487ce3b,What is the temperature of the tea,hot,warm,0.7
ab815925487ce3b,What type of beverage is shown,tea,black tea,0.9
ab815925487ce3b,What color is the tea,amber,brown,0.2
ab815925487ce3b,Where is the teacup resting,resting on a saucer,on a saucer,0.7
ab815925487ce3b,What flavor is the tea,ginger,black tea,0.1
b0fdc6af7f2645a,What is the color of the glass teapot,clear,clear glass,0.8
b0fdc6af7f2645a,What color are the basil leaves,green,green,1.0
b0fdc6af7f2645a,What is the hue of the tea,reddish-pink,reddish-brown,0.7
b0fdc6af7f2645a,Where are the loose basil leaves and dried hibiscus flowers positioned,to the left,on the cutting board,0.2
dc7078acdfb1703,What color are the chicken tenders,brown,dark brown,0.9
dc7078acdfb1703,What type of meat is shown in the image,chicken,chicken,1.0
dc7078acdfb1703,What color is the plate,white,white,1.0
d44ef12ebd2068c,What color is the plate,white,white,1.0
d44ef12ebd2068c,What type of meat is featured in the dish,tenderloins,roast beef,0.3
d44ef12ebd2068c,What color is the outside of the tenderloins,reddish-brown,dark brown,0.7
d44ef12ebd2068c,How is the brownish sauce applied to the tenderloins,drizzled,drizzled,1.0
d44ef12ebd2068c,Where is the sprig of green parsley placed,on top,on top of meat,0.6
22730038e750ba4,What color is the interior of the pork,pink,light pink,0.9
22730038e750ba4,What type of meat is shown in the image,pork,pork tenderloin,0.9
22730038e750ba4,What color is the outer layer of the pork,dark brown,dark brown,1.0
22730038e750ba4,How was the pork prepared to achieve its outer color,seared,grilled,0.7
22730038e750ba4,Where is the largest slice of pork located in the image,from the bottom left,bottom left corner,0.9
1ab59eb690c3b5d,What color are the baked chicken thighs,golden,golden brown,0.8
1ab59eb690c3b5d,What type of meat is shown in the image,chicken,chicken,1.0
1ab59eb690c3b5d,What color are the mushrooms,brown,brown,1.0
1ab59eb690c3b5d,Where are the mushrooms placed,piled on top,on top of chicken,0.2
1ab59eb690c3b5d,What color is the parsley,green,green,1.0
3f9831aeae8dd21,What color is the tilapia,white,golden brown,0.2
3f9831aeae8dd21,What type of fish is shown in the image,tilapia,fish with breadcrumbs,0.5
3f9831aeae8dd21,What color are the crumbs on the tilapia,golden-brown,golden brown,1.0
3f9831aeae8dd21,Where is the purplish food item located relative to the fish,to the left,upper left corner,0.6
3f9831aeae8dd21,How would you describe the surface of the crumbs on the tilapia,textured,crunchy and golden-brown,0.2
2eb69d1ad1c14be,What color is the burrata cheese,white,white,1.0
2eb69d1ad1c14be,What color are the tomato slices,red,red,1.0
2eb69d1ad1c14be,Where are the tomato slices and tomato sauce located,on top,on toast,0.2
fd3101be707b71f,What type of dessert is located inside the small glass jar,ice cream,raspberry mousse,0.2
fd3101be707b71f,Where is the green tea ice cream located,located inside,in a jar,0.3
fd3101be707b71f,What is the lighter green ice cream possibly made of,tofu,mint or pea,0.1
fd3101be707b71f,How does the tofu ice cream appear,creamy,creamy and smooth,0.9
fd3101be707b71f,How is the green tea ice cream served,scooped,in a jar,0.2
b3d4f40408a3449,What is the main protein in the dish,tofu,chicken,0.1
b3d4f40408a3449,What color are the bell peppers on the skewers,red,red and green,0.5
b3d4f40408a3449,What color is the tofu on the skewers,golden-brown,golden brown,1.0
b3d4f40408a3449,What vegetable is dark and threaded onto the skewers,eggplant,grilled eggplant,0.9
cb9d2c39afa6e98,What is the name of the Japanese dish in the bowl,agedashi,tempura,0.7
cb9d2c39afa6e98,What color is the rim of the bowl,brown,dark brown,0.9
cb9d2c39afa6e98,How are the tofu pieces arranged in the bowl,scattered,in a circle,0.2
6ae90b789637671,What color are the tofu pieces,tan,white,0.1
6ae90b789637671,Where are the tofu pieces located within the plate,shifted to the left,on top of the dish,0.2
6ae90b789637671,What color are the broccoli florets,green,green,1.0
6ae90b789637671,How are the red bell pepper chunks distributed,scattered,scattered throughout,0.7
328211d7fd13871,What color are the tofu pieces,orange,golden-brown,0.5
328211d7fd13871,What type of protein is used in the dish,tofu,breaded chicken breast,0.1
328211d7fd13871,Where is the snow pea resting,resting between,on top of fish,0.1
328211d7fd13871,What is the tofu resting on,rice,rice and vegetables,0.7
328211d7fd13871,How are the carrots arranged around the tofu,scattered,on the side,0.2
817a2e78403865a,What color are the edges of the tofu,brown,dark brown,0.9
817a2e78403865a,How is the tofu arranged in the bowl,scattered,in a bowl,0.2
817a2e78403865a,What vegetable is mixed with the tofu,broccoli,broccoli,1.0
817a2e78403865a,What color is the broccoli,green,green,1.0
2fad435041d2dc8,What is the main ingredient of the dish,tofu,tofu,1.0
2fad435041d2dc8,What color is the plate,blue,blue,1.0
2fad435041d2dc8,Where are the tofu pieces located on the plate,on the left side,on the left side,1.0
2fad435041d2dc8,What color are the fried tofu pieces,golden-brown,golden-brown,1.0
97b516e3344fd79,What type of bowl is the dish served in,decorative,ceramic bowl,0.3
97b516e3344fd79,What is the main ingredient in the dish,tofu,tofu,1.0
97b516e3344fd79,What color is the decorative bowl,blue,white and blue,0.5
97b516e3344fd79,Where is the small spoon located,on the upper left,in the upper left,0.9
97b516e3344fd79,What is scattered throughout the bowl alongside the tofu,mushrooms,green onions,0.2
f4f9e7ee742b6e5,What color are the tomatoes,red,red,1.0
f4f9e7ee742b6e5,What type of vegetable is shown in the image,tomatoes,stuffed tomatoes,0.7
f4f9e7ee742b6e5,What color is the plate,white,white,1.0
f4f9e7ee742b6e5,Where is the front tomato positioned relative to the viewer,closer to,in front of the other,0.3
f4f9e7ee742b6e5,What color is the parsley,green,green,1.0
e98a385db039315,What color are the tomatoes,red,red,1.0
e98a385db039315,What type of vegetable is shown in the image,tomatoes,grilled tomatoes,0.7
e98a385db039315,What color are the patches on some of the tomatoes,yellow,black,0.0
26c7b4853f446d6,What is the main ingredient in the casserole,tomato,beef and cheese,0.1
26c7b4853f446d6,What type of dish is the casserole in,transparent,glass baking dish,0.3
26c7b4853f446d6,What color is the melted cheese on top of the casserole,orange,orange,1.0
ea0d52534352951,Is the onion topping gluten-free,gluten-free,yes,0.2
ea0d52534352951,What color is the majority of the onion topping,yellow,golden brown,0.6
ea0d52534352951,Where is the onion topping placed,on the plate,on a plate,0.9
ea0d52534352951,What color are the edges of some of the onion topping,brown,burnt brown,0.7
39d55e56600d302,What color is the topmost layer of the dessert,white,white,1.0
39d55e56600d302,What is the topmost layer of the dessert made of,meringue,baked cream,0.3
39d55e56600d302,What describes the patches on the meringue,browned,burnt patches,0.6
39d55e56600d302,What color is the translucent filling,amber-colored,golden brown,0.7
39d55e56600d302,Where is the dessert resting,on a dark surface,on a plate,0.3
e3d1141db582a02,What color is the surface where the tortes are placed,white,white,1.0
e3d1141db582a02,What type of pastries are shown in the image,tortes,coffee cake muffins,0.2
e3d1141db582a02,What color is the wire tray holding the tortes,copper-colored,silver,0.2
e3d1141db582a02,Where are the three tortes placed,on a plate,on a metal stand,0.2
817d0a6dd591446,What color is the mousse layer,green,white,0.0
817d0a6dd591446,What is the pale green layer made of,mousse,lime,0.1
817d0a6dd591446,What color is the plate,white,white,1.0
817d0a6dd591446,What color is the base of the torte,brown,brown,1.0
817d0a6dd591446,Where are the small white dollops of cream placed,on top of,on the cake,0.5
960127d6c89ac13,What type of fruit is used in the torte,plum,apples,0.2
960127d6c89ac13,What shape is the torte,round,round,1.0
960127d6c89ac13,What color is the torte filling,yellow,brown,0.2
960127d6c89ac13,What color is the powdered sugar,white,white,1.0
960127d6c89ac13,Where is the powdered sugar sprinkled,over the surface,on top of the dessert,0.3
72f70fbadf48fe7,What color are the tortellini,yellow,white,0.1
72f70fbadf48fe7,What type of pasta is shown in the image,tortellini,fettuccine,0.5
eb4315397495532,What color is the plate,orange,orange,1.0
eb4315397495532,What type of pasta is in the dish,tortellini,shells,0.3
eb4315397495532,What color are the diced bell peppers,yellow,yellow,1.0
eb4315397495532,What color are the cherry tomatoes,red,red,1.0
eb4315397495532,Where is the tortellini served,on an orange plate,on a plate,0.7
195e9585a01590a,What color is the surface the tortellini are placed on,blue,light blue,0.9
195e9585a01590a,What type of pasta is shown in the image,tortellini,matcha pasta,0.3
195e9585a01590a,What color are the tortellini,green,green,1.0
195e9585a01590a,How does the surface of some tortellini appear,powdered,crumpled up,0.2
4911dd059ba7f62,What color are the tortellini,yellow,orange,0.2
4911dd059ba7f62,What color are the sausage pieces,brown,brown,1.0
4911dd059ba7f62,Where are the ingredients located in the image,in the center,on a plate,0.3
c21bd7781469b7f,What color are the tortillas,yellow-tan,yellow,0.9
c21bd7781469b7f,What type of food item is shown in the image,tortillas,cookies,0.1
c21bd7781469b7f,How are the tortillas arranged,stacked,in a stack,0.7
c21bd7781469b7f,What shape are the tortillas,round,round,1.0
d3374dbac8ec3d1,What color are the tortillas,tan,light brown,0.7
d3374dbac8ec3d1,What type of food is shown in the image,tortillas,tortillas,1.0
d3374dbac8ec3d1,What color is the cloth under the tortillas,blue,blue and green,0.7
d3374dbac8ec3d1,Where are the tortillas placed,on top of,on a cloth,0.4
da1d6472e13aadf,What is the base of the tostada made of,tortilla,tortilla,1.0
da1d6472e13aadf,What color is the ground turkey,brown,brown,1.0
da1d6472e13aadf,What color is the diced avocado,green,green,1.0
da1d6472e13aadf,Where are the sliced red onions placed,on top,on top of the dish,0.7
117a60f129fb597,What color is the plate,white,white,1.0
117a60f129fb597,What color are the tater tots,golden-brown,golden brown,1.0
117a60f129fb597,What is the main ingredient in the dish,meat,tater tots,0.1
117a60f129fb597,Where is the sloppy joe meat placed,on top of,on tater tots,0.2
dada488561e65c8,How are the treats arranged on the parchment paper,scattered,in a scattered manner,0.7
dada488561e65c8,What colorful items are embedded in the green clusters,marshmallows,candy,0.7
dada488561e65c8,What is the texture of the cereal clusters,congealed,chewy and crunchy,0.2
dada488561e65c8,Where are the treats placed,on wrinkled sheet,on a paper towel,0.5
979f8486655d8c9,What is the texture of the white filling in the trifle,creamy,creamy,1.0
979f8486655d8c9,What type of dessert is shown in the image,trifle,trifle,1.0
979f8486655d8c9,What color is the custard layer in the trifle,yellow,yellow,1.0
979f8486655d8c9,Where are the whole cookies placed on the trifle,on top,on top of the trifle,0.7
979f8486655d8c9,What color are the whole cookies on top of the trifle,brown,brown,1.0
82ad0c5889276b1,What color are the cake cubes in the base layer,golden-brown,light brown,0.7
82ad0c5889276b1,What is the base layer of the trifle made of,cake,cake cubes,0.9
82ad0c5889276b1,What color are the strawberries in the trifle,red,red,1.0
82ad0c5889276b1,What is the trifle topped with,with whipped topping,whipped cream,0.7
82ad0c5889276b1,What type of dish is the berry trifle,dessert,dessert,1.0
f7bcbfa5d91a502,What is the primary color of the Oven-Roasted Tri-Tip,reddish-brown,brown,0.7
f7bcbfa5d91a502,What type of meat is shown in the image,tri-tip,beef steak,0.7
f7bcbfa5d91a502,What color is the plate the Tri-Tip is served on,white,white,1.0
f7bcbfa5d91a502,Where is the Tri-Tip located in the image,on a plate,on a white plate,0.9
f7bcbfa5d91a502,What color are the onions covering the Tri-Tip,yellow-brown,brown,0.7
1fab03e9b59ddee,How would you describe the size of the fish,large,large piece of fish,0.7
1fab03e9b59ddee,What type of protein is the main dish,fish,salmon,0.7
1fab03e9b59ddee,What color is the Steelhead Trout,orange,pink and white,0.1
1fab03e9b59ddee,Where is the fish located on the plate,on the right,right side of plate,0.7
8532d483872df44,What type of food is being served on the platter,fish,seafood,0.6
8532d483872df44,What color are the lemon wedges placed around the fillets,yellow,yellow,1.0
8532d483872df44,Where are the Trout Meunière fillets placed,on the platter,on a plate,0.7
8532d483872df44,What are the main components of the dish on the platter,fillets,"fish, lemon slices and herbs",0.6
2663a5718fa18fe,What is the color of the truffles,dark,dark brown,0.8
