answer,predicted_answer,rouge1,rouge2,rougeL
off-white,white,0.6666666666666666,0.0,0.6666666666666666
cauliflower,cauliflower,1.0,0.0,1.0
green,green,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
broccoli,broccoli,1.0,0.0,1.0
glass jars,glass,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
on the countertop,on a countertop,0.6666666666666666,0.0,0.6666666666666666
golden-brown,golden brown,1.0,1.0,1.0
bread,challah bread,0.6666666666666666,0.0,0.6666666666666666
on the cutting board,on a wooden board,0.5,0.0,0.5
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
dark green,dark green,1.0,1.0,1.0
chard,spinach,0.0,0.0,0.0
garlic,garlic,1.0,0.0,1.0
white,white,1.0,0.0,1.0
in a bowl,white bowl,0.4,0.0,0.4
rainbow,red green yellow orange purple,0.0,0.0,0.0
chard,swiss chard,0.6666666666666666,0.0,0.6666666666666666
green,red,0.0,0.0,0.0
in a bowl,on a green cloth,0.28571428571428575,0.0,0.28571428571428575
vegetables,beets or carrots,0.0,0.0,0.0
cheeseburger,cheeseburger,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
golden-brown,white,0.0,0.0,0.0
pickle,pickle spear,0.6666666666666666,0.0,0.6666666666666666
on a white plate,on a white plate,1.0,1.0,1.0
tan,beige,0.0,0.0,0.0
burger,burger,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
located to the left,left side,0.3333333333333333,0.0,0.3333333333333333
beige,light yellowish-white,0.0,0.0,0.0
filling,causing it to crack,0.0,0.0,0.0
right side of the image,upper right quadrant,0.25,0.0,0.25
silver,grey or silver,0.5,0.0,0.5
golden-brown,light brown,0.5,0.0,0.5
cheesecake,cheesecake,1.0,0.0,1.0
white,white,1.0,0.0,1.0
sprinkled,nutmeg,0.0,0.0,0.0
white,golden color,0.0,0.0,0.0
cheesecake,cheesecake,1.0,0.0,1.0
blue,blue,1.0,0.0,1.0
on the plate,gray rectangular serving tray,0.0,0.0,0.0
syrup,caramel sauce,0.0,0.0,0.0
red,red,1.0,0.0,1.0
jar,mason jar,0.6666666666666666,0.0,0.6666666666666666
on top of,on top of cream,0.8571428571428571,0.8,0.8571428571428571
dark-brown,brown,0.6666666666666666,0.0,0.6666666666666666
cheesecake,chocolate cake,0.0,0.0,0.0
glaze,smooth and velvety,0.0,0.0,0.0
strawberries,strawberries,1.0,0.0,1.0
on top of,not on cheesecake,0.3333333333333333,0.0,0.3333333333333333
creamy,smooth and creamy,0.5,0.0,0.5
cherries,cherries,1.0,0.0,1.0
fills,in the bowl,0.0,0.0,0.0
purple,black,0.0,0.0,0.0
throughout the bowl,throughout the mixture,0.6666666666666666,0.5,0.6666666666666666
red,orange,0.0,0.0,0.0
cherries,cherry,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
on the left,lower-left corner,0.3333333333333333,0.0,0.3333333333333333
orange,orange,1.0,0.0,1.0
browned,orange,0.0,0.0,0.0
chicken,ground chicken,0.6666666666666666,0.0,0.6666666666666666
on top of the plate,on top of rice,0.6666666666666665,0.5714285714285715,0.6666666666666665
parsley,parsley,1.0,0.0,1.0
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
brown,golden brown,0.6666666666666666,0.0,0.6666666666666666
reddish-brown sauce,reddish-brown,0.8,0.6666666666666666,0.8
on and around the chicken,bottom of the pan,0.22222222222222224,0.0,0.22222222222222224
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
sprinkled on top,on the scrambled eggs,0.28571428571428575,0.0,0.28571428571428575
fork,a fork,0.6666666666666666,0.0,0.6666666666666666
crispy,rough and uneven,0.0,0.0,0.0
large,6-8 quarts,0.0,0.0,0.0
chili,ground beef,0.0,0.0,0.0
red,reddish-brown,0.0,0.0,0.0
in a pot,in a large pot,0.8571428571428571,0.4,0.8571428571428571
sausage,ground beef,0.0,0.0,0.0
green,green,1.0,0.0,1.0
bowl,bowl,1.0,0.0,1.0
in the bowl,argentina and uruguay,0.0,0.0,0.0
green,pink,0.0,0.0,0.0
dip in,inside the bowl,0.0,0.0,0.0
scattered,loose pile,0.0,0.0,0.0
chips,fried vegetable,0.0,0.0,0.0
green,dark green and yellow,0.4,0.0,0.4
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
towards the central region,left side,0.0,0.0,0.0
swirled,marbled pattern,0.0,0.0,0.0
tan,brown and white,0.0,0.0,0.0
many,approximately 30 pieces,0.0,0.0,0.0
rectangular,squares,0.0,0.0,0.0
in clear plastic,clear plastic,0.8,0.6666666666666666,0.8
dessert,glass baking dish,0.0,0.0,0.0
clear,rectangular with rounded corners,0.0,0.0,0.0
raspberries,dried cranberries,0.0,0.0,0.0
scattered,random pattern around dish,0.0,0.0,0.0
on a metallic surface,right side,0.0,0.0,0.0
chocolate,brown,0.0,0.0,0.0
brown,golden brown,0.6666666666666666,0.0,0.6666666666666666
golden-brown,white,0.0,0.0,0.0
on top of,center of the pastry,0.28571428571428575,0.0,0.28571428571428575
creamy,creamy and crumbly,0.5,0.0,0.5
cake,chocolate cake,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
on top,on top of cake,0.6666666666666666,0.5,0.6666666666666666
chocolate,chocolate,1.0,0.0,1.0
drizzled,melting and mixing,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
ice cream,ice cream,1.0,1.0,1.0
white,white,1.0,0.0,1.0
at the bottom,bottom of the bowl,0.5714285714285715,0.0,0.28571428571428575
yellow,creamy yellow,0.6666666666666666,0.0,0.6666666666666666
bowl,ceramic bowl,0.6666666666666666,0.0,0.6666666666666666
dispersed,distributed throughout,0.0,0.0,0.0
carrots,carrot,1.0,0.0,1.0
on the surface,center of the bowl,0.28571428571428575,0.0,0.28571428571428575
corn,corn,1.0,0.0,1.0
brown,red,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
across the surface,creamy corn chowder,0.0,0.0,0.0
red,deep red,0.6666666666666666,0.0,0.6666666666666666
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
center of the bowl,white bowl,0.3333333333333333,0.0,0.3333333333333333
fills,about two thirds,0.0,0.0,0.0
pulpy,thick and syrupy,0.0,0.0,0.0
jar,mason jar,0.6666666666666666,0.0,0.6666666666666666
brownish-yellow,brownish-green,0.5,0.0,0.5
with the chutney,rhubarb chutney,0.4,0.0,0.4
label,rhubarb chutney,0.0,0.0,0.0
red,red,1.0,0.0,1.0
apple,apples,1.0,0.0,1.0
slices,water,0.0,0.0,0.0
green,yellow-green,0.6666666666666666,0.0,0.6666666666666666
in a clear liquid,bottom left,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
brown,brown,1.0,0.0,1.0
in the center,center of the image,0.5714285714285715,0.0,0.28571428571428575
off-white,white,0.6666666666666666,0.0,0.6666666666666666
chowder,clam chowder,0.6666666666666666,0.0,0.6666666666666666
sits on,on a white plate,0.3333333333333333,0.0,0.3333333333333333
circle,round crusty loaf,0.0,0.0,0.0
herbs,sprig of celery,0.0,0.0,0.0
white,white,1.0,0.0,1.0
clams,cockles,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
in a bowl,in a white bowl,0.8571428571428571,0.4,0.8571428571428571
green,green,1.0,0.0,1.0
golden-brown,golden brown,1.0,1.0,1.0
pumpkin,pumpkin,1.0,0.0,1.0
white,white,1.0,0.0,1.0
on the plate,on a white plate,0.5714285714285715,0.0,0.5714285714285715
crumbly,crumbly and smooth,0.5,0.0,0.5
golden-brown,golden yellow,0.5,0.0,0.5
cobbler,custard or cobbler,0.5,0.0,0.5
yellow,light golden yellow,0.5,0.0,0.5
with variations,caramelizes and browns,0.0,0.0,0.0
baking,baked,1.0,0.0,1.0
homemade,yes,0.0,0.0,0.0
jars,mason jars,0.6666666666666666,0.0,0.6666666666666666
yes,no,0.0,0.0,0.0
vegetable,orange juice,0.0,0.0,0.0
yes,yes,1.0,0.0,1.0
Cocktail,cosmopolitan cocktail,0.6666666666666666,0.0,0.6666666666666666
float,add color and flavor,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
glass,martini glass,0.6666666666666666,0.0,0.6666666666666666
in a slight curve,triangular pattern,0.0,0.0,0.0
clear,clear,1.0,0.0,1.0
glass,margarita glass,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
yellow,yellowish color,0.0,0.0,0.0
on top of,on top of ice,0.8571428571428571,0.8,0.8571428571428571
turquoise-blue,blue,0.6666666666666666,0.0,0.6666666666666666
jar,mason jar,0.6666666666666666,0.0,0.6666666666666666
red,white,0.0,0.0,0.0
on the rim,on top of drink,0.28571428571428575,0.0,0.28571428571428575
shark,shark decoration,0.6666666666666666,0.0,0.6666666666666666
garnished,garnish for the drinks,0.4,0.0,0.4
orange,yellow,0.0,0.0,0.0
yellow-orange,vibrant orange,0.5,0.0,0.5
Monkey Gland,sidecar,0.0,0.0,0.0
on the surface,on top of each,0.28571428571428575,0.0,0.28571428571428575
yes,yes,1.0,0.0,1.0
cocoa,cannot determine,0.0,0.0,0.0
no,yes,0.0,0.0,0.0
yes,yes,1.0,0.0,1.0
on the upper left,yes,0.0,0.0,0.0
spiced,sweet and spicy,0.0,0.0,0.0
chocolate-brown,dark brown,0.5,0.0,0.5
two,two slices,0.6666666666666666,0.0,0.6666666666666666
on top of,above the bottom slice,0.0,0.0,0.0
golden-brown,golden brown,1.0,1.0,1.0
cod,salmon,0.0,0.0,0.0
resting,being served,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
glass,glass,1.0,0.0,1.0
green,green,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on the rim,rim of the glass,0.5714285714285715,0.0,0.28571428571428575
vibrant red,vibrant red hue,0.8,0.6666666666666666,0.8
light,light brown,0.6666666666666666,0.0,0.6666666666666666
mug,a mug,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
across a light brown surface,on a wooden surface,0.4444444444444445,0.0,0.4444444444444445
coffe beans,coffee beans,0.5,0.0,0.5
clear,clear,1.0,0.0,1.0
coffee,coffee beverage,0.6666666666666666,0.0,0.6666666666666666
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
straw,iced coffee,0.0,0.0,0.0
white,white,1.0,0.0,1.0
coffee,coffee or hot chocolate,0.4,0.0,0.4
glass,clear glass,0.6666666666666666,0.0,0.6666666666666666
whipped cream,whipped cream,1.0,1.0,1.0
on the rim,around rim of glass,0.28571428571428575,0.0,0.28571428571428575
at the center,lower half,0.0,0.0,0.0
sausages,sausage,1.0,0.0,1.0
brown with a slight char,reddish-pink,0.0,0.0,0.0
white,white with flecks green,0.4,0.0,0.4
filling,being served,0.0,0.0,0.0
white,white,1.0,0.0,1.0
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
green,light green,0.6666666666666666,0.0,0.6666666666666666
pink,light pink,0.6666666666666666,0.0,0.6666666666666666
multicolored,purple pink green white,0.0,0.0,0.0
creamy,crunchy,0.0,0.0,0.0
coleslaw,coleslaw,1.0,0.0,1.0
orange,orange,1.0,0.0,1.0
in the left,upper-left corner,0.3333333333333333,0.0,0.3333333333333333
onion,red onion,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
orange,orange,1.0,0.0,1.0
creamy,smooth and creamy,0.5,0.0,0.5
in a glass bowl,in a glass bowl,1.0,1.0,1.0
red-purple,deep rich purple,0.4,0.0,0.4
in the bowl,small white ceramic bowl,0.28571428571428575,0.0,0.28571428571428575
wooden board,wooden cutting board,0.8,0.0,0.8
Cutting and serving,cutting blackberries,0.4,0.0,0.4
to the right of,center of the frame,0.5,0.0,0.25
yes,yes,1.0,0.0,1.0
cookie,meat pie,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
on the pan,on a gas stove,0.28571428571428575,0.0,0.28571428571428575
clear,clear,1.0,0.0,1.0
jar,glass jar,0.6666666666666666,0.0,0.6666666666666666
brown,black,0.0,0.0,0.0
with red ribbon,red and white ribbon,0.5714285714285715,0.0,0.5714285714285715
bright,yellow,0.0,0.0,0.0
on the colorful surface,on a tablecloth,0.28571428571428575,0.0,0.28571428571428575
orange juice,fruit smoothie or juice,0.3333333333333333,0.0,0.3333333333333333
into the cooler,in the cup,0.3333333333333333,0.0,0.3333333333333333
yellow,yellow,1.0,0.0,1.0
yes,yes it is,0.5,0.0,0.5
across the majority of,left side,0.0,0.0,0.0
melted and browned cheese,cheese and jalapeño peppers,0.4444444444444445,0.0,0.22222222222222224
brownish-orange,light brown,0.0,0.0,0.0
light,golden brown,0.0,0.0,0.0
golden-brown,light golden brown,0.8,0.6666666666666666,0.8
glass,ceramic,0.0,0.0,0.0
on the top-left,upper-left corner,0.28571428571428575,0.0,0.28571428571428575
yellow,yellow,1.0,0.0,1.0
corn,corn,1.0,0.0,1.0
mixed,chopped into small pieces,0.0,0.0,0.0
red,red,1.0,0.0,1.0
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
beans,bean and corn,0.5,0.0,0.5
red,red,1.0,0.0,1.0
on the right,middle of the bowl,0.28571428571428575,0.0,0.28571428571428575
white,white,1.0,0.0,1.0
scattered,scattered pattern,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow,1.0,0.0,1.0
in a bowl,middle of the bowl,0.28571428571428575,0.0,0.28571428571428575
in a bowl,lower left portion,0.0,0.0,0.0
golden-yellow,golden yellow,1.0,1.0,1.0
cornbread,cornbread,1.0,0.0,1.0
black,black,1.0,0.0,1.0
coarse,moist and tender,0.0,0.0,0.0
golden,yellow,0.0,0.0,0.0
cornbread,cheese biscuit,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on a plate,on both sides,0.3333333333333333,0.0,0.3333333333333333
cornbread,jalapeno peppers,0.0,0.0,0.0
cornbread,cornbread,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on the top-left,upper left corner,0.28571428571428575,0.0,0.28571428571428575
cottage cheese,cottage cheese,1.0,1.0,1.0
white,white,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
around the cottage cheese,on top,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
on the pan,center of the image,0.28571428571428575,0.0,0.28571428571428575
spinach,spinach,1.0,0.0,1.0
white,white,1.0,0.0,1.0
in the foreground,middle of the mixture,0.28571428571428575,0.0,0.28571428571428575
yellow,white,0.0,0.0,0.0
couscous,couscous,1.0,0.0,1.0
white,white,1.0,0.0,1.0
green,green,1.0,0.0,1.0
on top of,on top of couscous,0.8571428571428571,0.8,0.8571428571428571
tan,light orange,0.0,0.0,0.0
filling,risotto-style dish,0.0,0.0,0.0
couscous,risotto,0.0,0.0,0.0
white,white,1.0,0.0,1.0
creamy,thick and creamy,0.5,0.0,0.5
tan,light yellow,0.0,0.0,0.0
couscous,couscous,1.0,0.0,1.0
red,red,1.0,0.0,1.0
green,red and green,0.5,0.0,0.5
within the pot,center of the image,0.28571428571428575,0.0,0.28571428571428575
bowl,white bowl,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
beige,white,0.0,0.0,0.0
small and round,round pearls,0.4,0.0,0.4
in a white bowl,white bowl,0.6666666666666666,0.5,0.6666666666666666
yellowish-orange,orange-yellow,0.5,0.0,0.5
green,green,1.0,0.0,1.0
across the top,throughout the scrambled eggs,0.28571428571428575,0.0,0.28571428571428575
spoon,wooden spoon,0.6666666666666666,0.0,0.6666666666666666
crab cakes,fritter,0.0,0.0,0.0
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
reddish-orange,orange or pinkish-orange,0.3333333333333333,0.0,0.3333333333333333
crab,crabs,1.0,0.0,1.0
clustered,facing upwards,0.0,0.0,0.0
sausages,sausage,1.0,0.0,1.0
red,deep red,0.6666666666666666,0.0,0.6666666666666666
pie,fruit pie,0.6666666666666666,0.0,0.6666666666666666
tan,light brown,0.0,0.0,0.0
golden,light beige,0.0,0.0,0.0
towards the left,to the right,0.3333333333333333,0.0,0.3333333333333333
cranberry,bbq sauce,0.0,0.0,0.0
chicken,chicken drumsticks,0.6666666666666666,0.0,0.6666666666666666
light blue,light blue,1.0,1.0,1.0
golden brown,light brown,0.5,0.0,0.5
on a plate,on a plate,1.0,1.0,1.0
fills,stained the bowl,0.0,0.0,0.0
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
thick,thick and chunky,0.5,0.0,0.5
light brown and red,light brown,0.6666666666666666,0.5,0.6666666666666666
in the center,on top of sauce,0.0,0.0,0.0
crawfish,lobster,0.0,0.0,0.0
green,green,1.0,0.0,1.0
within a white bowl,white bowl,0.6666666666666666,0.5,0.6666666666666666
beige,light brown,0.0,0.0,0.0
piled,mound shape,0.0,0.0,0.0
crawfish,crab,0.0,0.0,0.0
red,red,1.0,0.0,1.0
on top of,mixed in with rice,0.0,0.0,0.0
light,smooth and creamy,0.0,0.0,0.0
walnuts,walnuts,1.0,0.0,1.0
beige,light beige or cream,0.4,0.0,0.4
on top,left side,0.0,0.0,0.0
bowl,glass bowl,0.6666666666666666,0.0,0.6666666666666666
soft,light and airy,0.0,0.0,0.0
cream,whipped cream,0.6666666666666666,0.0,0.6666666666666666
off-white,white,0.6666666666666666,0.0,0.6666666666666666
fills,stabilizing the glass dish,0.0,0.0,0.0
on top,not visible in image,0.0,0.0,0.0
white,white,1.0,0.0,1.0
blueberries,blueberries,1.0,0.0,1.0
brown,golden brown,0.6666666666666666,0.0,0.6666666666666666
blueberries,sweet filling,0.0,0.0,0.0
on the plate,on the plate,1.0,1.0,1.0
golden brown,light golden,0.5,0.0,0.5
crepe,a crepe,0.6666666666666666,0.0,0.6666666666666666
darker,golden brown and crispy,0.0,0.0,0.0
in the center,center of the image,0.5714285714285715,0.0,0.28571428571428575
purple,purple,1.0,0.0,1.0
rolls,crescent shape,0.0,0.0,0.0
golden brown ,golden brown,1.0,1.0,1.0
flaky dough,chocolate or chocolate-based spread,0.0,0.0,0.0
on the lower right,behind and to the right,0.4444444444444445,0.0,0.4444444444444445
golden-yellow,yellow,0.6666666666666666,0.0,0.6666666666666666
overlap,circular layered effect,0.0,0.0,0.0
cheese,cheese crisps,0.6666666666666666,0.0,0.6666666666666666
lacy,crispy and brittle,0.0,0.0,0.0
on the upper-left,left side of plate,0.25,0.0,0.25
white,white,1.0,0.0,1.0
brown,brown,1.0,0.0,1.0
on a white plate,on a white plate,1.0,1.0,1.0
the crisp in the front,front right,0.28571428571428575,0.0,0.28571428571428575
green,light green,0.6666666666666666,0.0,0.6666666666666666
cones,crescent shaped,0.0,0.0,0.0
golden-brown,not in the image,0.0,0.0,0.0
lies,upside-down,0.0,0.0,0.0
brown,brown,1.0,0.0,1.0
croquettes,meatballs,0.0,0.0,0.0
dark,darker shade of brown,0.0,0.0,0.0
on a plate,on a plate,1.0,1.0,1.0
arranged,circular pattern,0.0,0.0,0.0
yummylicious,golden brown,0.0,0.0,0.0
croquettes,arancini,0.0,0.0,0.0
golden,golden brown,0.6666666666666666,0.0,0.6666666666666666
on a silver metal rack,baking tray,0.0,0.0,0.0
brown,golden brown,0.6666666666666666,0.0,0.6666666666666666
beige,off-white,0.0,0.0,0.0
croquettes,crab cakes,0.0,0.0,0.0
golden brown,golden brown,1.0,1.0,1.0
resting on the plate,on a bed,0.28571428571428575,0.0,0.28571428571428575
yes,no,0.0,0.0,0.0
pie,crumble pie,0.6666666666666666,0.0,0.6666666666666666
green,green,1.0,0.0,1.0
off-white,white,0.6666666666666666,0.0,0.6666666666666666
on a white plate,on a white plate,1.0,1.0,1.0
red,not raspberries,0.0,0.0,0.0
bowl,white ramekin,0.0,0.0,0.0
orange,yellow and orange,0.5,0.0,0.5
mixed,layered pattern,0.0,0.0,0.0
on top of,on top,0.8,0.6666666666666666,0.8
red,red,1.0,0.0,1.0
bowl,white ceramic dish,0.0,0.0,0.0
yes,yes it is,0.5,0.0,0.5
golden-brown,light brown,0.5,0.0,0.5
at the bottom,bottom of the dish,0.5714285714285715,0.0,0.28571428571428575
pie,berry crumble pie,0.5,0.0,0.5
red,no raspberries present,0.0,0.0,0.0
beneath,bottom of the crumble,0.0,0.0,0.0
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
green,lime green,0.6666666666666666,0.0,0.6666666666666666
scattered,scattered throughout,0.6666666666666666,0.0,0.6666666666666666
brown,light brown,0.6666666666666666,0.0,0.6666666666666666
berries,dried cranberries,0.0,0.0,0.0
atop,small green bowl,0.0,0.0,0.0
golden-brown,light brown,0.5,0.0,0.5
pie,baked pie,0.6666666666666666,0.0,0.6666666666666666
lattice,lattice pattern,0.6666666666666666,0.0,0.6666666666666666
across the entire top,top of the pie,0.5,0.0,0.25
leaves,two leaves,0.6666666666666666,0.0,0.6666666666666666
yellow,light beige,0.0,0.0,0.0
pie,unbaked pie crust,0.5,0.0,0.5
crust,the crust,0.6666666666666666,0.0,0.6666666666666666
crimped,crimped,1.0,0.0,1.0
in the center,center of the image,0.5714285714285715,0.0,0.28571428571428575
golden,light beige,0.0,0.0,0.0
pie,a pie,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
tan,light yellow,0.0,0.0,0.0
dripping,drizzling down the side,0.0,0.0,0.0
tan,golden brown,0.0,0.0,0.0
premium,crispy,0.0,0.0,0.0
cheese,cheese,1.0,0.0,1.0
in the lower portion,foreground of the image,0.25,0.0,0.25
green,pale green,0.6666666666666666,0.0,0.6666666666666666
cucumbers,cucumber,1.0,0.0,1.0
white,white,1.0,0.0,1.0
creamy,thick and creamy,0.5,0.0,0.5
throughout the image,throughout the bowl,0.6666666666666666,0.5,0.6666666666666666
white,white,1.0,0.0,1.0
salad,caprese salad,0.6666666666666666,0.0,0.6666666666666666
red,red,1.0,0.0,1.0
on a plate,on a white plate,0.8571428571428571,0.4,0.8571428571428571
green,green,1.0,0.0,1.0
green,light green,0.6666666666666666,0.0,0.6666666666666666
salad,mixing bowl,0.0,0.0,0.0
visible,yes,0.0,0.0,0.0
white,white,1.0,0.0,1.0
inside a transparent bowl,in a glass bowl,0.5,0.0,0.5
green,green,1.0,0.0,1.0
cucumbers,cucumber,1.0,0.0,1.0
sliced,thin uniform slices,0.5,0.0,0.5
on their surfaces,on top of salad,0.28571428571428575,0.0,0.28571428571428575
fresh,thinly sliced,0.0,0.0,0.0
cucumbers,cucumber,1.0,0.0,1.0
green,green,1.0,0.0,1.0
overlapping,random pattern,0.0,0.0,0.0
yellow,yellow,1.0,0.0,1.0
margaritas,margarita,1.0,0.0,1.0
white,white,1.0,0.0,1.0
cucumber,cucumber,1.0,0.0,1.0
on the rim,rim of the glasses,0.5714285714285715,0.0,0.28571428571428575
green,green,1.0,0.0,1.0
cucumber,cucumber,1.0,0.0,1.0
wooden,wooden surface,0.6666666666666666,0.0,0.6666666666666666
cucumbers,cucumbers,1.0,0.0,1.0
fill,refreshing crunch and flavor,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in a shallow bowl,in a bowl,0.8571428571428571,0.4,0.8571428571428571
white,white with grey,0.5,0.0,0.5
golden-brown,light brown,0.5,0.0,0.5
on a white surface,on a white plate,0.75,0.6666666666666666,0.75
pink,pink,1.0,0.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
cupcake,cupcake,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
yellow,yellow-orange,0.6666666666666666,0.0,0.6666666666666666
curd,custard or pudding,0.0,0.0,0.0
glass,dessert,0.0,0.0,0.0
submerged inside,in the curd,0.0,0.0,0.0
smooth,smooth and creamy,0.5,0.0,0.5
curry,bowl of curry,0.5,0.0,0.5
white,white,1.0,0.0,1.0
golden-brown,yellow,0.0,0.0,0.0
on top of,middle of the curry,0.28571428571428575,0.0,0.28571428571428575
covering,decorating the cake,0.0,0.0,0.0
cake,cake with pink frosting,0.4,0.0,0.4
roses,roses,1.0,0.0,1.0
swirling,circular pattern,0.0,0.0,0.0
over the entire surface,top and sides,0.0,0.0,0.0
yellow,light yellow,0.6666666666666666,0.0,0.6666666666666666
custard,ice cream,0.0,0.0,0.0
into the custard,in the ice cream,0.28571428571428575,0.0,0.28571428571428575
orange-brown,orange,0.6666666666666666,0.0,0.6666666666666666
custard,pumpkin pudding,0.0,0.0,0.0
fills,fills it,0.6666666666666666,0.0,0.6666666666666666
white,white,1.0,0.0,1.0
on the plate,on a plate,0.6666666666666666,0.0,0.6666666666666666
pale,white,0.0,0.0,0.0
chicken,chicken,1.0,0.0,1.0
brown,green,0.0,0.0,0.0
on top,top of the chicken,0.3333333333333333,0.0,0.3333333333333333
red,red,1.0,0.0,1.0
white,white,1.0,0.0,1.0
immersing,enveloping the chakolya pieces,0.0,0.0,0.0
dark,black brown and red,0.0,0.0,0.0
spices,cumin seeds,0.0,0.0,0.0
across the bowl,yellow curry-like sauce,0.0,0.0,0.0
raspberry,cherries or raspberries,0.5,0.0,0.5
golden-brown,golden brown,1.0,1.0,1.0
plate,white rectangular plate,0.5,0.0,0.5
red,deep rich red,0.5,0.0,0.5
on a plate,on a white platter,0.5714285714285715,0.4,0.5714285714285715
Turkish Delight,hard candy,0.0,0.0,0.0
coated,powdered sugar,0.0,0.0,0.0
white,white,1.0,0.0,1.0
scattered,scattered pattern,0.6666666666666666,0.0,0.6666666666666666
across the frame,on a white surface,0.0,0.0,0.0
dessert,strawberry shortcake,0.0,0.0,0.0
taking,piercing a piece,0.0,0.0,0.0
white,white,1.0,0.0,1.0
on top,on top of dessert,0.6666666666666666,0.5,0.6666666666666666
glossy,smooth and syrupy,0.0,0.0,0.0
baking,baked,1.0,0.0,1.0
yellow,yellow,1.0,0.0,1.0
melted,melted and creamy,0.5,0.0,0.5
in a clear glass,glass baking dish,0.28571428571428575,0.0,0.28571428571428575
filling,being served,0.0,0.0,0.0
bean,black bean dip,0.5,0.0,0.5
brown-black,dark brown,0.5,0.0,0.5
in the center-left,bottom left,0.3333333333333333,0.0,0.3333333333333333
white,white,1.0,0.0,1.0
pizza,dip,0.0,0.0,0.0
red,red,1.0,0.0,1.0
across the surface,cheese pepperoni onions,0.0,0.0,0.0
green,green,1.0,0.0,1.0
golden-brown,light brown,0.5,0.0,0.5
corn dogs,corn dogs,1.0,1.0,1.0
reddish-brown,brown,0.6666666666666666,0.0,0.6666666666666666
on a white plate,on a white plate,1.0,1.0,1.0
chocolate,chocolate,1.0,0.0,1.0
donuts,chocolate donuts,0.6666666666666666,0.0,0.6666666666666666
brown,dark brown,0.6666666666666666,0.0,0.6666666666666666
in the bottom left,top-right corner,0.0,0.0,0.0
white,white,1.0,0.0,1.0
pierogi,pierogies,1.0,0.0,1.0
beige,light beige,0.6666666666666666,0.0,0.6666666666666666
on plate,on a white plate,0.6666666666666666,0.0,0.6666666666666666
fried,no they are not,0.0,0.0,0.0
brown,brown with white,0.5,0.0,0.5
doughnuts,donuts,0.0,0.0,0.0
yellow,white,0.0,0.0,0.0
stacked,pyramid shape,0.0,0.0,0.0
on top of,middle of the pile,0.28571428571428575,0.0,0.28571428571428575
doughnuts,beignets,0.0,0.0,0.0
white,white,1.0,0.0,1.0
in the center,center of the image,0.5714285714285715,0.0,0.28571428571428575
orange-brown,light brown,0.5,0.0,0.5
doughnuts,donut,0.0,0.0,0.0
maple,pumpkin spice,0.0,0.0,0.0
green,green,1.0,0.0,1.0
vanilla,coconut or vanilla,0.5,0.0,0.5
tan,white,0.0,0.0,0.0
in the front,left side,0.0,0.0,0.0
salad,salad,1.0,0.0,1.0
Best,light and refreshing,0.0,0.0,0.0
