Image,Image description,Keywords,Questions
5bdc1358885ed4c,"The plum sauce is a dark reddish-brown color and is contained in a square white bowl in the center of the image. A white spoon is partially submerged in the sauce, holding a scoop of the sauce that is a slightly brighter red. Small pieces or seeds are visible within the sauce. The bowl sits amongst golden-brown spring rolls and sprigs of bright green cilantro.","plum, reddish-brown, bowl, holding, white, amongst","What fruit is the sauce made from?, What color is the plum sauce?, What is the sauce contained in?, What is the spoon doing in the sauce?, What color is the bowl?, Where is the bowl placed?"
9925a351bf1ca8c,"The image features a plate of food items.  The Ham and Cheese Hot Pockets are located in the bottom center of the plate, sliced in half, exposing layers of pink ham and melted white cheese, with a golden brown crust.  A slice of watermelon, with a bright red interior, green and white rind, is located to the left of the hot pockets. The two-ingredient dough air fryer is not visible. A white bowl containing a mix of beans, including green, red, and white beans, is in the upper right corner of the plate. Green parsley is present beside the watermelon slice.","sliced, pink, plate, red, in the corner, parsley","What is the color of the ham inside the sliced hot pockets?, What is the color of the watermelon's interior?, What is the food served on?, What is the color of the watermelon's flesh?, Where is the white bowl located?, What green herb is beside the watermelon slice?"
d39d292e39799a9,The image shows two Warm Apple Pockets. The first one is located at the top of the image and the second is below and to the right of the first. Both are golden brown in color with slightly darker brown edges. They each have several small vertical slits in the top crust to allow steam to escape. They are placed on a white plate.,"Warm, Apple, Pockets, located, golden brown, below and to the right","What is the temperature of the Apple Pockets?, What is the main ingredient in the pockets?, How many Apple Pockets are shown in the image?, Where is the second Apple Pocket located?, What color are the Apple Pockets?, Where is the second Apple Pocket positioned relative to the first one?"
7370872518dd57d,"There are two chicken pockets on a red plate. The chicken pocket on the left has a light golden brown color with a dusting of herbs on the top. It has a rectangular shape. The chicken pocket on the right has a more intense golden brown color and it is also covered with herbs. It has a more rounded, oblong shape. It is located next to the left chicken pocket, in the upper right area of the plate.","chicken, red, golden brown, has, rectangular, next to","What is the main ingredient in the pockets?, What color is the plate?, What color is the left chicken pocket?, What does the left chicken pocket have on top?, What shape is the left chicken pocket?, Where is the right chicken pocket located?"
34eb0e227c17fd9,"The image shows two Strawberry-Nutella Crescent Pockets on a purple fabric. The crescent pocket in the front is triangular and vertically oriented, showcasing a golden-brown crust with slits revealing the red strawberry filling and dark brown Nutella. The second crescent pocket, located behind and to the left, has a similar golden-brown color and a more elongated shape, also with slits showing the red and dark brown filling.","shows, golden-brown, pockets, purple, with slits, strawberry","What does the image show?, What color is the crust of the crescent pockets?, What are the triangular shapes in the image called?, What color is the fabric in the image?, What does the crust of the crescent pockets have?, What is the red filling in the crescent pockets made of?"
e755c218be058d4,"The Crescent Pizza Pockets are golden-brown, arranged on a red plate. Some are topped with white parmesan cheese.  One is cut in half, revealing white mozzarella, red pepperoni and red sauce. They occupy the left and bottom sections of the plate. The pizza pockets are positioned close to a glass cup of red tomato sauce. The green basil leaves are in the center of the plate, in between the pizza pockets and the cup.","arranged, golden-brown, pizza pockets, red, in between, cheese","How are the Crescent Pizza Pockets presented on the plate?, What color are the Crescent Pizza Pockets?, What food item is described as golden-brown?, What color is the plate?, Where are the green basil leaves located?, What is visible inside the cut pizza pocket?"
128ec46cf2833dc,"The image showcases sour cream pockets. The crust of the pockets is light tan, forming the base. The fruit filling appears dark purple, and is partially covered by slices of bright yellow peaches. One red raspberry is visible in the filling. Some of the pockets have a dusting of white powder, likely powdered sugar. The pockets fill the frame, with one large pocket in the foreground and a smaller one slightly blurred in the upper background.","showcases, sour, pockets, tan, dark purple, in the foreground","What does the image showcase?, What is the taste of the cream in the pockets?, What are the food items shaped like pockets?, What color is the crust of the pockets?, What color is the fruit filling?, Where is the large pocket located?"
311533ddb8e9802,"Two Air Fryer Crescent Breakfast Pockets are on a white plate. The crescent pockets have been sliced open to reveal the filling. The pastry is a golden brown color. Inside, the egg filling is a pale yellow, and the sausage is a light brown with darker grill marks. They are located at the upper center of the image.","sliced, golden, pockets, yellow, on a white plate, sausage","How are the crescent pockets prepared?, What color is the pastry of the crescent pockets?, What shape are the breakfast items?, What color is the egg filling inside the pockets?, Where are the crescent pockets placed?, What type of meat is inside the crescent pockets?"
96d5515dbb273fb,"The tuna poke is located in a bowl, occupying the top and front portions. It is characterized by diced, reddish-brown tuna. Some pieces appear darker than others. The tuna is sprinkled with small, black sesame seeds and white sesame seeds. Also, there are some green onions interspersed within the tuna. The tuna pieces are close to the top edge and sides of the bowl.","located, reddish-brown, tuna, black, in a bowl, sprinkled","Where is the tuna poke located?, What color is the tuna?, What type of fish is used in the dish?, What color are the sesame seeds sprinkled on the tuna?, Where is the tuna poke served?, What is sprinkled on the tuna?"
61b452435c5cd31,"The ahi shoyu poke features chunks of ahi tuna that are a vibrant reddish-pink color. These tuna pieces are scattered throughout the image, primarily concentrated in the center. Dotted across the tuna are small, off-white sesame seeds. Interspersed among the tuna are bits of green scallions and tiny pieces of translucent white onion. There are also a few very small pieces of red chili. These additional ingredients are distributed somewhat evenly, adding pops of color and texture around the ahi tuna.","features, reddish-pink, tuna, scattered, green, across the tuna","What are the chunks of ahi tuna in the poke called?, What color are the chunks of ahi tuna in the poke?, What type of fish is used in the poke?, How are the chunks of ahi tuna arranged in the image?, What color are the scallions in the poke?, Where are the green scallions located in relation to the tuna?"
93ca91be951e2da,"The Hawaiian-Style Ahi Poke is arranged on a black plate. The base layer is white rice. On top of the rice are the ahi poke cubes, which are a deep red color, interspersed with bright green edamame. Yellow and red cherry tomato halves are scattered throughout. Thinly sliced green onions are sprinkled over the entire dish. In the upper left is a black bowl filled with bright green sliced green onions. In the upper right is a black bowl filled with tan sesame seeds.","arranged, black, rice, red, green, on top of","How is the Hawaiian-Style Ahi Poke presented on the plate?, What color is the plate used for the dish?, What is the base layer of the dish?, What color are the ahi poke cubes?, What color are the edamame in the dish?, Where are the ahi poke cubes placed?"
f26ddaa09f64f25,"The Ahi Poke Salad consists of several ingredients. The ahi tuna is cut into medium-sized cubes and has a vibrant reddish-pink color. These cubes are arranged in a central mound. Diced white onions are scattered throughout, adding small white accents. Thin strips of pale white seaweed are mixed in, mostly at the bottom and sides. Dark, almost black pieces of nori seaweed are placed sporadically, adding visual contrast. Additionally, there are a few green specks of sliced scallions mixed in.","cut, reddish-pink, tuna, white, at the bottom, green","How is the ahi tuna prepared?, What color is the ahi tuna?, What type of fish is used in the salad?, What color are the diced onions?, Where are the thin strips of pale white seaweed mostly located?, What color are the sliced scallions?"
ffa196e4da0592b,"The Smoked Salmon Poke Bowl contains several ingredients. Diced mango, appearing bright yellow, sits at the upper left. Light green, rectangular cucumber pieces are located below the mango. Orange salmon chunks are adjacent to the mango and cucumber towards the center. Sliced avocado, with a light green color, is on the right side. Two halves of a red strawberry are in the bottom right corner. Black sesame seeds are scattered on top of the salmon.","Smoked, yellow, mango, are, light green, on top of","What is the salmon in the poke bowl described as?, What color is the diced mango in the poke bowl?, What fruit is bright yellow and sits at the upper left of the poke bowl?, What color are the rectangular cucumber pieces in the poke bowl?, Where are the light green cucumber pieces located in the poke bowl?, Where are the black sesame seeds located in the poke bowl?"
3519ee4213beaa2,"Chef John's Three Corn Polenta is centrally located and fills most of the image within the bowl. The polenta is a pale, creamy yellow color, with visible pieces of corn distributed throughout. The texture appears somewhat thick and slightly uneven. Some corn pieces are whole and bright yellow, while others seem more finely ground and blended into the pale yellow base.","located, yellow, corn, creamy, fills, within the bowl","Where is the polenta located in the image?, What color is the polenta?, What ingredient is visible in the polenta?, What is the texture of the polenta described as?, What does the polenta do within the bowl?, What is the polenta contained within?"
dcc507b69c71b62,"The image shows a bowl of polenta. The polenta itself is a soft, light yellow color and fills the majority of the white bowl. Sprinkled across the top of the polenta is grated cheese, which appears white or off-white. Near the center of the bowl, there are cubes of butter, which are a pale yellow, and scattered black pepper.","soft, yellow, polenta, fills, white, of the bowl","What is the texture of the polenta?, What color is the polenta?, What is the name of the dish in the bowl?, What does the polenta fill in the image?, What color is the bowl?, What is the position of the polenta in relation to the bowl?"
0163a1de1bd7457,"The baked polenta is golden yellow and located at the bottom layer of the dish. The marinara sauce is reddish-orange and spread on top of the polenta. There are also pieces of meat, likely prosciutto, that are pinkish-brown and layered on top of the dish. Melted cheese, colored yellow and browned in spots, covers the top of the dish, interspersed with the meat.","baked, golden yellow, polenta, covers, reddish-orange, on top of","What is the polenta described as?, What color is the polenta?, What is the main ingredient at the bottom layer of the dish?, What does the melted cheese do to the dish?, What color is the marinara sauce?, Where is the marinara sauce located?"
1644798e665f749,"The baked pumpkin polenta is arranged in a horizontal row of five rectangular pieces on a wooden cutting board. Each piece has a golden-orange color. Thin, stringy, melted white cheese is scattered on the top of each piece. A dark green sage leaf is placed atop the cheese on each piece. The pieces are evenly spaced and centrally located on the board.","baked, golden-orange, polenta, scattered, wooden, on the top","What is the cooking method used for the pumpkin polenta?, What color are the rectangular pieces of polenta?, What is the main ingredient of the dish?, How is the melted white cheese arranged on the polenta?, What material is the cutting board made of?, Where is the melted white cheese located on the polenta?"
96f8c7d1bbc3bfd,"The creamy parmesan polenta is a light yellow color and fills most of the frame in the left half of the image. It is topped with several thin slices of parmesan cheese that are a pale white-yellow color. Small specks of a reddish-orange spice are scattered across the top of the polenta and parmesan cheese. A small chunk of parmesan cheese sits to the right of the polenta, off the edge of the bowl. A pile of reddish-orange spice is located at the bottom right corner of the image.","creamy, yellow, polenta, topped with, cheese, scattered","What is the texture of the polenta described as?, What color is the polenta?, What is the main dish in the image?, What is the polenta topped with?, What type of cheese is used on the polenta?, Where are the small specks of reddish-orange spice located?"
78c2dcefb15a073,"The polenta lasagna loaf is centrally located on the plate. It has layers of yellow-colored polenta, interspersed with white cheesy filling and reddish-brown meat sauce. The top layer is generously covered with the red sauce and sprinkled with green parsley. The sauce also drips down the sides of the loaf. To the right of the lasagna, there is a cluster of green arugula. A silver fork is positioned on the plate, partially obscuring the arugula and lasagna.","located on, yellow, polenta, covered, red, obscuring","Where is the polenta lasagna loaf located?, What color is the polenta in the lasagna?, What is the main ingredient of the lasagna loaf?, What is the top layer of the lasagna loaf covered with?, What color is the sauce on the lasagna loaf?, What is partially obscuring the arugula and lasagna?"
e5661bb8414166b,"The cheesy polenta is located in the center of the plate, toward the bottom right. It has a creamy, light yellow color, with a slightly textured surface. It's garnished with a sprig of dark green parsley and scattered shavings of white cheese. The cheese shavings are mostly concentrated on top of the polenta, near the parsley.","cheesy, located, polenta, yellow, green, toward the bottom right","What is the polenta described as?, Where is the polenta located on the plate?, What type of dish is featured in the image?, What color is the polenta?, What color is the parsley garnish?, In which direction on the plate is the polenta located?"
fd54bb518a3b9a9,"The instant pot polenta is in a white bowl, centered in the image. The polenta itself is a creamy, light yellow color and appears to have a smooth, slightly textured surface. The polenta is sprinkled with shredded cheese. The cheese is white and thinly shredded, distributed evenly across the top of the polenta.","sprinkled, important, white, cheese, polenta, in the image","What is sprinkled on top of the polenta?, Why is the polenta important in this image?, What color is the bowl containing the polenta?, What type of cheese is on the polenta?, What is the main dish in the image?, Where is the polenta located in the image?"
a9923c307c3e427,"The fried polenta squares are golden yellow and are arranged on a wooden board. Three squares are placed towards the bottom, middle, and upper right of the frame. Creamy mushroom ragu, a mix of light and dark brown colors, is placed on top of each of the fried polenta squares. The mushrooms appear sliced, and some contain a creamy sauce. Some green herbs are scattered as garnish over the mushroom ragu and the polenta squares. There is a small bowl containing a portion of creamy mushroom ragu at the upper left, with the ragu featuring similar light and dark brown color tones as those on the polenta squares.","fried, golden yellow, polenta, arranged, on top of, green","How are the polenta squares cooked?, What color are the fried polenta squares?, What is the main ingredient of the squares?, How are the polenta squares placed on the wooden board?, Where is the creamy mushroom ragu placed?, What color are the herbs scattered over the dish?"
01cc9a1a46e13e9,"The image displays a sweet or savory polenta cake. The cake has a golden-yellow color with a slightly darker, browned crust. It appears to be cut into pieces, with a triangular slice prominent in the lower-left quadrant of the image. A larger section of the cake is positioned in the upper-left quadrant. Crumbs and smaller pieces of the cake are scattered around the cut edges. A silver cake server is located on the right side of the image, partially covered by the cake. The polenta cake is contained in a clear glass dish.","displays, sweet, polenta, golden-yellow, on the right side, cake","What does the image display?, Is the polenta cake sweet or savory?, What is the main ingredient of the cake?, What color is the polenta cake?, Where is the silver cake server located?, What type of food is shown in the image?"
8d5dbc4a9462c53,"The creamy polenta is in the lower center of the image, and is a pale, creamy yellow color, dotted with specks of green fresh sage. The roasted corn is mixed in the polenta, and consists of yellow kernels. It is distributed through the polenta.","creamy, is, polenta, yellow, in the lower center, roasted","What is the texture of the polenta?, What is the polenta in the image?, What is the dish in the lower center of the image?, What color is the polenta?, Where is the polenta located in the image?, How is the corn prepared in the polenta?"
2ca6a4a337a7ac0,"Two portions of Pan-fried Polenta with Corn, Kale and Goat Cheese are presented on a dark plate. The polenta is golden-yellow, located at the base of each portion. Above the polenta, vibrant green kale is layered.  Each portion is topped with a circular slice of tomato, bright red in color.  The goat cheese, white with browned spots, is crumbled atop each tomato slice. The polenta portions are positioned centrally on the plate.","Pan-fried, golden-yellow, polenta, kale, red, on a dark plate","What cooking method is used for the polenta?, What color is the polenta?, What is the main ingredient at the base of each portion?, What vegetable is layered above the polenta?, What color are the tomato slices?, Where are the polenta portions positioned?"
120475d5a0c1f94,"The polenta consists of three square-cut pieces stacked on top of each other on a white plate. The color of the polenta is a bright, light yellow, leaning towards a golden hue. The bottom piece is the largest, with the middle and top pieces decreasing in size incrementally. A sprig of dark green basil sits on top of the middle piece of polenta, slightly off-center. The plate is positioned in the lower half of the image. The background is blurry, but hints of orange and red can be discerned.","stacked, white, polenta, yellow, decreasing, on top of","How are the pieces of polenta arranged?, What color is the plate?, What is the main food item in the image?, What color is the polenta?, How does the size of the polenta pieces change from bottom to top?, Where is the basil sprig placed?"
c9a2d520052c73e,"The Pollo Saltado is presented on a white plate. The chicken pieces are golden-brown and located towards the left side of the plate, intermingled with crinkle-cut French fries, sliced onions (white and translucent), red tomatoes, and yellow bell peppers. The French fries are golden-yellow and are mixed in with the chicken and vegetables. A mound of white rice, sprinkled with small green herbs, is positioned on the right side of the plate. The overall arrangement places the stir-fry components closer to the viewer, with the rice as a complementary side.","golden-brown, chicken, plate, mixed, white, on the plate","What color are the chicken pieces?, What type of meat is shown on the plate?, What is the color of the plate?, How are the French fries arranged with the chicken?, What color are the sliced onions?, Where is the rice positioned?"
449113f5004ef94,"The Pollo Adobado is primarily red, due to the sauce covering it. The main piece of Pollo Adobado is located in the center of the image, taking up a large portion of the frame. Two tan bay leaves sit on top of the Pollo Adobado, towards the upper right side. A small amount of red sauce has dripped onto the white plate towards the lower right. A garnish of green parsley is located on the lower right of the plate. To the left of the Pollo Adobado is a pile of white rice mixed with green herbs, which contrasts the red color of the chicken.","red, Adobado, covering, center, white, on top of","What color is the Pollo Adobado primarily?, What type of sauce is covering the Pollo Adobado?, What is covering the Pollo Adobado?, Where is the main piece of Pollo Adobado located?, What color is the plate under the Pollo Adobado?, Where are the bay leaves located?"
e6e6672861cb802,"The Pollo Mechado is a mix of shredded chicken, red bell peppers, and onions. The shredded chicken has a light brown to orange hue, coated in a sauce. The red bell peppers are bright red and appear as square pieces throughout the dish. The onions are translucent with a light brown tint. The dish is presented as a mixture, with the shredded chicken, bell peppers, and onions intermingled. The Pollo Mechado sits on top of white rice.","shredded, red, chicken, coated, brown, on top of","What is the texture of the chicken in the dish?, What color are the bell peppers in the dish?, What type of meat is used in the dish?, What is the appearance of the shredded chicken in the dish?, What color is the sauce coating the chicken?, Where is the Pollo Mechado placed in the dish?"
b8bd02b759bb3a1,"Two Take-Out Fake-Out Pollo Con Crema tacos are on a white plate with a patterned rim. The tortillas are a light tan color. Each taco is topped with a creamy, orange-tinted sauce, diced red tomatoes, shredded light yellow cheese, and what appears to be chicken. The ingredients cover the central area of each tortilla, with some sauce spilling onto the plate near the left taco. The tacos are positioned side-by-side, occupying the center of the plate.","are, white, tacos, orange, chicken, on a plate","What color is the plate?, What color is the sauce on the tacos?, What type of food is shown in the image?, What color is the chicken?, What is the main protein in the tacos?, Where are the tacos placed?"
ba90ab45483959c,"The image shows Pollo con Nopales (Chicken and Cactus) filling the entire frame. The nopales, or cactus, are primarily green, with some pieces appearing a slightly darker, muted green. They are cut into rectangular and somewhat blocky shapes and are distributed throughout the dish, interspersed with the chicken. The chicken is shredded and appears off-white, mixed in with the nopales. Both components are interwoven, creating an evenly distributed mixture.","filling, green, chicken, nopales, shredded, with the chicken","What is the chicken and cactus mixture doing in the image?, What color are the nopales primarily?, What type of meat is mixed with the nopales?, What is the name of the cactus used in the dish?, What is the texture of the chicken in the dish?, Where is the chicken located in the dish?"
f344b87247671b1,"The Pollo Guisado is in a light blue pot, surrounded by a reddish-brown sauce with visible pieces of potatoes.  The chicken pieces are a light orange color, with some black pepper sprinkled on them. One piece of chicken is located in the lower center of the image, another is located on the left side and a further two pieces are located towards the upper part of the image, slightly off-center.  The potatoes are scattered throughout the pot, with a yellowish color. The sauce fills the gaps between the chicken and potatoes.","Guisado, blue, scattered, chicken, orange, in the pot","What is the name of the dish in the pot?, What color is the pot?, How are the potatoes arranged in the pot?, What type of meat is in the pot?, What color are the chicken pieces?, Where is the chicken located in the pot?"
def0c652919de5f,"The Pollo (Chicken) Fricassee features chicken pieces ranging from light tan to golden brown, scattered throughout the container. Some pieces have darker brown seasonings. Diced potatoes, exhibiting a pale yellow hue, are interspersed amongst the chicken. A golden brown sauce fills the container, coating the chicken and potatoes. A dark green bay leaf is positioned on the right side of the container, partially submerged in the sauce.","chicken, scattered, golden brown, potatoes, yellow, on the right side","What type of meat is featured in the dish?, How are the chicken pieces arranged in the container?, What color are the chicken pieces that are well-cooked?, What vegetable is interspersed amongst the chicken?, What color are the diced potatoes?, Where is the dark green bay leaf positioned?"
e3cd02d7c6412c7,"Two pieces of Mojo Pollo Asada, which is roast chicken, are located in the bottom center of the image, slightly overlapping each other. The chicken has a golden brown, glistening skin with darker brown patches where it appears more roasted. The meat underneath has a lighter, off-white color. The yellow-colored rice with some green peas, orange carrots and zucchini pieces is located at the top center of the image, right above the chicken.","roast, golden, chicken, yellow, overlapping, above the chicken","What cooking method is used for the chicken?, What color is the skin of the chicken?, What type of meat is shown in the image?, What color is the rice in the image?, How are the two pieces of chicken positioned relative to each other?, Where is the rice located in relation to the chicken?"
6ea1e49c1c335aa,The Pollo Asado pieces have a reddish-brown color due to the grilling and seasoning. They are arranged on a white plate. One piece is stacked on top of the other. The grill marks are visible. There are some green cilantro leaves sparsely scattered around the chicken pieces. The lime wedges are green and located on the right side and left side of the chicken.,"grilling, reddish-brown, chicken, green, on top of, scattered","How was the chicken cooked?, What color are the Pollo Asado pieces?, What type of meat is shown in the image?, What color are the cilantro leaves?, Where is one piece of chicken placed in relation to the other?, How are the cilantro leaves distributed around the chicken?"
e9a932957b476fb,"The Pollo alla Birra for Two is primarily golden-brown, glistening with sauce. The chicken pieces are clustered in the center of the terracotta bowl, with the drumsticks towards the back and the other pieces scattered in the front. Bright green parsley sprigs are sprinkled on top, adding pops of color, and some are tucked between the pieces. A dark brown liquid pools at the bottom of the bowl.","glistening, golden-brown, chicken, sprinkled, green, at the bottom","What is the appearance of the sauce on the chicken?, What color is the chicken?, What type of meat is being served?, What is sprinkled on top of the chicken?, What color are the parsley sprigs?, Where is the dark brown liquid located?"
f49fb8164efdadb,"The Pollo alla Cacciatore is served on a blue plate. A large piece of light yellow chicken is positioned in the upper left quadrant of the plate. A chicken wing, light yellow in color, lies in the lower center of the plate. Various vegetables, including potatoes with golden-brown edges and a yellow interior, diced tomatoes, and onions, are scattered around the chicken. The sauce coating the ingredients appears to have a glossy sheen. Two green olives are present on the bottom right and upper right side of the plate.","served, blue, chicken, yellow, large, on a plate","What is the Pollo alla Cacciatore served on?, What color is the plate?, What is the main protein in the dish?, What color is the chicken?, How would you describe the size of the chicken piece?, Where is the chicken positioned on the plate?"
4668800e907780a,"The image shows Pollo a la Crema. The chicken pieces are generally light beige.  They are distributed across the image, more concentrated toward the left. The cream sauce is a pale yellow and covers the entire image.","shows, beige, chicken, yellow, across the image, cream","What does the image show?, What color are the chicken pieces?, What type of meat is in the dish?, What color is the cream sauce?, Where are the chicken pieces distributed?, What color is the sauce covering the dish?"
b42695058ac4af5,"The Pollo en Pipian consists of chicken pieces in a rich sauce with diced green and red bell peppers. The chicken pieces are primarily light tan and pink, while the peppers in the sauce are vivid green and red. The entire mixture is situated atop a bed of light brown rice, located centrally on the plate. Some of the sauce seeps into the rice. Two dinner rolls with a light yellow-tan color sit at the bottom of the plate, beneath the rice and Pollo en Pipian. A silver-colored fork is to the upper left of the rice, and a knife with a silver blade and black handle is situated to the upper right.","chicken, rich, sauce, green, atop, silver","What is the main protein in the dish?, What type of sauce is used in the dish?, What color are the diced bell peppers in the sauce?, Where is the Pollo en Pipian situated?, What color is the fork?"
aaaf02512651b73,"The Baghali Polo is a mixture of off-white rice, dark brown meat, and light green lima beans. The rice is scattered throughout the dish, with small green herbs mixed in. The meat appears in small, browned chunks distributed amongst the rice and beans. The lima beans are elongated and placed sporadically within the rice and meat mixture. The Baghali Polo is primarily located on the right half of the plate. A dollop of white yogurt is located on the bottom left of the plate, next to the Baghali Polo.","mixture, brown, meat, scattered, green, on the right","What is the Baghali Polo made of?, What color is the meat in the dish?, What type of food is scattered throughout the dish?, What color are the lima beans in the dish?, Where is the Baghali Polo located on the plate?"
7ffe30f6a0d45f9,"The Reshteh Polo features a base of white rice with strands of yellow rice interspersed throughout. On top of the rice are randomly placed brown noodles. Around the perimeter of the rice mixture are brown dates, some are darker than others, and golden-brown raisins are placed, often in clusters, near the dates. The rice forms the central bulk of the dish, with the dates and raisins serving as garnishes around the edge.","features, yellow, rice, placed, brown, on top of","What does the Reshteh Polo feature?, What color are the strands of rice interspersed throughout the dish?, What is the base of the dish made of?, Where are the brown noodles placed?, What color are the noodles on top of the rice?, Where are the dates and raisins placed?"
695b3cda9a46c63,"The Sabzi Polo (Green Herb Rice) is centrally located, covering the majority of the frame. It is a mixture of white, green, and yellow hues from the rice and herbs. The rice grains appear long and thin.","located, green, rice, white, long, of the frame","Where is the Sabzi Polo located in the frame?, What color is the rice in the Sabzi Polo?, What is the main ingredient of the dish?, What color are the rice grains?, What is the shape of the rice grains?, What part of the frame does the Sabzi Polo cover?"
953f6be44a13027,"The Kalam Polo (Persian Cabbage and Rice) is the main subject of the image, filling the entire frame. The rice grains are elongated, some appearing white, while many are coated in a yellow hue. Interspersed throughout are pieces of cabbage, appearing in light yellow to tan shades, mixed with a brown colored ground meat. The ingredients are integrated, with no distinct layers. The colors and textures appear consistent throughout the dish.","filling, yellow, rice, brown, integrated, in light yellow","What is the Kalam Polo doing in the image?, What color are many of the rice grains coated in?, What is the main grain used in the dish?, What color is the ground meat mixed with the cabbage?, How are the ingredients arranged in the dish?, What color are the pieces of cabbage?"
6908c6556f00d12,"The Lubia Polo (Green Bean Rice) occupies the lower half of the image. The rice grains are a light yellow, and are interspersed with dark brown pieces of meat and green beans. The mixture of rice, meat, and green beans creates a mottled brown-yellow-green color across the dish. Above the rice is a salad. The salad contains diced red tomatoes, which appear a bright red color. There are also sliced red onions, exhibiting a translucent pink-purple hue. Finally, there are some diced cucumbers that are green.","yellow, interspersed, rice, red, green, above the rice","What color are the rice grains?, How are the dark brown pieces of meat and green beans distributed in the rice?, What is the main ingredient in the lower half of the image?, What color are the diced tomatoes in the salad?, What color are the diced cucumbers in the salad?, Where is the salad located in relation to the rice?"
3d18a0ed5b672c7,"The Adas Polo, or Persian Rice and Lentils, is in a bowl. The rice is predominantly white, with some grains having a yellow hue. It's interspersed throughout the dish. Lentils, which are light brown, appear mostly at the bottom of the bowl. Dark purple raisins are scattered generously on top, along with sliced dates that have a light brown color. The arrangement is layered, with rice and lentils at the base, topped with raisins and dates. A silver spoon is also visible on the right side of the bowl.","is, white, bowl, brown, on top, scattered","What color is the rice in the bowl?, What is the color of the bowl?, What color are the lentils in the bowl?, Where are the raisins located?, Where are the dates scattered?"
6ed48852cf7a547,"The pancake pop is light brown with tiny brown dots. It is round in shape and attached to a white stick at the bottom center. On the top of the pancake pop, there is a strip of bacon that is reddish-brown and tan.","pancake, brown, light, attached to, bacon, is","What is the main food item in the image?, What color is the pancake pop?, What is the shade of the pancake pop?, Where is the pancake pop attached to?, What meat is on top of the pancake pop?, What is the pancake pop?"
00c987b612f04d8,"The image features several cheesecake pops arranged on a light blue surface. The pops are spherical and mounted on wooden sticks. Some pops are covered in a dark brown, possibly chocolate, coating and sprinkled with tan-colored nuts. Others are coated in a creamy white substance, also with tan-colored nut sprinkles. The chocolate pops are clustered on the left side of the frame, while the white ones are positioned on the right, creating a visual contrast. The background is blurred, indicating a shallow depth of field, which draws focus to the cheesecake pops in the foreground.","arranged, chocolate, pops, light blue, with tan, blurred","How are the cheesecake pops displayed?, What is the coating on some of the cheesecake pops?, What type of food is shown in the image?, What color is the surface the cheesecake pops are on?, What color are the nut sprinkles on the pops?, What effect is used in the background of the image?"
c664b30dc984fe4,"The lemon cake pop features a spherical cake covered in pink frosting. The surface is dotted with small, colorful sprinkles including white, yellow, pink, orange, and blue. A white stick extends vertically from the top of the cake pop. The bottom edge of the cake pop has a ruffled texture. The cake pop is placed on a light brown surface.","covered, pink, cake, colorful, extends, on a light brown surface","What is the cake pop covered in?, What color is the frosting on the cake pop?, What type of dessert is the food item?, What are the sprinkles on the cake pop like?, What extends vertically from the top of the cake pop?, Where is the cake pop placed?"
77f4c5b414b903a,"Two Nutella ice pops are stacked on a white plate in the foreground. The pops are light brown, with a ribbed texture. The bottom ice pop is slightly obscured. The top ice pop lays diagonally across the lower one. Each has a light tan wooden stick protruding from the center. A jar of Nutella and a container of Cool Whip are blurred in the background.","stacked, brown, ice pops, white, on a white plate, blurred","How are the ice pops arranged?, What color are the ice pops?, What type of food is shown in the image?, What color is the plate?, Where are the ice pops placed?, What is the state of the background objects?"
927fd3623e68799,"There are multiple cake pops in the image. In the foreground, the lower right cake pop is white and is covered with small pink and white sprinkles. In the middle of the image and slightly to the left is another cake pop that is also white but is covered in multi-colored sprinkles. A white stick protrudes from the top of each cake pop. In the background, there are other cake pops, some are only partially visible. The color of these cake pops is white, and they have pink sprinkles on them.","covered, white, cake pops, pink, sprinkles, to the left","What is the white cake pop in the foreground covered with?, What color is the cake pop in the foreground?, What type of dessert is shown in the image?, What color are the sprinkles on the foreground cake pop?, Where is the cake pop with multi-colored sprinkles located?"
6620e37f6db9195,"The Strawberry Lime Smoothie Pops have a light pink color and a slightly rough texture. There are five pops visible. One is lying on the white plate to the left, surrounded by green lime slices and a red strawberry. The other four pops are inside a small white bowl. They are stacked on top of each other and appear creamy. Each pop has a light brown wooden stick inserted at one end.","lying, pink, strawberry, pops, creamy, on the white plate","What is the position of one of the pops on the plate?, What color are the Strawberry Lime Smoothie Pops?, What fruit is mentioned in the description?, What are the Strawberry Lime Smoothie Pops called?, What texture do the pops appear to have?, Where are the pops placed?"
e5971ee93d21662,"Three golden-brown blueberry pie pops are arranged on a white plate, nestled among green shredded paper resembling grass. Each pie pop has a crimped edge and a sprinkling of coarse sugar on top. The pie pops are attached to white lollipop sticks, each adorned with a colorful string tied in a bow. The pie pops are positioned in a horizontal row, with one on the left, one in the center, and one on the right. The string is a mix of purple, white, and yellow. The pie pops have a baked crust color that ranges from light to medium brown.","arranged, golden-brown, pie, white, on a plate, purple","How are the pie pops placed on the plate?, What color is the crust of the pie pops?, What type of dessert is shown in the image?, What color is the plate the pie pops are on?, Where are the pie pops placed?, What color is the string tied to the lollipop sticks?"
